t_s,vram_alloc_mb,vram_reserved_mb,smi_used_mb,gpu_util_pct,gpu_temp_c,cpu_ram_mb
0.002,1.6,2.0,288,1,42,4045.7
0.119,2.2,4.0,290,4,42,4164.5
0.237,66.3,84.0,500,4,42,4265.0
0.354,195.8,204.0,640,7,42,4397.3
0.471,325.3,344.0,760,12,42,4528.6
0.589,454.8,464.0,760,12,42,4656.7
0.706,460.2,486.0,802,10,42,4757.3
0.824,35.5,608.0,904,42,44,4814.5
0.942,196.5,608.0,904,42,42,4948.5
1.061,326.0,608.0,904,17,42,5083.1
1.179,455.5,608.0,904,13,42,5217.6
1.296,35.5,608.0,904,51,44,5266.5
1.417,196.5,608.0,904,51,43,5394.6
1.534,326.0,608.0,904,11,43,5520.3
1.652,455.5,608.0,904,12,43,5635.9
1.769,35.6,608.0,904,12,46,5689.8
1.89,196.6,608.0,904,48,44,5810.8
2.008,326.1,608.0,904,10,43,5927.3
2.126,455.6,608.0,904,11,44,6038.3
2.243,35.6,608.0,904,11,45,6116.1
2.363,196.6,608.0,904,45,44,6200.5
2.481,196.6,608.0,904,9,44,6313.1
2.6,326.1,608.0,904,9,44,6424.1
2.718,455.6,608.0,904,11,44,6536.9
2.837,35.6,608.0,904,34,46,6587.5
2.955,196.6,608.0,904,34,44,6696.0
3.072,326.1,608.0,904,20,44,6804.7
3.19,455.6,608.0,904,10,44,6914.8
3.307,35.6,608.0,904,15,44,7005.1
3.426,196.6,608.0,904,15,45,7080.9
3.543,196.6,608.0,904,40,44,7199.9
3.66,326.1,608.0,904,11,44,7309.9
3.778,455.6,608.0,904,11,44,7428.8
3.896,35.7,608.0,904,10,47,7482.2
4.015,196.7,608.0,904,45,45,7605.9
4.133,326.2,608.0,904,12,45,7725.7
4.251,455.7,608.0,904,12,44,7839.5
4.369,35.7,608.0,904,9,48,7894.3
4.486,196.7,608.0,904,45,45,7997.4
4.605,326.2,608.0,904,45,45,8114.7
4.723,455.7,608.0,904,12,45,8232.3
4.841,455.7,608.0,904,10,44,8336.7
4.96,67.2,608.0,904,10,46,8391.6
5.077,196.7,608.0,904,46,45,8505.6
5.195,326.2,608.0,904,11,45,8614.1
5.314,455.7,608.0,904,10,45,8731.2
5.431,35.7,608.0,904,10,48,8790.1
5.549,196.8,608.0,904,47,45,8899.4
5.666,326.3,608.0,904,11,45,9006.4
5.784,326.3,608.0,904,11,45,9113.9
5.903,455.8,608.0,904,10,45,9225.9
6.021,67.3,608.0,904,46,46,9284.9
6.14,196.8,608.0,904,11,45,9395.6
6.258,326.3,608.0,904,11,45,9504.1
6.376,455.8,608.0,904,9,45,9618.9
6.494,35.8,608.0,904,28,48,9672.6
6.611,196.8,608.0,904,28,45,9779.6
6.731,326.3,608.0,904,28,45,9905.3
6.85,455.8,608.0,904,10,45,10030.3
6.97,35.8,608.0,904,10,47,10117.0
7.087,196.8,608.0,904,31,46,10203.2
7.205,196.8,608.0,904,25,45,10316.2
7.322,326.3,608.0,904,9,45,10424.0
7.441,455.8,608.0,904,9,45,10537.5
7.56,35.9,608.0,904,15,48,10594.5
7.679,196.9,608.0,904,41,46,10702.4
7.798,326.4,608.0,904,41,45,10806.4
7.917,455.9,608.0,904,8,45,10906.4
8.035,455.9,608.0,904,8,45,10998.2
8.155,35.9,608.0,904,45,48,11036.6
8.277,196.9,608.0,904,45,46,11137.6
8.396,326.4,608.0,904,8,46,11242.8
8.515,455.9,608.0,904,9,46,11344.5
8.634,455.9,608.0,904,9,46,11416.0
8.754,67.4,608.0,904,15,47,11416.3
8.874,196.9,608.0,904,40,46,11320.0
8.996,326.4,608.0,904,10,46,11217.8
9.118,455.9,608.0,904,10,46,11150.9
9.238,35.9,608.0,904,12,49,11115.3
9.356,197.0,608.0,904,46,46,11100.4
