wall_s,epoch,opt_step,batch_idx,seq_len,tokens_cum,loss,perplexity,lr,grad_total,grad_svmo,grad_nmf,grad_stb,grad_lora,scaler_scale,skipped,fwd_ms,bwd_ms,step_ms,vram_alloc_mb,vram_peak_mb,cpu_ram_mb,disk_read_mb
31.38,0,0,0,19,76,3.15674,23.4938,0.001,,,,,,4096.0,,16846.1,14487.0,31343.3,19.4,963.0,13205.2,24893.3
63.64,0,1,1,20,156,3.36477,28.9268,0.0,2.14119,0.0,2.14119,0.0,0.0,4096.0,False,8508.3,22974.0,32249.7,20.9,967.6,13283.5,24893.3
90.97,0,1,2,21,240,3.58135,35.922,0.0,,,,,,4096.0,,6425.8,20895.6,27332.7,22.5,972.4,13199.4,24893.3
113.0,0,2,3,22,328,2.77364,16.0169,0.001,1.83005,0.0,1.83005,0.0,0.0,4096.0,False,3609.3,18332.9,22020.7,20.9,977.0,13175.7,24893.3
133.55,0,2,4,23,420,1.8966,6.6632,0.001,,,,,,4096.0,,3932.2,16602.9,20550.4,22.5,978.6,13285.5,24893.3
163.96,0,3,5,24,516,3.47146,32.1835,0.000992403876506104,1.45571,0.0,1.45571,0.0,0.0,4096.0,False,6978.7,23327.2,30398.6,20.9,983.2,12493.5,24893.3
188.96,0,3,6,25,616,2.2788,9.765,0.000992403876506104,,,,,,4096.0,,6378.0,18599.3,25003.2,22.5,984.8,13154.0,24893.3
216.3,0,4,7,25,716,1.8814,6.5627,0.0009698463103929542,1.01742,0.0,1.01742,0.0,0.0,4096.0,False,6200.0,21049.5,27332.1,20.9,986.3,13065.7,24893.3
238.75,0,4,8,25,816,2.15411,8.6203,0.0009698463103929542,,,,,,4096.0,,3897.0,18541.4,22446.9,22.5,984.8,12978.8,24893.3
267.37,0,5,9,26,920,1.87488,6.52,0.0009330127018922195,0.71159,0.0,0.71159,0.0,0.0,4096.0,False,8514.4,20018.2,28609.7,20.9,989.4,13164.5,24893.3
297.76,0,5,10,27,1028,2.1896,8.9316,0.0009330127018922195,,,,,,4096.0,,4347.7,26018.4,30386.7,22.5,991.0,12054.4,24893.3
325.81,0,6,11,27,1136,2.1725,8.7802,0.000883022221559489,0.6049,0.0,0.6049,0.0,0.0,4096.0,False,5718.6,22231.6,28043.5,20.9,992.5,12827.1,24893.3
349.13,0,6,12,28,1248,1.97871,7.2334,0.000883022221559489,,,,,,4096.0,,4041.3,19260.9,23323.8,22.5,994.2,13099.6,24893.3
374.1,0,7,13,30,1368,2.02568,7.5812,0.0008213938048432696,0.555,0.0,0.555,0.0,0.0,4096.0,False,6714.4,18152.6,24960.6,20.9,1001.9,13189.9,24893.3
401.47,0,7,14,31,1492,1.89693,6.6654,0.0008213938048432696,,,,,,4096.0,,3768.6,23577.4,27369.2,22.5,1003.5,13810.5,24893.3
437.89,0,8,15,33,1624,1.69281,5.4347,0.00075,0.42664,0.0,0.42664,0.0,0.0,4096.0,False,12065.1,24266.9,36414.2,20.9,1011.2,13095.0,24893.3
469.42,0,8,16,35,1764,1.44559,4.2443,0.00075,,,,,,4096.0,,5026.3,26478.1,31528.4,22.5,1016.0,11837.3,24893.3
495.08,0,9,17,37,1912,1.61043,5.005,0.0006710100716628344,0.4479,0.0,0.4479,0.0,0.0,4096.0,False,9613.1,15951.2,25654.5,20.9,1023.7,13222.9,24893.3
536.19,0,9,18,38,2064,2.22243,9.2298,0.0006710100716628344,,,,,,4096.0,,11330.1,29750.3,41106.4,22.5,1025.3,11946.3,24893.3
566.03,0,10,19,42,2232,1.50157,4.4887,0.0005868240888334653,0.37732,0.0,0.37732,0.0,0.0,4096.0,False,9071.6,20668.1,29833.2,20.9,1039.3,12859.6,24893.3
603.53,0,10,20,45,2412,1.49264,4.4488,0.0005868240888334653,,,,,,4096.0,,7377.1,30095.9,37498.4,22.5,1047.1,12218.5,24893.3
638.42,0,11,21,51,2616,1.81953,6.169,0.0005,0.28147,0.0,0.28147,0.0,0.0,4096.0,False,8560.1,26206.9,34873.7,20.9,1067.3,12716.1,24893.3
