t_s,vram_alloc_mb,vram_reserved_mb,smi_used_mb,gpu_util_pct,gpu_temp_c,cpu_ram_mb
0.001,45.1,70.0,472,0,67,3372.7
0.119,221.7,250.0,652,9,67,3474.8
0.237,351.2,390.0,792,9,67,3596.1
0.354,351.2,390.0,792,10,67,3689.1
0.472,480.7,510.0,912,8,67,3782.5
0.59,61.5,670.0,1072,30,68,3824.9
0.707,222.5,670.0,1072,30,68,3828.8
0.827,222.5,670.0,1072,26,67,3914.9
0.944,352.0,670.0,1072,7,67,3997.0
1.062,481.5,670.0,1072,7,67,4083.4
1.18,481.5,670.0,1072,11,67,4176.1
1.298,61.7,670.0,1072,28,68,4216.9
1.415,222.7,670.0,1072,27,67,4337.1
1.534,352.2,670.0,1072,27,67,4445.8
1.651,481.7,670.0,1072,12,67,4544.2
1.769,481.7,670.0,1072,8,67,4631.5
1.886,93.4,670.0,1072,8,67,4676.3
2.004,222.9,670.0,1072,45,67,4766.9
2.121,352.4,670.0,1072,11,67,4870.1
2.239,352.4,670.0,1072,11,67,4958.3
2.356,481.9,670.0,1072,8,67,5046.8
2.474,62.1,670.0,1072,19,70,5098.3
2.592,223.2,670.0,1072,34,68,5191.9
2.709,352.7,670.0,1072,34,67,5285.6
2.826,352.7,670.0,1072,8,67,5399.6
2.944,482.2,670.0,1072,10,67,5511.4
3.061,69.4,670.0,1072,10,68,5565.9
3.179,223.4,670.0,1072,46,67,5671.7
3.297,352.9,670.0,1072,9,67,5771.4
3.415,482.4,670.0,1072,9,67,5855.6
3.532,482.4,670.0,1072,7,67,5941.5
3.65,62.6,670.0,1072,20,69,5988.3
3.769,223.6,670.0,1072,31,67,6081.3
3.886,353.1,670.0,1072,31,67,6169.6
4.004,353.1,670.0,1072,8,67,6258.2
4.121,482.6,670.0,1072,10,67,6346.0
4.239,62.8,670.0,1072,10,67,6409.6
4.357,94.3,670.0,1072,27,68,6465.8
4.474,223.8,670.0,1072,21,67,6550.2
4.592,353.3,670.0,1072,10,67,6635.4
4.71,353.3,670.0,1072,10,67,6719.0
4.827,482.8,670.0,1072,7,67,6801.0
4.945,63.1,670.0,1072,19,69,6854.1
5.064,224.1,670.0,1072,19,67,6927.2
5.181,224.1,670.0,1072,32,67,7012.9
5.3,353.6,670.0,1072,7,67,7098.2
5.417,483.1,670.0,1072,7,67,7182.1
5.535,483.1,670.0,1072,8,67,7257.2
5.656,63.3,670.0,1072,10,70,7302.1
5.774,224.3,670.0,1072,39,67,7385.6
5.892,224.3,670.0,1072,39,67,7474.2
6.011,353.8,670.0,1072,8,67,7559.3
6.131,483.3,670.0,1072,10,67,7637.2
6.25,483.3,670.0,1072,10,67,7713.8
6.369,63.5,670.0,1072,7,69,7746.2
6.489,224.5,670.0,1072,41,67,7817.1
6.609,224.5,670.0,1072,8,67,7881.6
6.726,354.0,670.0,1072,8,67,7960.0
6.844,483.5,670.0,1072,7,67,8039.7
6.969,483.5,670.0,1072,8,67,8135.9
7.086,67.3,670.0,1072,8,68,8179.7
7.205,224.8,670.0,1072,43,67,8284.1
7.323,354.3,670.0,1072,9,67,8309.1
7.441,354.3,670.0,1072,9,67,8397.7
7.56,483.8,670.0,1072,9,67,8493.3
7.678,64.0,670.0,1072,19,69,8541.4
7.797,225.0,670.0,1072,33,67,8655.1
7.915,354.5,670.0,1072,33,66,8772.3
8.034,484.0,670.0,1072,11,67,8846.3
8.152,484.0,670.0,1072,8,66,8922.3
8.27,64.2,670.0,1072,8,70,8976.2
8.387,354.7,670.0,1072,41,67,9205.3
8.506,484.2,670.0,1072,21,67,9343.9
8.624,64.5,670.0,1072,30,69,9403.9
8.741,225.5,670.0,1072,30,67,9476.1
8.861,225.5,670.0,1072,19,67,9556.5
8.978,355.0,670.0,1072,8,66,9638.0
9.097,355.0,670.0,1072,8,66,9707.6
9.217,484.5,670.0,1072,8,66,9786.3
9.337,64.7,670.0,1072,10,68,9810.1
9.457,225.7,670.0,1072,38,67,9877.0
9.577,225.7,670.0,1072,38,67,9949.4
9.697,355.2,670.0,1072,8,67,10019.9
9.817,355.2,670.0,1072,6,66,10091.4
9.938,484.7,670.0,1072,6,66,10163.1
10.06,64.9,670.0,1072,8,69,10201.9
10.236,225.9,670.0,1072,56,67,10260.5
10.357,225.9,670.0,1072,5,67,10321.9
10.477,355.4,670.0,1072,7,66,10374.2
10.596,355.4,670.0,1072,7,66,10393.6
10.716,355.4,670.0,1072,4,66,10393.1
10.835,355.4,670.0,1072,2,66,10400.5
10.955,355.4,670.0,1072,3,66,10397.0
11.075,355.4,670.0,1072,3,66,10398.8
11.196,355.4,670.0,1072,3,66,10385.3
11.317,484.9,670.0,1072,1,66,10381.2
11.438,484.9,670.0,1072,1,66,10371.9
11.559,484.9,670.0,1072,2,66,10375.1
11.679,484.9,670.0,1072,3,66,10371.3
11.799,484.9,670.0,1072,1,66,10375.3
11.919,484.9,670.0,1072,1,66,10385.7
12.04,484.9,670.0,1072,3,66,10380.3
12.161,484.9,670.0,1072,3,66,10388.0
12.281,65.1,670.0,1072,3,68,10385.5
12.402,96.7,670.0,1072,37,67,10394.1
12.524,96.7,670.0,1072,3,67,10391.8
12.644,96.7,670.0,1072,5,67,10378.4
12.766,226.2,670.0,1072,5,67,10371.8
12.887,226.2,670.0,1072,1,66,10364.5
13.007,226.2,670.0,1072,3,67,10374.6
13.127,226.2,670.0,1072,3,67,10377.2
13.248,226.2,670.0,1072,3,67,10381.3
13.369,226.2,670.0,1072,2,67,10393.7
13.49,355.7,670.0,1072,5,67,10415.9
13.61,355.7,670.0,1072,5,66,10424.8
13.73,355.7,670.0,1072,4,66,10449.4
13.85,355.7,670.0,1072,4,67,10485.5
13.97,485.2,670.0,1072,5,67,10532.7
14.092,485.2,670.0,1072,5,67,10552.8
14.212,485.2,670.0,1072,4,66,10557.7
14.333,485.2,670.0,1072,1,67,10544.9
14.453,485.2,670.0,1072,1,67,10531.0
14.574,485.2,670.0,1072,2,66,10518.8
14.695,65.4,670.0,1072,24,69,10511.9
14.816,65.4,670.0,1072,14,67,10499.4
14.937,65.4,670.0,1072,14,67,10486.1
15.058,65.4,670.0,1072,2,67,10474.1
15.179,65.4,670.0,1072,2,67,10464.2
15.301,68.9,670.0,1072,2,67,10453.7
15.421,96.9,670.0,1072,0,67,10443.9
15.542,96.9,670.0,1072,2,67,10431.9
15.662,96.9,670.0,1072,2,67,10420.9
15.783,96.9,670.0,1072,2,67,10411.3
15.904,226.4,670.0,1072,0,67,10401.1
16.024,226.4,670.0,1072,2,67,10387.9
16.144,226.4,670.0,1072,2,66,10383.4
16.264,226.4,670.0,1072,2,67,10369.7
16.384,226.4,670.0,1072,1,67,10356.7
16.504,226.4,670.0,1072,2,67,10350.9
16.631,226.4,670.0,1072,2,67,10342.4
16.751,226.4,670.0,1072,2,67,10338.3
