t_s,vram_alloc_mb,vram_reserved_mb,smi_used_mb,gpu_util_pct,gpu_temp_c,cpu_ram_mb
13.192,854.3,1278.0,1700,7,58,9537.2
13.313,983.8,1278.0,1700,7,58,9574.0
13.435,983.8,1278.0,1700,4,58,9617.1
13.557,983.8,1278.0,1700,5,58,9665.9
13.677,1113.3,1278.0,1700,8,59,9709.6
13.797,1113.3,1278.0,1700,8,59,9749.6
13.918,1113.3,1278.0,1700,6,58,9791.9
14.041,693.5,1278.0,1700,9,60,9813.9
14.159,693.5,1278.0,1700,9,59,9842.6
14.28,854.5,1278.0,1700,44,59,9890.0
14.401,854.5,1278.0,1700,6,59,9932.8
14.523,854.5,1278.0,1700,6,59,9974.5
14.643,984.0,1278.0,1700,6,59,10018.1
14.763,984.0,1278.0,1700,6,59,10063.1
14.884,984.0,1278.0,1700,5,59,10110.1
15.007,1113.5,1278.0,1700,6,59,10151.6
15.13,1113.5,1278.0,1700,6,59,10197.6
15.251,1113.5,1278.0,1700,5,59,10214.3
15.372,1113.5,1278.0,1700,6,59,10255.9
15.492,693.8,1278.0,1700,6,60,10274.1
15.612,725.3,1278.0,1700,48,59,10317.5
15.732,854.8,1278.0,1700,6,59,10363.0
15.853,854.8,1278.0,1700,7,59,10410.2
15.975,984.3,1278.0,1700,7,59,10446.1
16.096,984.3,1278.0,1700,5,59,10480.7
16.217,984.3,1278.0,1700,9,59,10510.1
16.347,984.3,1278.0,1709,9,59,10518.0
16.492,1113.8,1278.0,1709,9,59,10379.9
16.612,701.1,1278.0,1709,27,61,10382.7
16.731,855.1,1278.0,1709,44,60,10389.7
16.85,984.6,1278.0,1709,13,59,10377.7
16.968,1114.1,1278.0,1709,13,59,10383.1
17.088,694.4,1278.0,1709,23,62,10396.6
17.207,855.4,1278.0,1709,40,60,10391.6
17.327,984.9,1278.0,1709,40,59,10413.3
17.445,1114.4,1278.0,1709,13,59,10495.5
17.564,694.7,1280.0,1711,12,62,10558.3
17.682,855.7,1280.0,1709,50,60,10635.5
17.801,855.7,1280.0,1709,50,59,10746.5
17.92,985.2,1280.0,1709,13,59,10659.0
18.038,1114.7,1280.0,1709,11,59,10625.5
18.157,694.9,1280.0,1709,11,62,10627.8
18.275,856.0,1280.0,1709,52,60,10545.5
18.394,985.5,1280.0,1709,12,60,10517.9
18.514,985.5,1280.0,1709,12,59,10518.8
18.632,1115.0,1280.0,1709,11,59,10513.3
18.75,695.2,1280.0,1709,36,62,10513.5
18.869,856.2,1280.0,1709,29,60,10513.7
18.988,985.7,1280.0,1709,29,59,10513.2
19.106,1115.2,1280.0,1709,10,59,10476.8
19.225,695.5,1280.0,1709,12,60,10472.6
19.343,856.5,1280.0,1709,12,60,10459.4
19.462,856.5,1280.0,1709,52,60,10413.9
19.581,986.0,1280.0,1709,11,60,10413.4
19.699,1115.5,1280.0,1709,12,59,10418.4
19.818,695.8,1280.0,1709,12,61,10457.0
19.937,727.3,1280.0,1709,48,60,10409.8
20.059,856.8,1280.0,1709,8,60,10407.2
20.181,856.8,1280.0,1709,8,59,10445.5
20.303,986.3,1280.0,1709,6,60,10483.0
20.426,986.3,1280.0,1709,6,59,10479.6
20.548,986.3,1280.0,1709,4,59,10511.1
20.671,1115.8,1280.0,1709,4,59,10539.2
20.794,1115.8,1280.0,1709,6,59,10573.3
20.917,1115.8,1280.0,1709,7,60,10609.7
21.04,696.1,1280.0,1709,42,63,10613.7
21.159,727.6,1280.0,1709,42,60,10645.1
21.282,857.1,1280.0,1704,14,60,10669.8
21.404,857.1,1280.0,1704,9,60,10697.8
21.527,857.1,1280.0,1704,8,60,10734.9
21.649,986.6,1280.0,1704,8,60,10763.5
21.771,986.6,1280.0,1704,9,60,10807.9
21.892,986.6,1280.0,1704,9,60,10836.1
22.013,1116.1,1280.0,1704,9,60,10868.6
22.134,1116.1,1280.0,1704,4,60,10906.6
22.255,696.4,1280.0,1704,8,61,10915.5
22.375,696.4,1280.0,1704,48,61,10919.2
22.496,857.4,1280.0,1704,48,60,10950.8
22.618,857.4,1280.0,1704,5,60,10979.4
22.739,857.4,1280.0,1704,7,60,11007.6
22.861,986.9,1280.0,1704,6,60,11039.6
22.984,986.9,1280.0,1704,6,60,11025.8
23.107,986.9,1280.0,1704,5,60,11057.3
23.229,1116.4,1280.0,1704,6,60,11089.2
23.35,1116.4,1280.0,1704,6,60,11129.0
23.472,1116.4,1280.0,1704,7,60,11161.2
23.6,1116.4,1280.0,1704,4,60,11183.6
23.724,696.6,1280.0,1704,65,63,11191.3
23.845,728.1,1280.0,1704,65,61,11226.9
23.967,857.6,1280.0,1704,8,61,11265.4
24.088,857.6,1280.0,1704,5,61,11305.9
24.209,987.1,1280.0,1704,5,60,11342.7
24.331,987.1,1280.0,1704,5,61,11381.3
24.452,987.1,1280.0,1704,7,61,11418.6
24.575,1116.6,1280.0,1704,6,61,11457.1
24.697,1116.6,1280.0,1704,6,61,11497.3
24.818,1119.2,1280.0,1704,7,61,11539.6
24.936,696.9,1280.0,1704,44,62,11545.4
25.058,728.4,1280.0,1708,8,61,11577.6
25.183,857.9,1280.0,1710,8,61,11618.6
25.304,857.9,1280.0,1710,13,61,11633.2
25.449,857.9,1280.0,1714,7,61,11672.1
25.58,987.4,1280.0,1714,7,61,11755.5
25.766,1116.9,1280.0,1722,11,61,11764.3
26.011,1116.9,1280.0,1724,7,61,11759.9
26.287,1116.9,1280.0,1724,2,61,11735.0
26.611,697.2,1282.0,1725,22,61,11713.4
26.893,728.7,1282.0,1725,1,61,11679.8
27.258,858.2,1282.0,1725,2,61,11638.7
27.644,858.2,1282.0,1722,3,61,11592.3
28.053,858.2,1282.0,1722,2,61,11542.9
28.478,987.7,1282.0,1722,1,61,11519.3
28.826,987.7,1282.0,1722,3,61,11552.3
29.032,987.7,1282.0,1723,3,61,11591.3
29.242,1117.2,1282.0,1723,2,61,11567.5
