t_s,vram_alloc_mb,vram_reserved_mb,smi_used_mb,gpu_util_pct,gpu_temp_c,cpu_ram_mb
0.002,1288.8,1298.0,1596,4,68,2951.4
0.124,685.1,1298.0,1596,1,68,2955.7
0.245,716.6,1298.0,1596,2,68,2978.2
0.367,716.6,1298.0,1596,2,68,2983.4
0.489,846.1,1298.0,1596,5,68,2981.7
0.61,846.1,1298.0,1596,1,68,2975.8
0.731,846.1,1298.0,1596,1,68,2971.7
0.852,846.1,1298.0,1596,1,68,2967.5
0.973,846.1,1298.0,1596,4,68,2961.6
1.093,846.1,1298.0,1596,1,68,2948.5
1.214,846.1,1298.0,1596,1,68,2935.6
1.337,846.1,1298.0,1596,0,68,2943.4
1.457,975.6,1298.0,1596,7,68,3035.1
1.576,1105.1,1438.0,1736,8,68,3132.5
1.694,1105.1,1438.0,1736,8,68,3227.8
1.812,685.8,1558.0,1856,21,69,3257.7
1.93,846.8,1558.0,1856,40,68,3365.7
2.048,976.3,1558.0,1856,40,68,3471.4
2.167,976.3,1558.0,1856,9,68,3560.0
2.285,1105.8,1558.0,1856,8,68,3659.6
2.403,685.8,1558.0,1856,51,69,3699.0
2.524,846.9,1558.0,1856,51,68,3803.9
2.643,976.4,1558.0,1856,8,68,3904.6
2.761,976.4,1558.0,1856,8,68,4000.4
2.88,1105.9,1558.0,1856,8,68,4097.4
2.997,685.9,1558.0,1856,11,70,4142.4
3.117,846.9,1558.0,1856,46,68,4244.6
3.236,976.4,1558.0,1856,46,68,4339.9
3.354,976.4,1558.0,1856,8,68,4436.7
3.474,1105.9,1558.0,1856,11,68,4530.8
3.592,686.0,1558.0,1856,43,71,4588.3
3.711,847.0,1558.0,1856,43,69,4702.2
3.839,976.5,1558.0,1856,9,69,4772.5
3.959,976.5,1558.0,1856,9,68,4837.7
4.078,1106.0,1558.0,1856,6,68,4904.3
4.199,1106.0,1558.0,1856,6,68,4975.2
4.321,686.0,1558.0,1856,23,70,5000.5
4.442,847.0,1558.0,1856,27,69,5066.1
4.564,847.0,1558.0,1856,27,69,5133.7
4.684,976.5,1558.0,1856,6,69,5198.8
4.805,1106.0,1558.0,1856,6,69,5263.5
4.927,1106.0,1558.0,1856,9,69,5329.2
5.048,686.1,1558.0,1856,9,71,5360.1
5.169,847.1,1558.0,1856,42,69,5458.6
5.288,976.6,1558.0,1856,9,69,5568.5
5.408,1106.1,1558.0,1856,9,69,5664.2
5.527,1106.1,1558.0,1856,12,69,5753.3
5.648,686.2,1558.0,1856,23,71,5802.8
5.768,847.2,1558.0,1856,30,69,5932.1
5.888,976.7,1558.0,1856,30,69,6039.8
6.009,1106.2,1558.0,1856,15,69,6140.2
6.13,686.2,1558.0,1856,23,71,6175.7
6.25,847.2,1558.0,1856,27,69,6251.5
6.37,847.2,1558.0,1856,27,69,6334.3
6.492,976.7,1558.0,1856,10,69,6407.9
6.613,1106.2,1558.0,1856,7,69,6487.3
6.734,1106.2,1558.0,1856,7,69,6560.6
6.855,686.3,1558.0,1856,11,70,6588.5
6.976,847.3,1558.0,1856,40,69,6661.0
7.095,976.8,1558.0,1856,6,69,6734.9
7.215,976.8,1558.0,1856,6,69,6814.0
7.334,1106.3,1558.0,1856,7,69,6890.1
7.454,686.3,1558.0,1856,10,69,6953.2
7.573,717.8,1558.0,1856,10,69,7007.1
7.694,847.3,1558.0,1856,42,69,7084.7
7.815,976.8,1558.0,1856,7,69,7161.5
7.935,976.8,1558.0,1856,7,69,7240.5
8.057,1106.3,1558.0,1856,7,69,7309.8
8.178,686.4,1558.0,1856,7,71,7346.0
8.296,847.4,1558.0,1856,41,69,7411.6
8.416,847.4,1558.0,1856,41,69,7485.3
8.535,976.9,1558.0,1856,10,69,7564.7
8.654,1106.4,1558.0,1856,7,69,7641.6
8.774,1106.4,1558.0,1856,7,69,7719.9
8.894,686.5,1558.0,1856,7,71,7751.2
9.015,847.5,1558.0,1856,45,69,7838.5
9.133,977.0,1558.0,1856,8,69,7937.1
9.253,977.0,1558.0,1856,8,69,8033.8
9.372,1106.5,1558.0,1856,8,69,8115.1
9.491,686.5,1558.0,1856,18,71,8148.5
9.611,847.5,1558.0,1856,34,69,8222.3
9.73,847.5,1558.0,1856,34,69,8254.8
9.85,847.5,1558.0,1856,3,69,8245.5
9.971,847.5,1558.0,1856,4,69,8254.6
10.091,977.0,1558.0,1856,4,69,8264.2
10.211,977.0,1558.0,1856,2,69,8259.9
10.332,977.0,1558.0,1856,1,69,8252.1
10.453,977.0,1558.0,1856,5,69,8274.1
10.573,977.0,1558.0,1856,5,69,8279.6
10.693,977.0,1558.0,1856,2,69,8279.4
10.814,977.0,1558.0,1856,1,69,8269.8
10.934,1106.5,1558.0,1856,4,69,8261.7
11.053,1106.5,1558.0,1856,4,69,8266.9
11.178,1106.5,1558.0,1856,1,69,8253.8
11.299,1106.5,1558.0,1856,0,69,8243.9
11.419,1106.5,1558.0,1856,0,69,8246.9
11.541,1106.5,1558.0,1856,4,69,8245.8
11.662,1106.5,1558.0,1856,1,69,8262.2
11.78,1106.5,1558.0,1856,2,69,8260.6
11.901,1106.5,1558.0,1856,2,69,8259.1
12.022,686.6,1558.0,1856,22,70,8257.6
12.142,686.6,1558.0,1856,21,69,8246.9
12.263,693.6,1558.0,1856,21,69,8246.7
12.384,718.1,1558.0,1856,1,69,8235.3
12.504,718.1,1558.0,1856,4,69,8232.3
12.625,847.6,1558.0,1856,0,69,8220.9
12.746,847.6,1558.0,1856,0,69,8207.2
12.867,847.6,1558.0,1856,0,69,8194.9
12.987,847.6,1558.0,1856,3,69,8181.7
13.108,847.6,1558.0,1856,3,69,8167.8
13.229,847.6,1558.0,1856,0,69,8156.8
13.349,847.6,1558.0,1856,0,69,8144.4
13.47,847.6,1558.0,1856,4,69,8135.5
13.591,847.6,1558.0,1856,4,69,8130.0
13.712,847.6,1558.0,1856,1,69,8122.6
13.833,847.6,1558.0,1856,1,69,8110.1
13.954,847.6,1558.0,1856,5,69,8125.4
14.075,847.6,1558.0,1856,5,69,8117.9
14.196,847.6,1558.0,1856,1,69,8120.2
14.317,977.1,1558.0,1856,1,69,8110.9
14.437,977.1,1558.0,1856,1,69,8138.1
14.556,1106.6,1558.0,1856,7,69,8224.2
14.674,1106.6,1558.0,1856,8,69,8334.8
14.792,690.2,1558.0,1856,43,71,8379.6
14.909,847.7,1558.0,1856,43,69,8478.8
15.026,977.2,1558.0,1856,11,69,8496.8
15.144,977.2,1558.0,1856,7,69,8568.9
15.262,1106.7,1558.0,1856,7,69,8669.3
15.38,686.7,1558.0,1856,8,72,8713.3
15.498,847.7,1558.0,1856,45,69,8801.0
15.615,847.7,1558.0,1856,45,69,8910.5
15.733,977.2,1558.0,1856,9,69,9016.1
15.85,1106.7,1558.0,1856,10,69,9142.3
15.968,686.8,1558.0,1856,47,70,9174.4
16.088,847.8,1558.0,1856,47,69,9264.4
16.206,977.3,1558.0,1856,7,69,9361.4
16.324,1106.8,1558.0,1856,9,69,9478.9
16.442,1106.8,1558.0,1856,9,69,9583.0
16.561,718.3,1558.0,1856,31,70,9641.8
16.68,847.8,1558.0,1856,26,69,9753.5
16.798,977.3,1558.0,1856,26,69,9854.3
16.916,1106.8,1558.0,1856,10,69,9954.4
17.034,686.9,1558.0,1856,11,70,10017.1
17.152,847.9,1558.0,1856,43,69,10105.8
17.269,847.9,1558.0,1856,43,69,10179.4
17.39,977.4,1558.0,1856,8,69,10227.4
17.51,977.4,1558.0,1856,7,69,10250.2
17.628,977.4,1558.0,1856,7,69,10236.8
17.748,977.4,1558.0,1856,1,68,10223.6
17.867,977.4,1558.0,1856,1,69,10211.9
17.988,977.4,1558.0,1856,3,68,10201.1
18.107,977.4,1558.0,1856,3,68,10189.6
18.227,977.4,1558.0,1856,0,69,10175.8
18.348,977.4,1558.0,1856,1,69,10162.5
18.468,977.4,1558.0,1856,1,68,10150.5
18.589,977.4,1558.0,1856,3,68,10141.4
18.709,1106.9,1558.0,1856,1,68,10128.9
18.829,1106.9,1558.0,1856,2,69,10119.8
18.948,1106.9,1558.0,1856,2,69,10106.9
19.069,1106.9,1558.0,1856,3,68,10096.8
