t_s,vram_alloc_mb,vram_reserved_mb,smi_used_mb,gpu_util_pct,gpu_temp_c,cpu_ram_mb
0.001,639.1,656.0,1103,2,74,3329.5
0.183,692.8,716.0,1163,2,74,3381.8
0.302,822.3,836.0,1283,6,74,3432.0
0.419,822.3,836.0,1283,6,74,3475.7
0.538,822.3,836.0,1423,4,74,3519.7
0.657,951.8,976.0,1423,5,74,3559.4
0.775,951.8,976.0,1423,5,74,3602.8
0.894,951.8,976.0,1423,5,74,3643.4
1.013,1081.3,1096.0,1543,3,74,3685.2
1.132,1081.3,1096.0,1543,5,74,3721.4
1.251,1081.3,1096.0,1543,5,74,3763.4
1.37,662.1,1278.0,1725,5,74,3783.2
1.488,662.1,1278.0,1725,52,74,3805.4
1.607,823.2,1278.0,1725,52,74,3845.2
1.725,823.2,1278.0,1725,5,74,3884.9
1.843,823.2,1278.0,1725,5,74,3924.4
1.961,823.2,1278.0,1725,3,74,3964.4
2.079,952.7,1278.0,1725,3,74,4004.2
2.198,952.7,1278.0,1725,5,74,4044.2
2.317,952.7,1278.0,1725,5,74,4083.4
2.436,1082.2,1278.0,1725,5,74,4125.8
2.555,1082.2,1278.0,1725,3,74,4170.4
2.673,1082.2,1278.0,1725,5,74,4211.1
2.791,662.2,1278.0,1725,43,75,4227.9
2.911,693.7,1278.0,1725,43,74,4266.0
3.029,823.2,1278.0,1725,9,74,4304.3
3.148,823.2,1278.0,1725,5,74,4343.8
3.265,823.2,1278.0,1725,5,74,4383.3
3.384,952.7,1278.0,1725,4,74,4422.5
3.502,952.7,1278.0,1725,3,74,4462.8
3.62,952.7,1278.0,1725,4,74,4500.5
3.739,952.7,1278.0,1725,4,74,4541.1
3.858,1082.2,1278.0,1725,5,74,4580.3
3.976,1082.2,1278.0,1725,3,74,4620.8
4.095,1082.2,1278.0,1725,3,74,4660.5
4.214,662.3,1278.0,1725,5,77,4678.8
4.332,693.8,1278.0,1725,46,74,4718.2
4.45,823.3,1278.0,1725,46,74,4755.0
4.567,823.3,1278.0,1725,3,74,4791.3
4.686,823.3,1278.0,1725,5,74,4839.8
4.805,952.8,1278.0,1725,5,74,4878.3
4.922,952.8,1278.0,1725,5,74,4908.0
5.06,952.8,1278.0,1725,3,74,4946.1
5.179,1082.3,1278.0,1725,5,74,4985.8
5.298,1082.3,1278.0,1725,5,74,5025.7
5.417,1082.3,1278.0,1725,5,74,5064.8
5.536,662.4,1278.0,1725,3,75,5094.8
5.654,662.4,1278.0,1725,45,75,5122.3
5.772,823.4,1278.0,1725,45,74,5149.0
5.89,823.4,1278.0,1725,4,74,5173.6
6.01,823.4,1278.0,1725,3,74,5201.1
6.128,823.4,1278.0,1725,3,74,5233.5
6.247,952.9,1278.0,1725,4,74,5272.7
6.365,952.9,1278.0,1725,5,74,5312.3
6.484,952.9,1278.0,1725,3,74,5352.1
6.602,1082.4,1278.0,1725,3,74,5392.4
6.72,1082.4,1278.0,1725,5,74,5429.8
6.84,1082.4,1278.0,1725,5,74,5455.5
6.961,662.4,1278.0,1725,5,77,5469.5
