t_s,vram_alloc_mb,vram_reserved_mb,smi_used_mb,gpu_util_pct,gpu_temp_c,cpu_ram_mb
0.011,656.0,668.0,1133,0,56,3228.7
0.288,656.8,670.0,1135,1,57,3171.4
0.58,665.1,670.0,1185,1,57,3124.0
0.93,720.9,730.0,1345,1,57,3092.0
1.244,850.4,870.0,1345,2,57,3063.1
1.543,850.4,870.0,1345,1,57,3039.0
1.861,979.9,990.0,1459,1,57,3002.7
2.2,979.9,990.0,1459,2,58,2976.5
2.504,979.9,990.0,1599,1,58,2940.8
2.818,1109.4,1130.0,1589,1,58,2895.7
3.165,1109.4,1130.0,1589,1,58,2855.8
3.494,1109.5,1130.0,1589,1,58,2816.5
3.83,1109.5,1130.0,1591,0,58,2768.0
4.158,1110.4,1132.0,1590,1,58,2734.5
4.456,1112.5,1132.0,1590,0,58,2711.3
4.69,1115.3,1152.0,1612,5,59,2696.7
4.914,690.5,1276.0,1734,34,59,2689.8
5.117,851.5,1276.0,1734,3,59,2705.2
5.35,851.5,1276.0,1734,3,59,2726.8
5.56,981.0,1276.0,1734,4,59,2809.4
5.679,981.0,1276.0,1734,4,59,2896.4
5.798,1110.5,1276.0,1734,7,59,2983.8
5.916,690.7,1276.0,1734,7,60,3032.5
6.034,722.2,1276.0,1734,64,59,3094.0
6.155,851.8,1276.0,1734,64,59,3183.2
6.274,981.2,1276.0,1734,8,59,3275.2
6.392,1110.8,1276.0,1734,8,59,3366.0
6.51,1110.8,1276.0,1734,8,59,3450.9
6.629,691.0,1276.0,1734,7,61,3477.1
6.748,852.0,1276.0,1734,60,60,3567.6
6.872,852.0,1276.0,1734,8,60,3667.2
6.991,981.5,1276.0,1734,8,60,3748.7
7.111,1111.0,1276.0,1734,8,60,3835.1
7.234,1111.0,1276.0,1734,7,60,3904.7
7.352,691.3,1276.0,1734,7,61,3939.5
7.471,852.3,1276.0,1734,56,60,3996.5
7.59,852.3,1276.0,1734,6,60,4079.2
7.708,981.8,1276.0,1734,7,60,4157.7
7.826,1111.3,1276.0,1734,7,60,4240.0
7.945,1111.3,1276.0,1734,7,60,4291.6
8.065,691.6,1276.0,1734,49,64,4263.6
8.183,852.6,1276.0,1734,49,61,4317.8
8.302,852.6,1276.0,1734,11,60,4405.8
8.42,982.1,1276.0,1734,8,60,4510.1
8.538,1111.6,1276.0,1734,8,60,4595.3
