t_s,vram_alloc_mb,vram_reserved_mb,smi_used_mb,gpu_util_pct,gpu_temp_c,cpu_ram_mb
0.003,4.6,6.0,423,13,54,4038.0
0.126,5.3,6.0,423,15,55,4153.7
0.246,198.9,206.0,633,17,55,4273.7
0.365,328.4,346.0,773,17,55,4453.0
0.483,457.9,466.0,893,27,55,4631.5
0.602,485.8,510.0,1039,24,55,4750.0
0.722,70.1,612.0,1039,69,56,4824.1
0.844,199.6,612.0,1039,69,55,4921.6
0.962,329.1,612.0,1039,20,55,5025.9
1.081,458.6,612.0,1039,20,55,5123.3
1.199,38.7,612.0,1039,20,56,5196.6
1.317,70.2,612.0,1039,44,56,5241.0
1.435,199.7,612.0,1039,38,56,5342.6
1.554,329.2,612.0,1039,38,56,5439.9
1.672,458.7,612.0,1039,20,56,5538.9
1.791,458.7,612.0,1039,19,56,5636.0
1.909,38.8,612.0,1039,60,57,5664.7
2.027,199.8,612.0,1039,60,57,5766.4
2.146,329.3,612.0,1039,20,56,5867.9
2.265,329.3,612.0,1039,19,56,5966.3
2.383,458.8,612.0,1039,19,56,6058.7
2.503,38.9,612.0,1039,18,59,6091.4
2.621,199.9,612.0,1039,59,57,6185.3
2.739,329.4,612.0,1039,20,57,6296.1
2.858,329.4,612.0,1039,20,57,6407.3
2.976,458.9,612.0,1039,19,57,6504.7
3.095,38.9,612.0,1039,46,60,6536.2
3.214,200.0,612.0,1039,46,57,6657.9
3.332,329.5,612.0,1039,33,57,6766.8
3.452,459.0,612.0,1039,19,57,6862.1
3.571,459.0,612.0,1039,19,57,6960.8
3.69,39.0,612.0,1039,19,60,6993.7
3.808,200.0,612.0,1039,58,57,7083.6
3.926,329.5,612.0,1039,19,57,7178.4
4.045,329.5,612.0,1039,19,57,7263.0
4.164,459.0,612.0,1039,18,57,7342.5
4.282,459.0,612.0,1039,17,57,7417.8
4.402,39.1,612.0,1039,17,58,7446.3
4.52,200.1,612.0,1039,58,58,7529.8
4.638,200.1,612.0,1039,19,57,7603.6
4.755,329.6,612.0,1039,16,57,7675.5
4.873,459.1,612.0,1039,16,57,7748.1
4.991,459.1,612.0,1039,17,57,7829.6
5.109,39.2,612.0,1039,32,60,7864.1
5.228,200.2,612.0,1039,32,58,7937.2
5.347,200.2,612.0,1039,43,58,8014.6
5.465,329.7,612.0,1039,17,58,8092.6
5.583,329.7,612.0,1039,18,57,8175.2
5.705,459.2,612.0,1039,18,57,8261.6
5.823,39.3,612.0,1039,19,59,8308.6
5.942,70.8,612.0,1039,57,58,8375.2
6.066,200.3,612.0,1039,57,58,8462.0
6.185,329.8,612.0,1039,19,58,8548.8
6.303,329.8,612.0,1039,18,58,8629.0
6.421,459.3,612.0,1039,18,58,8729.2
6.541,39.4,612.0,1039,18,60,8764.5
6.659,200.4,612.0,1039,59,58,8850.7
6.777,200.4,612.0,1039,18,58,8927.8
6.895,329.9,612.0,1039,18,58,9004.8
7.013,459.4,612.0,1039,17,58,9094.0
7.134,459.4,612.0,1039,18,58,9179.5
7.254,39.4,612.0,1039,58,61,9218.2
7.373,200.5,612.0,1039,58,58,9335.3
7.493,330.0,612.0,1039,20,58,9448.9
7.612,459.5,612.0,1039,20,58,9553.0
7.733,459.5,612.0,1039,17,58,9634.6
7.881,43.0,612.0,1039,17,59,9663.2
8.03,200.5,612.0,1039,57,58,9715.6
8.179,200.5,612.0,1039,18,58,9759.6
8.349,330.0,612.0,1039,15,58,9798.9
