wall_s,epoch,opt_step,batch_idx,seq_len,tokens_cum,loss,perplexity,lr,grad_total,grad_svmo,grad_nmf,grad_stb,grad_lora,scaler_scale,skipped,fwd_ms,bwd_ms,step_ms,vram_alloc_mb,vram_peak_mb,cpu_ram_mb,disk_read_mb
537.3,0,8,15,33,1624,1.59942,4.9502,0.00075,0.58069,0.0,0.58069,0.0,0.0,4096.0,False,8819.0,22282.1,31207.6,30.1,1023.5,12844.2,24893.3
576.88,0,8,16,35,1764,1.27021,3.5616,0.00075,,,,,,4096.0,,7261.1,32301.9,39577.5,34.7,1025.3,11871.9,24893.3
618.97,0,9,17,37,1912,1.52787,4.6084,0.0006710100716628344,0.66618,0.0,0.66618,0.0,0.0,4096.0,False,8869.1,33118.5,42083.2,30.1,1036.0,12031.4,24893.3
651.0,0,9,18,38,2064,2.11972,8.3288,0.0006710100716628344,,,,,,4096.0,,9620.1,22377.2,32023.3,34.7,1034.7,12638.4,24893.3
692.14,0,10,19,42,2232,1.42942,4.1763,0.0005868240888334653,0.49701,0.0,0.49701,0.0,0.0,4096.0,False,9570.7,31481.7,41142.4,30.1,1051.6,12644.6,24893.3
727.74,0,10,20,45,2412,1.4144,4.114,0.0005868240888334653,,,,,,4096.0,,8137.4,27424.7,35594.3,34.7,1056.5,12648.3,24893.3
763.57,0,11,21,51,2616,1.79602,6.0256,0.0005,0.40624,0.0,0.40624,0.0,0.0,4096.0,False,8253.4,27454.2,35818.3,30.1,1079.6,12674.7,24893.3
799.38,0,11,22,56,2840,1.74996,5.7544,0.0005,,,,,,4096.0,,7521.9,28269.3,35812.1,34.7,1090.8,12592.9,24893.3
834.23,0,12,23,66,3104,2.02974,7.6121,0.00041317591116653486,0.37779,0.0,0.37779,0.0,0.0,4096.0,False,8997.8,25739.7,34839.5,30.1,1126.4,12845.1,24893.3
869.96,0,12,24,70,3384,1.57887,4.8495,0.00041317591116653486,,,,,,4096.0,,8512.3,27181.9,35725.3,34.7,1134.4,12244.4,24893.3
914.97,0,13,25,72,3672,1.69986,5.4732,0.0003289899283371657,0.36442,0.0,0.36442,0.0,0.0,4096.0,False,14235.3,30643.7,45009.8,30.1,1145.1,12379.6,24893.3
956.66,0,13,26,82,4000,1.03515,2.8155,0.0003289899283371657,,,,,,4096.0,,10887.9,30762.2,41686.6,34.7,1171.8,12375.1,24893.3
1015.12,0,14,27,86,4344,1.42879,4.1736,0.0002500000000000001,0.34818,0.0,0.34818,0.0,0.0,4096.0,False,12532.4,45789.8,58448.9,30.1,1188.7,11647.2,24893.3
1059.49,0,14,28,95,4724,1.17207,3.2287,0.0002500000000000001,,,,,,4096.0,,12735.7,31619.1,44375.6,34.7,1212.3,12398.8,24893.3
1127.92,0,15,29,103,5136,1.58593,4.8838,0.0001786061951567303,0.2974,0.0,0.2974,0.0,0.0,4096.0,False,24902.8,43393.3,68421.0,30.1,1241.7,12517.3,24893.3
1190.64,0,15,30,108,5568,1.49422,4.4559,0.0001786061951567303,,,,,,4096.0,,20970.2,41698.3,62716.7,34.7,1252.9,13065.2,24893.3
1252.43,0,16,31,113,6020,1.45467,4.2831,0.00011697777844051105,0.25614,0.0,0.25614,0.0,0.0,4096.0,False,14616.7,47023.1,61778.6,30.1,1272.9,11946.9,24893.3
1316.7,0,16,32,126,6524,1.38381,3.9901,0.00011697777844051105,,,,,,4096.0,,13233.8,50977.5,64265.1,34.7,1309.0,11824.5,24893.3
1379.05,0,17,33,148,7116,1.64566,5.1844,6.698729810778065e-05,0.24848,0.0,0.24848,0.0,0.0,4096.0,False,15210.6,46977.6,62348.0,30.1,1382.1,11775.7,24893.3
1454.83,0,17,34,165,7776,1.66018,5.2603,6.698729810778065e-05,,,,,,4096.0,,18444.7,57261.0,75774.1,34.7,1430.7,12044.5,24893.3
1561.48,0,18,35,227,8684,1.50878,4.5212,3.0153689607045842e-05,0.20843,0.0,0.20843,0.0,0.0,4096.0,False,25496.5,80970.5,106642.0,30.1,1628.6,9844.5,24893.3
1652.27,0,18,36,242,9652,1.69789,5.4624,3.0153689607045842e-05,,,,,,4096.0,,28114.0,62564.6,90784.3,34.7,1671.0,11087.7,24893.3
1715.05,0,19,37,256,10164,1.149,3.155,7.59612349389599e-06,0.18641,0.0,0.18641,0.0,0.0,4096.0,False,16553.5,46086.5,62772.8,30.1,1321.5,11700.4,24893.3
