t_s,vram_alloc_mb,vram_reserved_mb,smi_used_mb,gpu_util_pct,gpu_temp_c,cpu_ram_mb
0.0,1301.9,1310.0,1608,9,67,3434.6
0.122,832.1,1310.0,1608,9,67,3513.8
0.24,832.1,1310.0,1608,5,67,3606.4
0.357,961.6,1310.0,1608,7,67,3700.3
0.475,1091.1,1450.0,1748,13,67,3734.8
0.594,1091.1,1450.0,1748,13,67,3818.0
0.712,672.0,1570.0,1868,29,69,3838.7
0.829,833.0,1570.0,1868,33,67,3917.6
0.947,833.0,1570.0,1868,33,67,3997.6
1.065,962.5,1570.0,1868,10,67,4076.7
1.183,1092.0,1570.0,1868,6,67,4152.8
1.301,1092.0,1570.0,1868,6,67,4235.3
1.419,672.2,1570.0,1868,7,68,4267.6
1.537,703.8,1570.0,1868,58,67,4333.6
1.655,833.3,1570.0,1868,7,67,4415.6
1.773,962.8,1570.0,1868,7,67,4490.2
1.891,962.8,1570.0,1868,6,67,4562.7
2.009,1092.3,1570.0,1868,9,67,4636.5
2.127,1092.3,1570.0,1868,9,67,4708.2
2.245,672.5,1570.0,1868,15,68,4734.9
2.363,833.5,1570.0,1868,44,67,4832.5
2.481,963.0,1570.0,1868,44,67,4941.9
2.599,963.0,1570.0,1868,12,67,5034.8
2.717,1092.5,1570.0,1868,7,67,5112.1
2.835,672.7,1570.0,1868,26,68,5156.7
2.953,704.3,1570.0,1868,26,68,5219.7
3.07,833.8,1570.0,1868,31,68,5309.4
3.188,963.3,1570.0,1868,7,67,5390.9
3.305,963.3,1570.0,1868,7,67,5471.1
3.423,1092.8,1570.0,1868,8,67,5560.2
3.541,673.0,1570.0,1868,9,69,5601.3
3.659,704.5,1570.0,1868,48,68,5662.6
3.776,834.0,1570.0,1868,48,67,5739.7
3.894,963.5,1570.0,1868,7,67,5816.8
4.012,963.5,1570.0,1868,9,67,5893.3
4.129,1093.0,1570.0,1868,9,67,5970.7
4.248,1093.0,1570.0,1868,6,68,6045.7
4.365,704.8,1570.0,1868,49,69,6092.4
4.484,834.3,1570.0,1868,49,67,6195.7
4.602,963.8,1570.0,1868,19,67,6303.2
4.723,1093.3,1570.0,1868,17,67,6438.2
4.841,673.5,1570.0,1868,45,70,6491.0
4.959,834.5,1570.0,1868,45,68,6599.4
5.078,964.0,1570.0,1868,19,67,6702.6
5.196,964.0,1570.0,1868,9,67,6807.4
5.313,1093.5,1570.0,1868,9,67,6838.6
5.431,673.7,1570.0,1868,18,69,6877.1
5.548,834.8,1570.0,1868,45,67,6988.2
5.666,964.3,1570.0,1868,9,67,7094.0
5.784,1093.8,1570.0,1868,9,67,7151.0
5.903,1093.8,1570.0,1868,10,67,7241.8
6.02,677.5,1570.0,1868,51,68,7288.5
6.138,835.0,1570.0,1868,51,67,7409.4
6.255,964.5,1570.0,1868,10,67,7514.5
6.373,1094.0,1570.0,1868,11,67,7648.1
6.49,674.3,1570.0,1868,11,70,7699.6
6.608,835.3,1570.0,1868,54,68,7818.1
6.725,964.8,1570.0,1868,9,67,7924.8
6.843,1094.3,1570.0,1868,10,67,8019.4
6.961,1094.3,1570.0,1868,10,67,8088.8
7.079,674.5,1570.0,1868,8,69,8133.0
7.196,706.0,1570.0,1868,48,68,8192.1
7.313,835.5,1570.0,1868,48,67,8260.0
7.431,965.0,1570.0,1868,7,67,8329.4
7.55,965.0,1570.0,1868,7,67,8405.0
7.667,1094.5,1570.0,1868,7,67,8483.5
7.785,1094.5,1570.0,1868,6,67,8560.5
7.904,674.8,1570.0,1868,23,69,8581.1
8.024,835.8,1570.0,1868,37,67,8704.1
8.144,965.3,1570.0,1868,37,67,8811.9
8.264,1094.8,1570.0,1868,10,67,8926.4
8.385,675.0,1570.0,1868,30,70,8957.2
8.505,836.0,1570.0,1868,33,67,9075.3
8.625,965.5,1570.0,1868,33,67,9182.9
8.746,1095.0,1570.0,1868,9,67,9293.2
8.875,675.3,1570.0,1868,9,68,9341.7
9.089,706.8,1570.0,1868,2,67,9359.8
9.343,836.3,1570.0,1868,3,67,9379.8
9.645,965.8,1570.0,1868,1,67,9391.7
9.989,965.8,1570.0,1868,1,67,9379.3
10.39,965.8,1570.0,1868,1,67,9348.1
10.821,1095.3,1570.0,1868,1,67,9322.0
11.286,1095.3,1570.0,1868,2,67,9296.7
11.678,675.5,1570.0,1868,2,67,9286.7
12.026,836.5,1570.0,1868,1,67,9264.5
12.431,836.5,1570.0,1868,3,67,9251.2
12.559,836.5,1570.0,1868,1,67,9236.9
12.685,836.5,1570.0,1868,0,67,9224.7
12.807,836.5,1570.0,1868,0,67,9214.3
12.929,836.5,1570.0,1868,3,67,9200.1
13.052,836.5,1570.0,1868,0,67,9190.0
13.174,836.5,1570.0,1868,0,67,9177.8
13.297,836.5,1570.0,1868,0,67,9169.2
13.419,836.5,1570.0,1868,4,67,9156.2
13.541,836.5,1570.0,1868,0,67,9143.1
13.663,836.5,1570.0,1868,0,67,9132.2
13.786,836.5,1570.0,1868,0,67,9131.4
13.907,836.5,1570.0,1868,4,67,9125.1
14.029,966.0,1570.0,1868,1,67,9120.7
14.15,966.0,1570.0,1868,1,67,9126.6
14.271,966.0,1570.0,1868,2,67,9171.3
14.404,1095.5,1570.0,1868,10,67,9255.1
14.522,675.8,1570.0,1868,10,70,9309.8
14.639,836.8,1570.0,1868,41,68,9376.3
14.757,836.8,1570.0,1868,16,67,9450.1
14.875,966.3,1570.0,1868,10,67,9524.5
14.993,1095.8,1570.0,1868,10,67,9585.1
15.112,1095.8,1570.0,1868,8,67,9667.1
15.23,676.0,1570.0,1868,48,69,9711.4
15.348,837.0,1570.0,1868,48,68,9766.4
15.468,837.0,1570.0,1868,11,67,9845.7
15.585,966.5,1570.0,1868,7,67,9941.6
15.704,1096.0,1570.0,1868,8,67,10031.8
15.824,676.3,1570.0,1868,8,68,10100.1
15.941,707.8,1570.0,1868,49,68,10157.6
16.059,837.3,1570.0,1868,9,67,10253.2
16.177,966.8,1570.0,1868,9,67,10332.9
16.295,1096.3,1570.0,1868,8,67,10406.5
16.413,1096.3,1570.0,1868,11,67,10505.6
16.531,683.5,1570.0,1868,11,68,10560.4
16.649,837.5,1570.0,1868,51,67,10687.5
16.767,967.0,1570.0,1868,10,67,10789.2
16.884,1096.5,1570.0,1868,12,67,10894.1
17.002,676.8,1570.0,1868,12,68,10952.3
17.119,837.8,1570.0,1868,49,68,11031.5
17.237,837.8,1570.0,1868,8,67,11129.7
17.355,967.3,1570.0,1868,8,67,11229.2
17.473,1096.8,1570.0,1868,11,67,11341.9
17.593,677.0,1570.0,1868,16,69,11396.9
17.712,838.0,1570.0,1868,44,67,11506.4
17.832,838.0,1570.0,1868,44,67,11591.1
17.95,967.5,1570.0,1868,10,67,11680.9
18.067,1097.0,1570.0,1868,7,67,11759.9
18.185,1097.0,1570.0,1868,7,67,11839.5
18.303,677.3,1570.0,1868,20,68,11875.1
18.421,838.3,1570.0,1868,38,67,11959.4
18.539,838.3,1570.0,1868,38,67,12030.6
18.656,967.8,1570.0,1868,6,67,12108.1
18.774,1097.3,1570.0,1868,6,67,12193.8
18.891,1097.3,1570.0,1868,10,67,12263.4
19.009,677.5,1570.0,1868,10,68,12232.2
19.132,838.5,1570.0,1868,49,67,12267.4
19.25,968.0,1570.0,1868,8,67,12089.1
19.371,968.0,1570.0,1868,8,67,11909.6
19.489,1097.5,1570.0,1868,10,67,11963.3
19.611,677.8,1570.0,1868,15,69,11998.3
19.728,838.8,1570.0,1868,42,67,12104.7
19.846,968.3,1570.0,1868,42,67,12217.7
19.963,1097.8,1570.0,1868,12,67,12327.3
20.081,1097.8,1570.0,1868,8,67,12367.8
20.204,678.0,1570.0,1868,8,67,12390.7
20.323,709.5,1570.0,1868,39,67,12426.2
20.446,839.0,1570.0,1868,16,67,12479.0
20.567,839.0,1570.0,1868,5,67,12526.6
20.689,968.5,1570.0,1868,5,67,12571.7
20.811,968.5,1570.0,1868,4,67,12616.4
20.934,1098.0,1570.0,1868,7,67,12667.3
21.055,1098.0,1570.0,1868,7,67,12715.8
21.177,1098.0,1570.0,1868,4,67,12761.0
21.3,678.3,1570.0,1868,26,68,12775.8
21.422,839.3,1570.0,1868,28,67,12815.8
21.545,839.3,1570.0,1868,28,67,12861.8
21.667,839.3,1570.0,1868,4,67,12911.5
21.79,968.8,1570.0,1868,5,67,12957.5
21.911,968.8,1570.0,1868,7,67,12988.4
22.031,968.8,1570.0,1868,7,67,13008.5
22.151,968.8,1570.0,1868,2,67,12995.1
22.271,1098.3,1570.0,1868,0,67,12982.5
22.391,1098.3,1570.0,1868,0,67,12967.5
22.512,1098.3,1570.0,1868,6,67,12945.9
22.634,1098.3,1570.0,1868,4,67,12933.9
22.754,1098.3,1570.0,1868,1,67,12921.3
22.875,1098.3,1570.0,1868,1,67,12909.2
22.996,1098.3,1570.0,1868,3,67,12898.1
23.117,1098.3,1570.0,1868,0,67,12885.8
23.238,1098.3,1570.0,1868,0,67,12872.7
23.359,1098.3,1570.0,1868,0,67,12861.7
23.481,1098.3,1570.0,1868,4,67,12848.9
23.601,1098.3,1570.0,1868,0,67,12837.0
23.722,1098.3,1570.0,1868,0,67,12824.7
23.843,1098.3,1570.0,1868,0,67,12814.3
23.965,1098.3,1570.0,1868,3,67,12800.9
24.087,1098.3,1570.0,1868,0,67,12789.3
24.208,1098.3,1570.0,1868,0,67,12778.3
24.329,1098.3,1570.0,1868,1,67,12765.0
24.45,1098.3,1570.0,1868,3,67,12753.5
24.569,1098.3,1570.0,1868,3,67,12740.2
24.69,1098.3,1570.0,1868,0,67,12726.9
24.811,1098.3,1570.0,1868,0,67,12715.8
24.932,1098.3,1570.0,1868,4,67,12706.5
25.053,1098.3,1570.0,1868,4,67,12694.3
25.174,1098.3,1570.0,1868,0,67,12681.6
25.296,1098.3,1570.0,1868,0,67,12668.2
25.417,678.5,1570.0,1868,47,69,12660.9
25.539,678.5,1570.0,1868,47,67,12648.3
25.659,678.5,1570.0,1868,0,67,12634.9
25.781,678.5,1570.0,1868,0,67,12623.3
25.902,678.5,1570.0,1868,0,67,12614.0
26.023,685.5,1570.0,1868,4,67,12601.5
26.144,710.0,1570.0,1868,0,67,12589.2
26.264,710.0,1570.0,1868,0,67,12577.4
26.385,710.0,1570.0,1868,0,67,12564.1
26.508,710.0,1570.0,1868,3,67,12553.9
26.629,710.0,1570.0,1868,0,67,12540.6
26.749,839.5,1570.0,1868,0,67,12531.1
26.87,839.5,1570.0,1868,0,67,12521.5
26.991,839.5,1570.0,1868,4,67,12508.1
27.111,839.5,1570.0,1868,0,67,12495.1
27.232,839.5,1570.0,1868,0,67,12482.3
