t_s,vram_alloc_mb,vram_reserved_mb,smi_used_mb,gpu_util_pct,gpu_temp_c,cpu_ram_mb
0.001,112.4,138.0,490,0,66,3353.4
0.121,279.4,318.0,670,10,66,3450.5
0.239,279.4,318.0,810,9,66,3553.3
0.357,408.9,458.0,810,9,66,3654.8
0.475,538.4,578.0,930,9,65,3746.4
0.593,119.7,738.0,1090,18,66,3804.0
0.711,151.2,738.0,1090,18,66,3870.7
0.83,280.7,738.0,1090,40,66,3967.0
0.948,410.2,738.0,1090,8,65,4052.7
1.066,410.2,738.0,1090,8,65,4129.8
1.184,539.7,738.0,1090,10,65,4205.0
1.303,120.6,738.0,1090,6,67,4195.8
1.42,152.2,738.0,1090,47,66,4259.0
1.537,281.7,738.0,1090,47,66,4334.3
1.655,411.2,738.0,1090,10,66,4413.2
1.773,411.2,738.0,1090,6,66,4491.1
1.891,540.7,738.0,1090,6,66,4571.8
2.009,121.6,738.0,1090,7,66,4640.3
2.126,282.6,738.0,1090,45,66,4711.5
2.244,282.6,738.0,1090,8,66,4810.2
2.362,412.1,738.0,1090,8,66,4896.3
2.48,541.6,738.0,1090,9,66,4980.6
2.599,122.5,738.0,1090,11,66,5053.6
2.717,154.0,738.0,1090,11,67,5114.7
2.835,283.5,738.0,1090,40,66,5208.1
2.953,413.0,738.0,1090,7,66,5295.1
3.071,542.5,738.0,1090,7,66,5386.4
3.189,542.5,738.0,1090,11,66,5474.3
3.306,123.4,738.0,1090,18,68,5520.2
3.426,284.4,738.0,1090,30,66,5619.3
3.544,413.9,738.0,1090,30,66,5709.9
3.662,413.9,738.0,1090,11,66,5804.6
3.782,543.4,738.0,1090,9,66,5905.7
3.901,124.3,738.0,1090,9,69,5946.1
4.02,285.3,738.0,1090,42,66,6029.9
4.139,285.3,738.0,1090,10,66,6059.1
4.26,285.3,738.0,1090,1,66,6056.9
4.379,414.8,738.0,1090,1,66,6056.2
4.5,414.8,738.0,1090,1,66,6060.7
4.62,414.8,738.0,1090,5,66,6070.4
4.74,414.8,738.0,1090,5,66,6073.4
4.861,414.8,738.0,1090,1,66,6077.3
4.981,414.8,738.0,1090,1,66,6067.9
5.112,414.8,738.0,1090,4,66,6076.4
5.232,544.3,738.0,1090,4,66,6071.9
5.352,544.3,738.0,1090,1,66,6076.4
5.472,544.3,738.0,1090,1,66,6071.6
5.593,544.3,738.0,1090,4,66,6066.4
5.714,544.3,738.0,1090,4,66,6057.3
5.835,544.3,738.0,1090,1,66,6055.6
5.956,544.3,738.0,1090,1,66,6051.1
6.077,544.3,738.0,1090,1,66,6041.8
6.197,544.3,738.0,1090,4,66,6034.2
6.318,544.3,738.0,1090,1,66,6026.1
6.44,544.3,738.0,1090,1,66,6025.0
6.561,125.3,738.0,1090,1,66,6018.5
6.682,125.3,738.0,1090,29,67,6015.4
6.802,125.3,738.0,1090,11,66,6011.9
6.923,156.8,738.0,1090,1,66,6004.7
7.043,156.8,738.0,1090,1,66,5998.2
7.165,286.3,738.0,1090,4,66,5998.2
7.285,286.3,738.0,1090,1,66,5984.6
7.405,286.3,738.0,1090,1,66,5983.5
7.525,286.3,738.0,1090,1,66,5970.0
7.646,286.3,738.0,1090,3,66,5963.8
7.766,286.3,738.0,1090,1,66,5959.4
7.886,286.3,738.0,1090,1,66,5966.8
8.007,286.3,738.0,1090,1,66,5963.0
8.128,286.3,738.0,1090,4,66,5961.7
8.248,286.3,738.0,1090,4,66,5957.2
8.369,286.3,738.0,1090,1,66,5950.1
8.49,415.8,738.0,1090,1,66,5947.0
8.611,415.8,738.0,1090,4,66,5935.2
8.731,415.8,738.0,1090,4,66,5924.6
