t_s,vram_alloc_mb,vram_reserved_mb,smi_used_mb,gpu_util_pct,gpu_temp_c,cpu_ram_mb
0.001,663.4,682.0,1125,0,70,3373.9
0.123,207.0,682.0,1125,0,70,3454.8
0.241,207.0,682.0,1125,8,70,3546.6
0.359,336.5,682.0,1125,7,70,3637.6
0.477,466.0,822.0,1265,8,70,3724.1
0.596,466.0,822.0,1265,8,70,3803.1
0.713,46.7,962.0,1405,15,71,3827.7
0.831,207.7,962.0,1405,47,70,3900.0
0.95,207.7,962.0,1405,47,70,4026.1
1.069,337.2,962.0,1405,10,70,4021.1
1.19,466.7,962.0,1405,11,70,4116.0
1.31,46.8,962.0,1405,46,73,4157.9
1.43,207.8,962.0,1405,46,71,4246.1
1.548,207.8,962.0,1405,7,71,4317.0
1.667,337.3,962.0,1405,9,70,4383.3
1.787,466.8,962.0,1405,9,70,4438.6
1.906,466.8,962.0,1405,7,70,4480.2
2.034,46.9,962.0,1405,28,73,4510.4
2.152,207.9,962.0,1405,26,71,4569.0
2.28,207.9,962.0,1405,26,70,4643.1
2.424,337.4,962.0,1405,6,70,4717.0
2.543,466.9,962.0,1405,6,70,4469.4
2.665,466.9,962.0,1405,10,70,4560.5
2.783,47.0,962.0,1405,10,72,4597.7
2.901,208.0,962.0,1405,46,71,4689.6
3.019,337.5,962.0,1405,7,71,4682.8
3.139,337.5,962.0,1405,7,70,4778.3
3.257,467.0,962.0,1405,12,70,4859.3
3.375,47.1,962.0,1405,7,72,4909.1
3.493,78.6,962.0,1405,45,71,4967.1
3.61,208.1,962.0,1405,45,70,5041.6
3.728,337.6,962.0,1405,9,70,5121.5
3.848,47.2,962.0,1405,21,72,5349.3
3.966,337.7,962.0,1405,21,71,5593.6
4.083,337.7,962.0,1405,54,71,5677.9
4.201,467.2,962.0,1405,11,70,5775.5
4.319,47.2,962.0,1405,11,73,5823.9
4.436,208.2,962.0,1405,47,71,5924.4
4.554,337.7,962.0,1405,9,70,6024.1
4.672,337.7,962.0,1405,10,70,6099.4
4.79,467.2,962.0,1405,10,70,6190.4
4.908,47.3,962.0,1405,8,73,6240.1
5.026,208.3,962.0,1405,46,71,6321.1
5.144,208.3,962.0,1405,46,70,6426.7
5.264,337.8,962.0,1405,11,70,6514.2
5.382,467.3,962.0,1405,7,70,6606.7
5.5,47.4,962.0,1405,18,71,6683.6
5.618,78.9,962.0,1405,18,71,6746.5
5.736,208.4,962.0,1405,39,70,6844.4
5.854,337.9,962.0,1405,8,70,6940.0
5.972,467.4,962.0,1405,8,70,7040.6
6.09,467.4,962.0,1405,8,70,7126.0
6.208,54.5,962.0,1405,48,72,7170.4
6.326,208.5,962.0,1405,9,70,7282.3
6.445,338.0,962.0,1405,9,70,7404.8
6.563,467.5,962.0,1405,10,70,7528.4
6.682,47.6,962.0,1405,37,72,7572.7
6.8,208.6,962.0,1405,37,70,7666.3
6.917,208.6,962.0,1405,22,70,7758.6
7.035,338.1,962.0,1405,8,70,7856.3
7.154,467.6,962.0,1405,8,70,7966.6
7.272,47.6,962.0,1405,12,73,8017.2
7.392,208.7,962.0,1405,47,70,8108.8
7.51,208.7,962.0,1405,8,70,8207.6
