t_s,vram_alloc_mb,vram_reserved_mb,smi_used_mb,gpu_util_pct,gpu_temp_c,cpu_ram_mb
0.005,656.0,668.0,1148,2,67,4080.1
0.126,689.4,710.0,1200,1,67,4142.2
0.246,850.4,870.0,1360,1,67,4237.4
0.363,979.9,990.0,1476,10,67,4309.0
0.481,979.9,990.0,1474,7,67,4390.8
0.599,1109.4,1130.0,1614,7,67,4484.6
0.717,1109.5,1130.0,1609,7,67,4608.7
0.836,1115.3,1152.0,1735,8,67,4724.2
0.955,690.5,1276.0,1755,64,68,4754.1
1.075,851.5,1276.0,1755,64,67,4859.3
1.193,981.0,1276.0,1755,11,67,4952.1
1.312,1110.5,1276.0,1754,11,67,5073.7
1.431,1110.5,1276.0,1754,15,67,5174.1
1.55,690.7,1276.0,1754,15,68,5207.1
1.672,851.8,1276.0,1754,56,68,5299.9
1.79,981.2,1276.0,1754,8,68,5390.1
1.908,981.2,1276.0,1754,8,68,5485.4
2.027,1110.8,1276.0,1754,10,68,5582.0
2.145,691.0,1276.0,1754,22,70,5617.1
2.264,852.0,1276.0,1754,42,68,5697.0
2.39,852.0,1276.0,1754,42,68,5791.8
2.509,981.5,1276.0,1754,8,68,5881.0
2.628,1111.0,1276.0,1754,8,68,5966.3
2.746,1111.0,1276.0,1754,8,68,6050.2
2.865,691.3,1276.0,1754,11,71,6076.0
2.984,852.3,1276.0,1754,53,69,6180.3
3.104,981.8,1276.0,1754,8,69,6277.9
3.223,981.8,1276.0,1754,8,68,6368.1
3.344,1111.3,1276.0,1754,8,69,6451.6
3.463,691.6,1276.0,1754,20,71,6506.1
3.582,723.1,1276.0,1754,20,69,6562.4
3.7,852.6,1276.0,1754,42,69,6655.6
3.819,982.1,1276.0,1754,9,69,6750.2
3.937,1111.6,1276.0,1748,9,69,6845.3
4.056,1111.6,1276.0,1748,10,69,6940.5
4.174,691.9,1278.0,1750,31,72,6964.7
4.293,852.9,1278.0,1750,35,69,7048.5
4.411,852.9,1278.0,1750,35,69,7135.6
4.53,982.4,1278.0,1750,9,69,7215.2
4.651,1111.9,1278.0,1750,7,69,7293.5
4.77,1111.9,1278.0,1743,7,69,7377.8
4.888,692.1,1278.0,1743,8,72,7405.2
5.008,853.2,1278.0,1743,56,69,7512.3
5.128,982.7,1278.0,1743,9,69,7614.3
5.246,982.7,1278.0,1743,9,69,7720.3
5.364,1112.2,1278.0,1743,9,69,7809.2
5.483,692.4,1278.0,1743,45,72,7841.9
5.601,853.4,1278.0,1743,45,69,7941.3
5.719,982.9,1278.0,1743,19,69,8045.0
5.839,982.9,1278.0,1743,10,69,8141.8
5.968,1112.4,1278.0,1743,10,69,8260.2
6.086,696.2,1278.0,1743,10,71,8300.3
6.205,853.7,1278.0,1743,54,69,8400.1
6.324,983.2,1278.0,1743,9,69,8493.7
6.442,1112.7,1278.0,1743,9,69,8589.3
6.561,1112.7,1278.0,1743,9,69,8651.0
6.689,693.0,1278.0,1743,22,73,8676.2
6.811,854.0,1278.0,1743,40,70,8772.0
6.929,983.5,1278.0,1743,40,69,8875.5
7.048,983.5,1278.0,1743,10,69,8965.5
7.167,1113.0,1278.0,1743,9,69,9076.0
7.289,693.3,1278.0,1743,46,72,9106.1
7.407,724.8,1278.0,1743,46,70,9162.2
7.53,854.3,1278.0,1743,15,69,9220.2
7.652,854.3,1278.0,1743,6,69,9299.9
7.776,983.8,1278.0,1743,6,69,9364.4
7.9,983.8,1278.0,1743,6,69,9417.1
8.025,1113.3,1278.0,1743,6,69,9477.3
8.15,1113.3,1278.0,1743,5,69,9530.8
8.276,693.6,1280.0,1745,5,73,9550.6
8.396,725.1,1280.0,1745,53,70,9601.8
8.526,854.6,1280.0,1745,6,70,9657.7
8.65,854.6,1280.0,1745,6,70,9725.4
8.772,984.1,1280.0,1745,6,70,9796.4
8.895,984.1,1280.0,1745,6,70,9851.4
9.02,1113.6,1280.0,1745,6,70,9903.0
9.143,1113.6,1280.0,1745,6,70,9959.4
9.269,693.8,1280.0,1745,6,72,9987.6
9.387,725.3,1280.0,1745,56,70,10040.6
9.514,854.8,1280.0,1745,7,70,10108.4
9.639,854.8,1280.0,1745,5,70,10178.8
9.763,984.3,1280.0,1745,5,70,10231.4
9.887,984.3,1280.0,1745,6,70,10276.3
10.012,1113.8,1280.0,1745,3,70,10304.1
10.134,1113.8,1280.0,1745,5,70,10356.8
10.258,694.1,1280.0,1745,5,72,10393.4
10.376,725.6,1280.0,1745,54,71,10431.0
10.5,855.1,1280.0,1745,7,70,10478.0
10.623,855.1,1280.0,1745,7,70,10544.2
10.746,984.6,1280.0,1745,6,70,10592.7
10.873,1114.1,1280.0,1745,6,70,10648.2
10.994,1114.1,1280.0,1745,6,70,10668.4
11.116,1114.1,1280.0,1745,6,70,10668.4
11.238,1114.1,1280.0,1745,2,70,10670.0
11.359,1114.1,1280.0,1745,3,70,10667.0
11.48,1114.1,1280.0,1745,2,70,10661.8
11.602,694.4,1280.0,1745,2,71,10659.4
11.722,694.4,1280.0,1745,52,71,10661.4
11.844,725.9,1280.0,1745,2,70,10661.5
11.968,855.4,1280.0,1745,3,70,10665.1
12.089,855.4,1280.0,1745,3,70,10668.1
12.21,855.4,1280.0,1745,3,70,10663.7
12.332,855.4,1280.0,1745,3,70,10667.7
12.456,855.4,1280.0,1745,3,70,10666.6
12.578,855.4,1280.0,1745,3,70,10667.2
12.7,984.9,1280.0,1745,2,70,10667.7
12.821,984.9,1280.0,1745,3,70,10675.1
12.941,984.9,1280.0,1745,3,70,10671.2
13.064,984.9,1280.0,1745,2,70,10660.4
13.186,984.9,1280.0,1745,1,70,10649.8
13.308,984.9,1280.0,1745,1,70,10645.3
13.429,984.9,1280.0,1745,1,70,10642.0
13.55,984.9,1280.0,1745,3,70,10632.1
13.672,984.9,1280.0,1745,1,70,10626.0
13.794,984.9,1280.0,1745,1,70,10619.4
13.915,984.9,1280.0,1745,2,70,10616.8
14.037,984.9,1280.0,1745,4,70,10611.2
14.16,984.9,1280.0,1745,2,70,10604.7
14.283,984.9,1280.0,1745,2,70,10605.0
