t_s,vram_alloc_mb,vram_reserved_mb,smi_used_mb,gpu_util_pct,gpu_temp_c,cpu_ram_mb
0.001,680.1,698.0,1100,1,71,3433.9
0.118,212.0,698.0,1100,1,71,3513.7
0.237,212.0,698.0,1100,6,71,3610.1
0.355,341.5,698.0,1100,10,71,3704.5
0.473,471.0,818.0,1220,8,71,3804.2
0.594,471.0,818.0,1220,8,71,3863.4
0.714,51.7,958.0,1360,15,73,3885.5
0.834,212.8,958.0,1360,43,71,3981.2
0.954,342.3,958.0,1360,43,71,4082.0
1.074,471.8,958.0,1360,9,71,4161.5
1.193,471.8,958.0,1360,9,71,4211.5
1.32,51.9,958.0,1360,16,72,4242.4
1.441,212.9,958.0,1360,16,72,4307.5
1.562,212.9,958.0,1360,34,71,4401.6
1.684,342.4,958.0,1360,12,71,4507.4
1.808,471.9,958.0,1360,6,71,4566.5
1.932,471.9,958.0,1360,6,71,4626.3
2.056,52.0,958.0,1360,5,73,4661.7
2.178,213.0,958.0,1360,46,72,4757.9
2.298,342.5,958.0,1360,9,72,4841.8
2.42,342.5,958.0,1360,9,72,4922.7
2.54,472.0,958.0,1360,6,72,4988.4
2.662,472.0,958.0,1360,8,72,5038.3
2.784,83.6,958.0,1360,8,73,5082.9
2.906,213.1,958.0,1360,40,72,5152.8
3.027,342.6,958.0,1360,6,72,5231.7
3.148,342.6,958.0,1360,9,72,5304.3
3.27,472.1,958.0,1360,9,72,5378.6
3.393,472.1,958.0,1360,7,72,5433.9
3.514,83.7,958.0,1360,39,73,5477.1
3.636,213.2,958.0,1360,8,72,5542.5
3.757,213.2,958.0,1360,8,72,5573.8
3.879,213.2,958.0,1360,4,72,5570.5
4.001,213.2,958.0,1360,0,72,5558.0
4.123,342.7,958.0,1360,0,72,5580.3
4.244,342.7,958.0,1360,5,72,5616.6
4.365,342.7,958.0,1360,5,72,5639.0
4.487,472.2,958.0,1360,4,72,5711.1
4.608,52.3,958.0,1360,4,72,5768.9
4.73,213.3,958.0,1360,42,73,5840.5
4.851,213.3,958.0,1360,9,72,5937.6
4.973,342.8,958.0,1360,8,72,6038.4
5.094,472.3,958.0,1360,8,72,6136.2
5.217,52.4,958.0,1360,11,75,6176.3
5.359,213.4,958.0,1360,2,72,6210.6
5.601,213.4,958.0,1360,2,72,6232.2
5.986,342.9,958.0,1360,2,72,6238.1
6.376,342.9,958.0,1360,15,72,6240.0
6.724,472.4,958.0,1360,3,72,6261.0
7.097,52.6,958.0,1360,41,72,6291.2
7.357,213.6,958.0,1360,2,72,6329.0
7.738,343.1,958.0,1360,4,72,6383.8
8.098,343.1,958.0,1360,2,72,6434.2
8.49,472.6,958.0,1360,39,73,6482.0
8.825,213.7,958.0,1360,1,72,6532.6
9.181,343.2,958.0,1360,1,72,6588.2
9.544,472.7,958.0,1360,4,72,6635.9
9.897,472.7,958.0,1360,3,73,6688.3
10.263,213.8,958.0,1360,10,72,6758.6
10.607,343.3,958.0,1360,9,72,6833.1
10.911,472.8,958.0,1360,5,72,6932.5
11.124,52.9,958.0,1360,5,75,7011.1
11.244,213.9,958.0,1360,46,72,7133.9
11.363,343.4,958.0,1360,9,72,7239.4
11.484,472.9,958.0,1360,9,72,7338.6
11.602,472.9,958.0,1360,9,72,7441.0
11.72,56.5,958.0,1360,43,73,7479.1
11.838,214.0,958.0,1360,7,72,7564.2
11.955,343.5,958.0,1360,7,72,7650.6
12.073,343.5,958.0,1360,7,72,7728.2
12.191,473.0,958.0,1360,8,72,7810.5
12.31,473.0,958.0,1360,8,72,7858.0
12.432,84.6,958.0,1360,25,73,7905.4
12.55,214.1,958.0,1360,24,72,7981.8
12.668,343.6,958.0,1360,24,72,8063.6
12.787,343.6,958.0,1360,10,72,8154.3
12.905,473.1,958.0,1360,8,72,8254.0
13.023,53.2,958.0,1360,35,75,8312.1
13.144,214.3,958.0,1360,35,72,8436.4
13.263,343.8,958.0,1360,20,72,8520.7
13.381,343.8,958.0,1360,8,72,8620.4
13.499,473.3,958.0,1360,8,72,8707.0
13.617,53.4,958.0,1360,7,74,8748.0
13.734,214.4,958.0,1360,43,72,8803.0
13.852,214.4,958.0,1360,7,72,8887.1
13.97,343.9,958.0,1360,7,72,8969.9
14.088,473.4,958.0,1360,7,72,9048.5
14.206,473.4,958.0,1360,10,71,9133.4
14.325,53.5,958.0,1360,10,73,9184.2
14.443,214.5,958.0,1360,40,72,9270.7
14.563,344.0,958.0,1360,8,72,9348.7
14.684,344.0,958.0,1360,11,71,9434.5
14.805,473.5,958.0,1360,11,71,9541.6
14.925,85.1,958.0,1360,28,73,9615.0
15.046,344.1,958.0,1360,24,72,9745.9
15.167,344.1,958.0,1360,24,72,9827.1
15.295,473.6,958.0,1360,10,72,9941.2
15.415,85.2,958.0,1360,33,73,10002.3
15.536,214.7,958.0,1360,15,72,10034.1
15.657,214.7,958.0,1360,15,72,10100.6
15.779,344.2,958.0,1360,9,72,10157.9
15.9,344.2,958.0,1360,3,71,10164.6
16.021,473.7,958.0,1360,6,72,10242.2
16.145,473.7,958.0,1360,6,72,10271.8
16.277,473.7,958.0,1360,6,72,10291.3
16.405,53.8,958.0,1360,38,73,10295.0
16.529,85.3,958.0,1360,2,72,10313.7
16.651,214.8,958.0,1360,2,72,10336.9
16.772,214.8,958.0,1360,6,72,10327.9
16.893,214.8,958.0,1360,1,72,10318.3
17.023,214.8,958.0,1360,1,72,10308.6
17.145,214.8,958.0,1360,1,72,10303.5
17.268,214.8,958.0,1360,5,72,10314.2
17.39,214.8,958.0,1360,1,72,10300.0
17.512,214.8,958.0,1360,1,72,10287.4
17.634,214.8,958.0,1360,0,72,10274.7
17.756,214.8,958.0,1360,4,71,10270.4
17.879,344.3,958.0,1360,2,72,10278.6
17.999,344.3,958.0,1360,2,72,10275.8
18.121,344.3,958.0,1360,1,72,10264.3
18.243,344.3,958.0,1360,4,72,10257.6
18.364,344.3,958.0,1360,3,72,10291.9
18.485,344.3,958.0,1360,3,72,10288.4
18.607,344.3,958.0,1360,1,72,10294.5
18.729,473.8,958.0,1360,5,72,10297.9
18.85,473.8,958.0,1360,5,72,10295.5
18.975,473.8,958.0,1360,1,72,10314.6
19.096,473.8,958.0,1360,2,72,10302.1
19.222,473.8,958.0,1360,4,72,10300.1
19.344,473.8,958.0,1360,4,72,10299.4
19.466,473.8,958.0,1360,1,72,10300.6
19.587,53.9,958.0,1360,1,73,10297.3
19.708,53.9,958.0,1360,39,73,10290.9
19.83,53.9,958.0,1360,39,72,10280.4
19.952,57.4,958.0,1360,1,72,10272.2
20.073,85.4,958.0,1360,1,72,10270.6
20.195,85.4,958.0,1360,1,72,10258.6
20.317,85.4,958.0,1360,3,72,10249.8
20.439,214.9,958.0,1360,1,72,10248.7
20.56,214.9,958.0,1360,2,72,10251.2
20.682,214.9,958.0,1360,2,72,10256.8
20.804,214.9,958.0,1360,4,72,10266.2
20.925,214.9,958.0,1360,2,72,10273.9
