t_s,vram_alloc_mb,vram_reserved_mb,smi_used_mb,gpu_util_pct,gpu_temp_c,cpu_ram_mb
0.001,112.5,158.0,539,6,74,3368.1
0.124,279.4,338.0,719,6,74,3452.1
0.242,279.4,338.0,719,5,74,3537.6
0.361,408.9,478.0,859,9,74,3632.3
0.48,538.4,618.0,999,8,74,3708.6
0.598,538.4,618.0,999,8,74,3783.8
0.716,119.7,758.0,1139,6,75,3820.2
0.834,280.7,758.0,1139,48,75,3886.0
0.952,280.7,758.0,1139,48,75,3957.8
1.069,410.2,758.0,1139,7,75,4041.4
1.188,410.2,758.0,1139,6,75,4114.5
1.307,539.7,758.0,1139,8,75,4197.0
1.426,120.6,898.0,1279,8,76,4265.0
1.543,152.2,898.0,1279,41,76,4319.4
1.662,281.7,898.0,1279,7,75,4411.8
1.78,411.2,898.0,1279,7,75,4492.4
1.903,411.2,898.0,1279,8,75,4564.1
2.026,540.7,898.0,1279,8,75,4636.9
2.15,121.6,898.0,1279,35,78,4670.5
2.272,282.6,898.0,1279,35,76,4748.1
2.395,282.6,898.0,1279,13,75,4839.2
2.518,412.1,898.0,1279,9,75,4927.1
2.643,541.6,898.0,1279,7,75,5010.2
2.766,550.3,898.0,1279,7,76,5066.6
2.887,154.0,898.0,1279,41,76,5099.7
3.011,283.5,898.0,1279,6,75,5159.2
3.133,283.5,898.0,1279,6,75,5226.0
3.256,413.0,898.0,1279,6,75,5294.0
3.381,542.5,898.0,1279,7,75,5360.2
3.504,542.5,898.0,1279,7,75,5422.0
3.628,123.4,898.0,1279,7,78,5453.4
3.749,284.4,898.0,1279,39,76,5514.2
3.874,284.4,898.0,1279,6,75,5578.5
3.998,413.9,898.0,1279,7,75,5642.8
4.122,413.9,898.0,1279,7,75,5704.3
4.246,543.4,898.0,1279,5,75,5766.1
4.368,543.4,898.0,1279,6,75,5824.1
4.491,124.3,898.0,1279,37,78,5848.0
4.613,285.3,898.0,1279,37,76,5906.2
4.737,285.3,898.0,1279,8,75,5965.5
4.862,414.8,898.0,1279,6,75,6026.1
4.986,414.8,898.0,1279,7,75,6090.1
5.109,544.3,898.0,1279,7,75,6169.0
5.232,544.3,898.0,1279,7,75,6237.5
5.355,132.3,898.0,1279,40,76,6267.7
5.48,286.3,898.0,1279,40,75,6331.8
5.603,286.3,898.0,1279,6,75,6396.9
5.725,415.8,898.0,1279,6,75,6460.3
5.849,545.3,898.0,1279,6,75,6533.4
5.97,545.3,898.0,1279,6,75,6599.7
6.094,126.2,898.0,1279,7,78,6624.5
6.215,287.2,898.0,1279,40,76,6683.1
6.338,287.2,898.0,1279,6,75,6745.9
6.46,416.7,898.0,1279,6,75,6826.7
6.584,416.7,898.0,1279,8,75,6890.5
6.707,546.2,898.0,1279,6,75,6955.9
6.829,546.2,898.0,1279,6,75,7017.2
6.952,127.1,898.0,1279,6,76,7042.1
7.075,288.1,898.0,1279,40,75,7099.9
7.199,288.1,898.0,1279,6,75,7156.3
7.324,417.6,898.0,1279,5,75,7218.7
7.444,417.6,898.0,1279,5,75,7276.8
7.568,547.1,898.0,1279,6,75,7334.3
7.692,547.1,898.0,1279,6,75,7391.3
7.817,128.0,898.0,1279,6,77,7421.2
7.939,289.0,898.0,1279,39,76,7498.7
8.061,289.0,898.0,1279,8,75,7562.2
8.185,418.5,898.0,1279,7,75,7629.6
8.31,418.5,898.0,1279,7,75,7689.0
8.433,548.0,898.0,1279,5,75,7770.6
8.555,128.9,898.0,1279,20,79,7806.5
8.681,289.9,898.0,1279,28,76,7859.5
8.806,289.9,898.0,1279,28,75,7916.0
8.928,419.4,898.0,1279,5,75,7966.3
9.052,419.4,898.0,1279,6,75,8025.6
9.176,548.9,898.0,1279,7,75,8094.2
9.298,548.9,898.0,1279,7,75,8165.4
9.423,129.9,898.0,1279,6,79,8196.8
9.548,290.9,898.0,1279,41,76,8282.0
9.67,420.4,898.0,1279,10,75,8379.2
9.792,420.4,898.0,1279,10,75,8465.6
9.914,549.9,898.0,1279,7,75,8487.3
10.036,549.9,898.0,1279,3,75,8511.4
10.157,549.9,898.0,1279,3,75,8545.6
10.28,549.9,898.0,1279,5,75,8547.2
10.402,130.8,898.0,1279,14,77,8556.9
10.526,162.3,898.0,1279,26,76,8560.5
10.649,162.3,898.0,1279,26,75,8563.2
10.771,291.8,898.0,1279,2,75,8569.9
10.893,291.8,898.0,1279,2,75,8570.1
11.016,291.8,898.0,1279,2,75,8566.7
11.139,291.8,898.0,1279,2,75,8562.9
11.262,291.8,898.0,1279,2,75,8566.6
11.386,291.8,898.0,1279,1,75,8562.4
11.51,291.8,898.0,1279,4,75,8603.2
11.633,421.3,898.0,1279,4,75,8695.4
11.759,550.8,898.0,1279,9,75,8783.4
11.881,131.7,898.0,1279,12,78,8830.1
12.002,292.7,898.0,1279,12,76,8928.8
12.124,422.2,898.0,1279,38,75,9049.3
12.25,551.7,898.0,1279,5,75,9154.2
12.522,132.6,898.0,1279,23,76,9217.0
12.762,293.6,898.0,1279,4,75,9266.1
13.092,293.6,898.0,1279,4,75,9313.3
13.43,423.1,898.0,1279,2,75,9359.9
13.827,552.6,898.0,1279,2,75,9356.2
14.235,109.0,898.0,1279,37,75,9374.5
14.613,294.6,898.0,1279,1,75,9444.5
14.999,424.1,898.0,1279,2,75,9510.6
15.325,553.6,898.0,1279,2,75,9582.7
15.643,134.5,898.0,1279,41,76,9615.3
15.969,295.5,898.0,1279,2,75,9642.2
16.351,295.5,898.0,1279,3,75,9693.7
16.665,425.0,898.0,1279,3,75,9786.7
16.784,554.5,898.0,1279,8,75,9895.1
16.903,135.4,898.0,1279,27,78,9946.3
17.021,296.4,898.0,1279,27,76,10038.0
17.139,425.9,898.0,1279,24,75,10135.4
17.258,425.9,898.0,1279,9,75,10232.3
17.376,555.4,898.0,1279,8,75,10304.8
17.495,136.3,900.0,1281,8,78,10353.8
17.613,297.3,900.0,1281,43,76,10454.7
17.731,426.8,900.0,1281,9,75,10547.0
17.849,426.8,900.0,1281,9,75,10653.1
17.969,556.3,900.0,1281,8,75,10755.6
18.087,137.2,900.0,1281,23,79,10804.2
18.205,298.2,900.0,1281,29,76,10900.5
18.324,427.7,900.0,1281,29,75,10990.1
18.443,427.7,900.0,1281,7,75,11077.2
18.564,557.2,900.0,1281,8,75,11165.6
18.683,138.2,902.0,1283,8,76,11222.4
18.802,169.7,902.0,1283,34,76,11280.1
18.921,299.2,902.0,1283,14,75,11350.7
19.046,428.7,902.0,1283,6,75,11415.0
19.169,428.7,902.0,1283,6,75,11481.7
19.291,558.2,902.0,1283,7,75,11549.2
19.412,558.2,902.0,1283,5,75,11610.4
19.536,142.6,902.0,1283,40,76,11644.4
19.659,300.1,902.0,1283,40,75,11710.3
19.783,300.1,902.0,1283,7,75,11775.8
19.906,429.6,902.0,1283,5,75,11842.1
20.031,559.1,902.0,1283,5,75,11901.1
20.153,559.1,902.0,1283,6,75,11967.6
20.277,140.0,904.0,1285,7,77,12002.2
20.398,301.0,904.0,1285,40,76,12056.9
20.521,301.0,904.0,1285,40,75,12070.5
20.643,301.0,904.0,1285,3,75,12063.2
20.767,301.0,904.0,1285,2,75,12061.0
20.89,301.0,904.0,1285,1,75,12053.0
21.012,301.0,904.0,1285,1,75,12045.5
21.135,301.0,904.0,1285,2,75,12037.2
21.258,301.0,904.0,1285,2,75,12029.7
21.38,301.0,904.0,1285,1,75,12020.7
21.502,301.0,904.0,1285,1,75,12014.1
21.625,301.0,904.0,1285,2,75,12008.4
21.748,301.0,904.0,1285,2,75,12000.3
21.87,301.0,904.0,1285,2,75,11990.8
21.993,430.5,904.0,1285,0,75,11985.4
22.115,430.5,904.0,1285,2,75,11977.4
22.237,430.5,904.0,1285,2,75,11969.6
22.361,430.5,904.0,1285,2,75,11963.1
22.484,430.5,904.0,1285,1,75,11959.3
22.606,430.5,904.0,1285,2,75,11949.4
22.729,430.5,904.0,1285,2,75,11940.7
22.852,430.5,904.0,1285,2,75,11933.8
22.975,430.5,904.0,1285,1,75,11925.0
23.099,430.5,904.0,1285,3,75,11907.6
23.221,430.5,904.0,1285,3,75,11894.8
23.345,430.5,904.0,1285,3,75,11883.2
23.467,430.5,904.0,1285,8,75,11870.8
23.59,430.5,904.0,1285,3,75,11886.9
23.709,560.0,904.0,1285,3,75,11881.3
23.831,560.0,904.0,1285,5,75,11872.8
23.954,560.0,904.0,1285,1,75,11864.6
24.076,560.0,904.0,1285,2,75,11852.6
24.199,560.0,904.0,1285,2,75,11843.1
24.323,560.0,904.0,1285,2,75,11835.0
24.444,560.0,904.0,1285,1,75,11823.1
24.567,560.0,904.0,1285,3,75,11792.7
24.689,140.9,904.0,1285,3,78,11766.1
24.813,301.9,904.0,1285,40,76,11722.3
24.94,301.9,904.0,1285,6,75,11806.7
25.065,431.4,904.0,1285,10,75,11849.6
25.187,560.9,904.0,1285,10,75,11834.1
25.308,141.8,906.0,1287,21,76,11719.4
25.432,302.9,906.0,1287,30,76,11632.8
25.557,432.4,906.0,1287,8,75,11549.7
25.684,432.4,906.0,1287,8,75,11448.7
25.81,432.4,906.0,1287,9,75,11397.3
25.939,561.9,906.0,1287,4,75,11286.7
26.064,142.8,906.0,1287,41,78,11196.4
26.19,303.8,906.0,1287,41,76,10966.6
26.316,303.8,906.0,1287,8,75,10754.8
26.44,433.3,906.0,1287,7,75,10698.1
26.563,562.8,906.0,1287,7,75,10564.7
26.683,562.8,906.0,1287,7,75,10639.8
26.815,143.7,908.0,1289,20,77,10547.5
26.938,304.7,908.0,1289,25,76,10460.2
27.062,304.7,908.0,1289,7,75,10420.3
27.19,434.2,908.0,1289,7,75,10469.4
27.308,563.7,908.0,1289,9,75,10510.2
27.426,563.7,908.0,1289,8,75,10541.5
27.546,94.5,908.0,1289,8,77,10599.5
27.673,94.5,908.0,1289,39,75,10712.8
27.801,94.5,908.0,1289,1,75,10803.2
27.929,94.5,908.0,1289,0,75,10825.5
28.058,94.5,908.0,1289,1,75,10856.9
28.186,94.5,908.0,1289,1,75,10944.5
28.314,94.5,908.0,1289,1,75,11025.7
28.442,94.5,908.0,1289,0,75,11133.7
28.57,94.5,908.0,1289,1,75,11225.7
28.699,94.5,908.0,1289,1,75,11314.8
28.826,94.5,908.0,1289,3,75,11403.0
28.954,94.5,908.0,1289,0,75,11490.4
29.084,94.5,908.0,1289,8,75,11567.2
29.213,94.5,908.0,1289,8,75,11674.3
29.341,94.5,908.0,1289,7,75,11767.4
29.469,94.5,908.0,1289,0,75,11857.9
29.598,94.5,908.0,1289,1,75,11945.1
29.726,94.5,908.0,1289,1,75,12032.0
29.854,94.5,908.0,1289,1,75,12111.2
29.983,94.5,908.0,1289,0,75,12217.0
30.111,94.5,908.0,1289,1,75,12305.3
30.239,94.5,908.0,1289,1,75,12397.5
30.37,94.5,908.0,1289,1,75,12479.9
30.498,94.5,908.0,1289,0,75,12450.8
30.62,279.4,908.0,1289,5,75,12472.6
30.737,408.9,908.0,1289,5,75,12493.9
30.855,538.4,908.0,1289,13,75,12517.8
30.973,540.0,908.0,1289,10,75,12537.3
31.091,280.8,908.0,1289,42,77,12550.0
31.208,280.8,908.0,1289,42,75,12570.8
31.327,410.3,908.0,1289,11,75,12586.6
31.444,120.7,908.0,1289,12,75,12603.2
31.562,281.7,908.0,1289,12,76,12614.4
31.681,411.2,908.0,1289,48,76,12636.5
31.798,540.7,908.0,1289,11,75,12658.5
31.916,121.6,908.0,1289,11,78,12670.3
32.034,282.6,908.0,1289,38,76,12690.4
32.151,412.1,908.0,1289,14,75,12710.2
32.269,412.1,908.0,1289,10,75,12730.4
32.387,541.6,908.0,1289,10,75,12752.6
32.505,122.5,908.0,1289,9,78,12765.7
32.623,283.5,908.0,1289,40,75,12791.0
32.741,283.5,908.0,1289,40,75,12814.5
32.859,413.0,908.0,1289,8,75,12837.7
32.978,542.5,908.0,1289,8,75,12860.0
33.096,542.5,908.0,1289,8,75,12883.3
33.214,123.5,908.0,1289,8,79,12894.1
33.332,284.5,908.0,1289,41,75,12918.1
33.45,284.5,908.0,1289,7,75,12938.9
33.568,414.0,908.0,1289,7,75,12961.1
33.686,543.5,908.0,1289,8,75,12984.2
33.803,543.5,908.0,1289,7,75,13004.9
33.921,124.4,908.0,1289,7,78,13016.5
34.039,285.4,908.0,1289,41,75,13049.7
34.158,285.4,908.0,1289,7,75,13082.8
