wall_s,epoch,opt_step,batch_idx,seq_len,tokens_cum,loss,perplexity,lr,grad_total,grad_svmo,grad_nmf,grad_stb,grad_lora,scaler_scale,skipped,fwd_ms,bwd_ms,step_ms,vram_alloc_mb,vram_peak_mb,cpu_ram_mb,disk_read_mb
39.13,0,0,0,19,76,3.15607,23.4781,0.001,,,,,,4096.0,,20443.6,18653.4,39107.5,170.3,1083.6,13174.4,24893.3
76.04,0,1,1,20,156,3.36498,28.9329,0.0,12.16197,0.0,0.0,0.0,12.16197,4096.0,False,9250.6,27476.0,36901.9,247.3,1113.6,12070.3,24893.3
112.2,0,1,2,21,240,2.20528,9.0728,0.0,,,,,,4096.0,,14640.0,21510.9,36161.6,324.3,1240.4,11751.7,24893.3
152.19,0,2,3,22,328,2.03527,7.6543,0.001,4.95009,0.0,0.0,0.0,4.95009,4096.0,False,17231.8,22526.3,39981.3,247.3,1273.2,12710.3,24893.3
186.31,0,2,4,23,420,1.40171,4.0622,0.001,,,,,,4096.0,,9932.2,24100.8,34115.9,324.3,1243.2,12408.7,24893.3
225.07,0,3,5,24,516,2.61679,13.6917,0.000992403876506104,4.66212,0.0,0.0,0.0,4.66212,4096.0,False,13332.0,25240.9,38748.6,247.3,1278.7,12601.3,24893.3
264.53,0,3,6,25,616,1.31018,3.7069,0.000992403876506104,,,,,,4096.0,,13072.2,26364.1,39448.9,324.3,1246.0,12069.2,24893.3
300.76,0,4,7,25,716,1.24381,3.4688,0.0009698463103929542,1.60985,0.0,0.0,0.0,1.60985,4096.0,False,8577.6,27425.5,36221.4,247.3,1281.5,13111.5,24893.3
328.15,0,4,8,25,816,1.53879,4.6589,0.0009698463103929542,,,,,,4096.0,,4449.9,22930.6,27392.9,324.3,1246.0,12144.8,24893.3
368.61,0,5,9,26,920,1.14946,3.1565,0.0009330127018922195,2.05358,0.0,0.0,0.0,2.05358,4096.0,False,11662.3,28620.8,40448.5,247.3,1284.3,12958.3,24893.3
401.81,0,5,10,27,1028,1.67616,5.345,0.0009330127018922195,,,,,,4096.0,,9582.4,23543.8,33192.6,324.3,1248.9,12861.8,24893.3
436.85,0,6,11,27,1136,1.60135,4.9597,0.000883022221559489,2.21826,0.0,0.0,0.0,2.21826,4096.0,False,4902.9,29902.3,35033.1,247.3,1287.1,12218.3,24893.3
473.49,0,6,12,28,1248,1.53484,4.6406,0.000883022221559489,,,,,,4096.0,,6550.4,30008.1,36633.7,324.3,1250.3,11950.5,24893.3
513.33,0,7,13,30,1368,1.52347,4.5881,0.0008213938048432696,1.47154,0.0,0.0,0.0,1.47154,4096.0,False,9376.3,30255.5,39830.0,247.3,1295.4,12881.4,24893.3
555.19,0,7,14,31,1492,1.48604,4.4196,0.0008213938048432696,,,,,,4096.0,,4688.3,37151.3,41855.6,324.3,1254.5,11410.2,24893.3
597.56,0,8,15,33,1624,1.37052,3.9374,0.00075,1.5118,0.0,0.0,0.0,1.5118,4096.0,False,10422.6,31706.8,42363.6,247.3,1303.7,11563.4,24893.3
636.12,0,8,16,35,1764,0.89926,2.4578,0.00075,,,,,,4096.0,,13161.6,25316.3,38555.7,324.3,1260.1,12962.6,24893.3
671.83,0,9,17,37,1912,1.16868,3.2177,0.0006710100716628344,0.89119,0.0,0.0,0.0,0.89119,4096.0,False,7043.0,28449.9,35692.0,247.3,1314.8,13424.4,24893.3
709.79,0,9,18,38,2064,1.81171,6.1209,0.0006710100716628344,,,,,,4096.0,,11763.8,26171.0,37961.3,324.3,1264.4,12887.5,24893.3
738.27,0,10,19,42,2232,1.15043,3.1596,0.0005868240888334653,1.26674,0.0,0.0,0.0,1.26674,4096.0,False,5956.4,22375.4,28473.6,247.3,1328.7,12887.5,24893.3
773.76,0,10,20,45,2412,1.13338,3.1061,0.0005868240888334653,,,,,,4096.0,,9896.0,25564.9,35483.2,324.3,1274.2,12502.1,24893.3
816.37,0,11,21,51,2616,1.57096,4.8113,0.0005,0.94508,0.0,0.0,0.0,0.94508,4096.0,False,9910.1,32531.5,42607.8,247.3,1353.7,12206.4,24893.3
853.3,0,11,22,56,2840,1.49383,4.4541,0.0005,,,,,,4096.0,,9775.7,27120.3,36921.2,324.3,1293.4,12372.9,24893.3
897.67,0,12,23,66,3104,1.82183,6.1832,0.00041317591116653486,0.82014,0.0,0.0,0.0,0.82014,4096.0,False,13577.9,30619.9,44367.5,247.3,1395.3,11963.9,24893.3
942.39,0,12,24,70,3384,1.38956,4.0131,0.00041317591116653486,,,,,,4096.0,,17454.7,27211.5,44709.8,324.3,1332.3,12359.9,24893.3
989.17,0,13,25,72,3672,1.53305,4.6323,0.0003289899283371657,0.89281,0.0,0.0,0.0,0.89281,4096.0,False,13962.0,32667.5,46778.9,247.3,1412.0,12760.3,24893.3
1034.49,0,13,26,82,4000,0.89063,2.4367,0.0003289899283371657,,,,,,4096.0,,10012.0,35268.0,45312.6,324.3,1365.6,13014.1,24893.3
1089.79,0,14,27,86,4344,1.27409,3.5755,0.0002500000000000001,0.69084,0.0,0.0,0.0,0.69084,4096.0,False,12096.7,43025.9,55289.1,247.3,1450.9,12067.9,24893.3
1137.94,0,14,28,95,4724,1.06966,2.9144,0.0002500000000000001,,,,,,4096.0,,11979.9,36123.0,48151.3,324.3,1401.7,12644.2,24893.3
1203.24,0,15,29,103,5136,1.44699,4.2503,0.0001786061951567303,0.63947,0.0,0.0,0.0,0.63947,4096.0,False,12099.8,53021.7,65294.3,247.3,1498.1,11573.3,24893.3
1271.29,0,15,30,108,5568,1.36689,3.9231,0.0001786061951567303,,,,,,4096.0,,13495.2,54490.4,68040.0,324.3,1437.9,11899.8,24893.3
1327.4,0,16,31,113,6020,1.35519,3.8775,0.00011697777844051105,0.64922,0.0,0.0,0.0,0.64922,4096.0,False,13032.0,42892.1,56107.0,247.3,1525.9,12066.3,24893.3
1382.77,0,16,32,126,6524,1.2702,3.5616,0.00011697777844051105,,,,,,4096.0,,11745.9,43554.4,55364.4,324.3,1487.9,11855.8,24893.3
1461.18,0,17,33,148,7116,1.55382,4.7295,6.698729810778065e-05,0.61548,0.0,0.0,0.0,0.61548,4096.0,False,15435.7,62787.5,78406.3,247.3,1623.1,12179.9,24893.3
