timestamp,wall_time_s,step,epoch,batch_idx,micro_step,loss,vram_mb,vram_peak_mb,step_time_ms,tokens_per_sec,lr,nfr_steps,sbs_active_pct,gpu_util_pct,gpu_temp_c,gpu_power_w,gpu_clock_mhz,mem_clock_mhz,cpu_usage_pct,cpu_temp_c,cpu_power_w,ram_gb,layer_fwd_ms,layer_bwd_ms
2026-07-13T16:33:21.289556,7.9,0,0,0,0,nan,1699.8,1699.8,7840.62,3.4,1.00e-03,4,0.300,12.0,69,0.0,1354,3504,100.7,95.0,0.0,2.2,4704.37,3136.25
2026-07-13T16:33:28.814002,15.4,0,0,0,1,nan,1700.1,1700.1,7523.45,3.6,1.00e-03,4,0.300,12.0,70,0.0,1354,3504,100.0,97.0,0.0,2.2,4514.07,3009.38
2026-07-13T16:33:36.568331,23.1,0,0,0,2,nan,1700.4,1700.4,7753.59,3.5,1.00e-03,4,0.300,6.0,71,0.0,1354,3504,100.7,93.0,0.0,2.2,4652.15,3101.43
2026-07-13T16:33:44.388538,31.0,0,0,0,3,nan,1700.6,1700.6,7819.24,3.5,1.00e-03,4,0.300,12.0,71,0.0,1354,3504,100.4,97.0,0.0,2.2,4691.54,3127.69
2026-07-13T16:33:52.302932,38.9,0,0,0,4,nan,1700.7,1700.7,7913.40,3.4,1.00e-03,4,0.300,4.0,71,0.0,1354,3504,100.6,95.0,0.0,2.2,4748.04,3165.36
2026-07-13T16:34:00.410089,47.0,0,0,0,5,nan,1700.7,1700.7,8105.90,3.3,1.00e-03,4,0.300,7.0,72,0.0,1354,3504,100.2,97.0,0.0,2.2,4863.54,3242.36
2026-07-13T16:34:08.811254,55.4,0,0,0,6,nan,1700.7,1700.7,8400.40,3.2,1.00e-03,4,0.300,6.0,72,0.0,1354,3504,100.7,92.0,0.0,2.2,5040.24,3360.16
2026-07-13T16:34:17.258518,63.8,0,0,0,7,nan,1700.7,1700.7,8445.99,3.2,1.00e-03,4,0.300,5.0,71,0.0,1354,3504,99.9,94.0,0.0,2.2,5067.59,3378.40
2026-07-13T16:34:25.593560,72.2,0,0,0,8,nan,1700.7,1700.7,8334.22,3.2,1.00e-03,4,0.300,7.0,72,0.0,1354,3504,100.4,92.0,0.0,2.2,5000.53,3333.69
2026-07-13T16:34:34.006535,80.6,0,0,0,9,nan,1700.7,1700.7,8412.06,3.2,1.00e-03,4,0.300,4.0,71,0.0,1354,3504,100.2,91.0,0.0,2.2,5047.23,3364.82
2026-07-13T16:34:42.449165,89.0,0,0,0,10,nan,1700.8,1700.8,8441.64,3.2,1.00e-03,4,0.300,7.0,72,0.0,1354,3504,100.4,91.0,0.0,2.2,5064.99,3376.66
2026-07-13T16:34:50.931424,97.5,0,0,0,11,nan,1700.9,1700.9,8481.55,3.2,1.00e-03,4,0.300,3.0,72,0.0,1354,3504,100.3,93.0,0.0,2.2,5088.93,3392.62
2026-07-13T16:34:59.489899,106.1,0,0,0,12,nan,1700.9,1700.9,8557.63,3.2,1.00e-03,4,0.300,4.0,72,0.0,1354,3504,100.3,94.0,0.0,2.2,5134.58,3423.05
2026-07-13T16:35:07.918544,114.5,0,0,0,13,nan,1700.9,1700.9,8427.68,3.2,1.00e-03,4,0.300,11.0,72,0.0,1354,3504,100.3,96.0,0.0,2.2,5056.61,3371.07
2026-07-13T16:35:16.294931,122.9,0,0,0,14,nan,1700.9,1700.9,8375.58,3.2,1.00e-03,4,0.300,5.0,72,0.0,1354,3504,100.5,96.0,0.0,2.2,5025.35,3350.23
2026-07-13T16:35:24.735250,131.3,0,0,0,15,nan,1700.9,1700.9,8439.17,3.2,1.00e-03,4,0.300,4.0,72,0.0,1354,3504,100.0,93.0,0.0,2.2,5063.50,3375.67
2026-07-13T16:35:33.202093,139.8,0,0,0,16,nan,1700.9,1700.9,8466.01,3.2,1.00e-03,4,0.300,6.0,72,0.0,1354,3504,100.1,92.0,0.0,2.2,5079.61,3386.40
2026-07-13T16:35:41.645771,148.2,0,0,0,17,nan,1700.9,1700.9,8442.45,3.2,1.00e-03,4,0.300,5.0,72,0.0,1354,3504,100.3,92.0,0.0,2.2,5065.47,3376.98
2026-07-13T16:35:50.088645,156.7,0,0,0,18,nan,1700.9,1700.9,8441.99,3.2,1.00e-03,4,0.300,5.0,72,0.0,1354,3504,100.3,92.0,0.0,2.2,5065.19,3376.80
2026-07-13T16:35:58.492579,165.1,0,0,0,19,nan,1700.9,1700.9,8403.16,3.2,1.00e-03,4,0.300,5.0,72,0.0,1354,3504,100.7,91.0,0.0,2.2,5041.90,3361.26
2026-07-13T16:36:07.011592,173.6,0,0,0,20,nan,1700.9,1700.9,8518.18,3.2,1.00e-03,4,0.300,5.0,72,0.0,1354,3504,100.3,92.0,0.0,2.2,5110.91,3407.27
2026-07-13T16:36:15.510313,182.1,0,0,0,21,nan,1700.9,1700.9,8497.78,3.2,1.00e-03,4,0.300,3.0,72,0.0,1354,3504,100.5,91.0,0.0,2.2,5098.67,3399.11
2026-07-13T16:36:24.036945,190.6,0,0,0,22,nan,1700.9,1700.9,8525.73,3.2,1.00e-03,4,0.300,3.0,72,0.0,1354,3504,100.1,92.0,0.0,2.2,5115.44,3410.29
2026-07-13T16:36:32.641217,199.2,0,0,0,23,nan,1700.9,1700.9,8603.21,3.1,1.00e-03,4,0.300,4.0,72,0.0,1354,3504,100.3,91.0,0.0,2.2,5161.93,3441.29
2026-07-13T16:36:41.192005,207.8,0,0,0,24,nan,1700.9,1700.9,8549.92,3.2,1.00e-03,4,0.300,4.0,72,0.0,1354,3504,100.2,89.0,0.0,2.2,5129.95,3419.97
