timestamp,wall_time_s,step,epoch,batch_idx,micro_step,loss,vram_mb,vram_peak_mb,step_time_ms,tokens_per_sec,lr,nfr_steps,sbs_active_pct,gpu_util_pct,gpu_temp_c,gpu_power_w,gpu_clock_mhz,mem_clock_mhz,cpu_usage_pct,cpu_temp_c,cpu_power_w,ram_gb,layer_fwd_ms,layer_bwd_ms
2026-07-13T17:03:58.576419,7.9,0,0,0,0,nan,1699.8,1699.8,7831.86,3.4,1.00e-03,4,0.300,4.0,73,0.0,1354,3504,100.8,95.0,0.0,2.1,4699.11,3132.74
2026-07-13T17:04:05.894868,15.2,0,0,0,1,nan,1700.1,1700.1,7317.06,3.7,1.00e-03,4,0.300,12.0,73,0.0,1354,3504,101.5,97.0,0.0,2.1,4390.24,2926.82
2026-07-13T17:04:13.303903,22.6,0,0,0,2,nan,1700.4,1700.4,7408.18,3.6,1.00e-03,4,0.300,12.0,73,0.0,1354,3504,101.0,96.0,0.0,2.1,4444.91,2963.27
2026-07-13T17:04:21.045103,30.3,0,0,0,3,nan,1700.6,1700.6,7739.99,3.5,1.00e-03,4,0.300,5.0,73,0.0,1354,3504,100.7,90.0,0.0,2.1,4644.00,3096.00
2026-07-13T17:04:28.980458,38.3,0,0,0,4,nan,1700.7,1700.7,7934.48,3.4,1.00e-03,4,0.300,4.0,73,0.0,1354,3504,100.1,94.0,0.0,2.1,4760.69,3173.79
2026-07-13T17:04:37.112775,46.4,0,0,0,5,nan,1700.7,1700.7,8131.28,3.3,1.00e-03,4,0.300,13.0,73,0.0,1354,3504,100.6,91.0,0.0,2.1,4878.77,3252.51
2026-07-13T17:04:45.206258,54.5,0,0,0,6,nan,1700.7,1700.7,8092.83,3.3,1.00e-03,4,0.300,3.0,73,0.0,1354,3504,100.8,91.0,0.0,2.1,4855.70,3237.13
2026-07-13T17:04:53.262256,62.5,0,0,0,7,nan,1700.7,1700.7,8054.87,3.4,1.00e-03,4,0.300,5.0,73,0.0,1354,3504,100.7,95.0,0.0,2.1,4832.92,3221.95
2026-07-13T17:05:01.638890,70.9,0,0,0,8,nan,1700.7,1700.7,8376.08,3.2,1.00e-03,4,0.300,6.0,74,0.0,1354,3504,100.1,95.0,0.0,2.1,5025.65,3350.43
2026-07-13T17:05:10.079893,79.4,0,0,0,9,nan,1700.7,1700.7,8440.19,3.2,1.00e-03,4,0.300,4.0,73,0.0,1354,3504,100.3,95.0,0.0,2.1,5064.12,3376.08
2026-07-13T17:05:18.559028,87.8,0,0,0,10,nan,1700.8,1700.8,8478.43,3.2,1.00e-03,4,0.300,12.0,73,0.0,1354,3504,100.3,94.0,0.0,2.1,5087.06,3391.37
2026-07-13T17:05:27.027476,96.3,0,0,0,11,nan,1700.9,1700.9,8467.62,3.2,1.00e-03,4,0.300,3.0,74,0.0,1354,3504,100.4,97.0,0.0,2.1,5080.57,3387.05
2026-07-13T17:05:35.494267,104.8,0,0,0,12,nan,1700.9,1700.9,8465.64,3.2,1.00e-03,4,0.300,3.0,73,0.0,1354,3504,100.5,96.0,0.0,2.1,5079.38,3386.25
2026-07-13T17:05:44.028342,113.3,0,0,0,13,nan,1700.9,1700.9,8532.96,3.2,1.00e-03,4,0.300,8.0,73,0.0,1354,3504,100.5,98.0,0.0,2.1,5119.78,3413.19
2026-07-13T17:05:52.528481,121.8,0,0,0,14,nan,1700.9,1700.9,8498.89,3.2,1.00e-03,4,0.300,4.0,74,0.0,1354,3504,100.2,95.0,0.0,2.1,5099.33,3399.55
2026-07-13T17:06:01.048640,130.3,0,0,0,15,nan,1700.9,1700.9,8518.39,3.2,1.00e-03,4,0.300,7.0,74,0.0,1354,3504,100.2,96.0,0.0,2.1,5111.04,3407.36
2026-07-13T17:06:09.590491,138.9,0,0,0,16,nan,1700.9,1700.9,8541.15,3.2,1.00e-03,4,0.300,11.0,74,0.0,1354,3504,99.9,92.0,0.0,2.1,5124.69,3416.46
2026-07-13T17:06:18.082294,147.4,0,0,0,17,nan,1700.9,1700.9,8490.23,3.2,1.00e-03,4,0.300,6.0,74,0.0,1354,3504,100.5,97.0,0.0,2.1,5094.14,3396.09
2026-07-13T17:06:26.618122,155.9,0,0,0,18,nan,1700.9,1700.9,8535.21,3.2,1.00e-03,4,0.300,11.0,74,0.0,1354,3504,100.6,91.0,0.0,2.1,5121.12,3414.08
2026-07-13T17:06:35.132016,164.4,0,0,0,19,nan,1700.9,1700.9,8512.17,3.2,1.00e-03,4,0.300,11.0,74,0.0,1354,3504,100.2,93.0,0.0,2.1,5107.30,3404.87
2026-07-13T17:06:43.622561,172.9,0,0,0,20,nan,1700.9,1700.9,8489.50,3.2,1.00e-03,4,0.300,14.0,74,0.0,1354,3504,100.5,93.0,0.0,2.1,5093.70,3395.80
2026-07-13T17:06:52.135727,181.4,0,0,0,21,nan,1700.9,1700.9,8512.19,3.2,1.00e-03,4,0.300,3.0,74,0.0,1354,3504,99.9,93.0,0.0,2.1,5107.32,3404.88
2026-07-13T17:07:00.680436,190.0,0,0,0,22,nan,1700.9,1700.9,8543.57,3.2,1.00e-03,4,0.300,4.0,74,0.0,1354,3504,100.3,95.0,0.0,2.1,5126.14,3417.43
2026-07-13T17:07:09.197184,198.5,0,0,0,23,nan,1700.9,1700.9,8516.02,3.2,1.00e-03,4,0.300,3.0,74,0.0,1354,3504,100.4,88.0,0.0,2.1,5109.61,3406.41
2026-07-13T17:07:17.793077,207.1,0,0,0,24,nan,1700.9,1700.9,8594.08,3.1,1.00e-03,4,0.300,3.0,74,0.0,1354,3504,100.2,97.0,0.0,2.1,5156.45,3437.63
2026-07-13T17:07:26.337774,215.6,0,0,0,25,nan,1700.9,1700.9,8543.26,3.2,1.00e-03,4,0.300,3.0,74,0.0,1354,3504,100.2,95.0,0.0,2.1,5125.96,3417.30
2026-07-13T17:07:34.915064,224.2,1,0,1,0,43264.000000,1699.6,1700.9,8501.28,8.2,4.93e-09,4,0.300,5.0,74,0.0,1354,3504,100.2,96.0,0.0,2.1,5100.77,3400.51
2026-07-13T17:07:43.481085,232.8,1,0,1,1,nan,1700.0,1700.9,8565.32,8.2,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,99.6,92.0,0.0,2.1,5139.19,3426.13
2026-07-13T17:07:52.056926,241.3,1,0,1,2,nan,1700.3,1700.9,8574.57,8.2,4.93e-09,4,0.300,7.0,74,0.0,1354,3504,100.0,95.0,0.0,2.1,5144.74,3429.83
2026-07-13T17:08:00.611990,249.9,1,0,1,3,nan,1700.6,1700.9,8553.55,8.2,4.93e-09,4,0.300,3.0,74,0.0,1354,3504,100.1,92.0,0.0,2.1,5132.13,3421.42
2026-07-13T17:08:09.195987,258.5,1,0,1,4,nan,1700.7,1700.9,8583.08,8.2,4.93e-09,4,0.300,5.0,74,0.0,1354,3504,99.8,92.0,0.0,2.1,5149.85,3433.23
2026-07-13T17:08:17.699404,267.0,1,0,1,5,nan,1700.7,1700.9,8502.47,8.2,4.93e-09,4,0.300,4.0,74,0.0,1354,3504,100.3,96.0,0.0,2.1,5101.48,3400.99
2026-07-13T17:08:26.259767,275.5,1,0,1,6,nan,1700.8,1700.9,8559.50,8.2,4.93e-09,4,0.300,4.0,74,0.0,1354,3504,100.5,95.0,0.0,2.1,5135.70,3423.80
2026-07-13T17:08:34.913024,284.2,1,0,1,7,nan,1700.8,1700.9,8652.70,8.1,4.93e-09,4,0.300,1.0,74,0.0,1354,3504,99.7,96.0,0.0,2.1,5191.62,3461.08
2026-07-13T17:08:43.524217,292.8,1,0,1,8,nan,1700.8,1700.9,8610.08,8.1,4.93e-09,4,0.300,3.0,74,0.0,1354,3504,100.3,94.0,0.0,2.1,5166.05,3444.03
2026-07-13T17:08:52.112733,301.4,1,0,1,9,nan,1700.8,1700.9,8587.10,8.2,4.93e-09,4,0.300,4.0,74,0.0,1354,3504,99.7,94.0,0.0,2.1,5152.26,3434.84
2026-07-13T17:09:00.560935,309.8,1,0,1,10,nan,1700.9,1700.9,8446.96,8.3,4.93e-09,4,0.300,4.0,74,0.0,1354,3504,99.6,92.0,0.0,2.1,5068.18,3378.79
2026-07-13T17:09:09.122701,318.4,1,0,1,11,nan,1700.9,1700.9,8561.12,8.2,4.93e-09,4,0.300,11.0,74,0.0,1354,3504,100.8,95.0,0.0,2.1,5136.67,3424.45
2026-07-13T17:09:17.676785,327.0,1,0,1,12,nan,1700.9,1700.9,8553.50,8.2,4.93e-09,4,0.300,3.0,74,0.0,1354,3504,99.1,95.0,0.0,2.1,5132.10,3421.40
2026-07-13T17:09:26.243004,335.5,1,0,1,13,nan,1700.9,1700.9,8565.03,8.2,4.93e-09,4,0.300,4.0,74,0.0,1354,3504,100.1,92.0,0.0,2.1,5139.02,3426.01
2026-07-13T17:09:34.824595,344.1,1,0,1,14,nan,1700.9,1700.9,8581.03,8.2,4.93e-09,4,0.300,11.0,74,0.0,1354,3504,99.6,98.0,0.0,2.1,5148.62,3432.41
2026-07-13T17:09:43.433432,352.7,1,0,1,15,nan,1700.9,1700.9,8607.62,8.1,4.93e-09,4,0.300,4.0,74,0.0,1354,3504,99.9,94.0,0.0,2.1,5164.57,3443.05
2026-07-13T17:09:51.941324,361.2,1,0,1,16,nan,1700.9,1700.9,8506.34,8.2,4.93e-09,4,0.300,14.0,74,0.0,1354,3504,100.3,93.0,0.0,2.1,5103.81,3402.54
2026-07-13T17:10:00.489988,369.8,1,0,1,17,nan,1700.9,1700.9,8547.66,8.2,4.93e-09,4,0.300,4.0,74,0.0,1354,3504,100.4,95.0,0.0,2.1,5128.59,3419.06
2026-07-13T17:10:09.015946,378.3,1,0,1,18,nan,1700.9,1700.9,8524.71,8.2,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,99.8,91.0,0.0,2.1,5114.83,3409.89
2026-07-13T17:10:17.577442,386.9,1,0,1,19,nan,1700.9,1700.9,8559.67,8.2,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,100.5,95.0,0.0,2.1,5135.80,3423.87
2026-07-13T17:10:26.248320,395.5,1,0,1,20,nan,1700.9,1700.9,8669.74,8.1,4.93e-09,4,0.300,17.0,74,0.0,1354,3504,100.9,94.0,0.0,1.8,5201.84,3467.89
2026-07-13T17:10:33.218927,402.5,1,0,1,21,nan,1700.9,1700.9,6969.81,10.0,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,100.3,91.0,0.0,1.8,4181.89,2787.92
2026-07-13T17:10:40.449385,409.7,1,0,1,22,nan,1700.9,1700.9,7229.47,9.7,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,100.3,97.0,0.0,1.8,4337.68,2891.79
2026-07-13T17:10:47.691398,417.0,1,0,1,23,nan,1700.9,1700.9,7240.94,9.7,4.93e-09,4,0.300,11.0,74,0.0,1354,3504,100.6,96.0,0.0,1.8,4344.56,2896.37
2026-07-13T17:10:55.017753,424.3,1,0,1,24,nan,1700.9,1700.9,7325.49,9.6,4.93e-09,4,0.300,11.0,74,0.0,1354,3504,100.6,98.0,0.0,1.8,4395.30,2930.20
2026-07-13T17:11:02.335629,431.6,1,0,1,25,nan,1700.9,1700.9,7316.88,9.6,4.93e-09,4,0.300,14.0,74,0.0,1354,3504,100.6,97.0,0.0,1.8,4390.13,2926.75
2026-07-13T17:11:09.888948,439.2,1,0,1,26,nan,1700.9,1700.9,7551.90,9.3,4.93e-09,4,0.300,4.0,74,0.0,1354,3504,100.4,99.0,0.0,1.8,4531.14,3020.76
2026-07-13T17:11:17.681539,447.0,1,0,1,27,nan,1700.9,1700.9,7791.75,9.0,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,100.4,95.0,0.0,1.8,4675.05,3116.70
2026-07-13T17:11:24.560384,453.8,1,0,1,28,nan,1700.9,1700.9,6878.28,10.2,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,100.5,97.0,0.0,1.8,4126.97,2751.31
2026-07-13T17:11:31.427797,460.7,1,0,1,29,nan,1700.9,1700.9,6866.53,10.2,4.93e-09,4,0.300,15.0,74,0.0,1354,3504,100.7,96.0,0.0,1.8,4119.92,2746.61
2026-07-13T17:11:38.536428,467.8,1,0,1,30,nan,1700.9,1700.9,7107.48,9.8,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,100.6,96.0,0.0,1.8,4264.49,2842.99
2026-07-13T17:11:45.559820,474.8,1,0,1,31,nan,1700.9,1700.9,7022.18,10.0,4.93e-09,4,0.300,11.0,74,0.0,1354,3504,101.0,96.0,0.0,1.8,4213.31,2808.87
2026-07-13T17:11:52.790048,482.1,1,0,1,32,nan,1700.9,1700.9,7228.68,9.7,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,100.9,91.0,0.0,1.8,4337.21,2891.47
