timestamp,wall_time_s,step,epoch,batch_idx,micro_step,loss,vram_mb,vram_peak_mb,step_time_ms,tokens_per_sec,lr,nfr_steps,sbs_active_pct,gpu_util_pct,gpu_temp_c,gpu_power_w,gpu_clock_mhz,mem_clock_mhz,cpu_usage_pct,cpu_temp_c,cpu_power_w,ram_gb,layer_fwd_ms,layer_bwd_ms
2026-07-13T16:48:44.122297,7.6,0,0,0,0,nan,1699.8,1699.8,7549.70,3.6,1.00e-03,4,0.300,5.0,72,0.0,1354,3504,100.5,94.0,0.0,2.1,4529.82,3019.88
2026-07-13T16:48:51.194383,14.6,0,0,0,1,nan,1700.1,1700.1,7068.58,3.8,1.00e-03,4,0.300,6.0,72,0.0,1354,3504,99.9,98.0,0.0,2.1,4241.15,2827.43
2026-07-13T16:48:58.553451,22.0,0,0,0,2,nan,1700.4,1700.4,7356.88,3.7,1.00e-03,4,0.300,11.0,73,0.0,1354,3504,100.6,99.0,0.0,2.1,4414.13,2942.75
2026-07-13T16:49:05.752952,29.2,0,0,0,3,nan,1700.6,1700.6,7198.61,3.8,1.00e-03,4,0.300,4.0,73,0.0,1354,3504,100.6,95.0,0.0,2.1,4319.17,2879.45
2026-07-13T16:49:13.104141,36.5,0,0,0,4,nan,1700.7,1700.7,7350.22,3.7,1.00e-03,4,0.300,13.0,73,0.0,1354,3504,100.7,97.0,0.0,2.1,4410.13,2940.09
2026-07-13T16:49:20.819499,44.3,0,0,0,5,nan,1700.7,1700.7,7714.53,3.5,1.00e-03,4,0.300,11.0,73,0.0,1354,3504,100.4,93.0,0.0,2.1,4628.72,3085.81
2026-07-13T16:49:28.702261,52.1,0,0,0,6,nan,1700.7,1700.7,7882.10,3.4,1.00e-03,4,0.300,9.0,73,0.0,1354,3504,100.6,99.0,0.0,2.1,4729.26,3152.84
2026-07-13T16:49:36.780187,60.2,0,0,0,7,nan,1700.7,1700.7,8077.05,3.3,1.00e-03,4,0.300,3.0,73,0.0,1354,3504,100.9,94.0,0.0,2.1,4846.23,3230.82
2026-07-13T16:49:44.952311,68.4,0,0,0,8,nan,1700.7,1700.7,8171.31,3.3,1.00e-03,4,0.300,3.0,73,0.0,1354,3504,100.6,94.0,0.0,2.1,4902.79,3268.53
2026-07-13T16:49:53.062233,76.5,0,0,0,9,nan,1700.7,1700.7,8108.62,3.3,1.00e-03,4,0.300,12.0,73,0.0,1354,3504,100.6,95.0,0.0,2.1,4865.17,3243.45
2026-07-13T16:50:01.333594,84.8,0,0,0,10,nan,1700.8,1700.8,8270.81,3.3,1.00e-03,4,0.300,4.0,73,0.0,1354,3504,100.3,96.0,0.0,2.1,4962.48,3308.32
2026-07-13T16:50:09.824862,93.3,0,0,0,11,nan,1700.9,1700.9,8490.52,3.2,1.00e-03,4,0.300,11.0,73,0.0,1354,3504,100.7,91.0,0.0,2.1,5094.31,3396.21
2026-07-13T16:50:18.301229,101.7,0,0,0,12,nan,1700.9,1700.9,8475.53,3.2,1.00e-03,4,0.300,6.0,73,0.0,1354,3504,100.1,97.0,0.0,2.1,5085.32,3390.21
2026-07-13T16:50:26.786538,110.2,0,0,0,13,nan,1700.9,1700.9,8484.26,3.2,1.00e-03,4,0.300,11.0,73,0.0,1354,3504,100.3,95.0,0.0,2.1,5090.56,3393.70
2026-07-13T16:50:35.220262,118.7,0,0,0,14,nan,1700.9,1700.9,8432.88,3.2,1.00e-03,4,0.300,5.0,73,0.0,1354,3504,100.7,94.0,0.0,2.1,5059.73,3373.15
2026-07-13T16:50:43.660331,127.1,0,0,0,15,nan,1700.9,1700.9,8439.16,3.2,1.00e-03,4,0.300,9.0,73,0.0,1354,3504,100.2,97.0,0.0,2.1,5063.49,3375.66
2026-07-13T16:50:52.212713,135.7,0,0,0,16,nan,1700.9,1700.9,8551.87,3.2,1.00e-03,4,0.300,9.0,73,0.0,1354,3504,99.9,94.0,0.0,2.1,5131.12,3420.75
2026-07-13T16:51:00.747840,144.2,0,0,0,17,nan,1700.9,1700.9,8534.51,3.2,1.00e-03,4,0.300,11.0,73,0.0,1354,3504,99.6,94.0,0.0,2.1,5120.71,3413.80
2026-07-13T16:51:09.311003,152.8,0,0,0,18,nan,1700.9,1700.9,8562.14,3.2,1.00e-03,4,0.300,10.0,73,0.0,1354,3504,100.5,95.0,0.0,2.1,5137.28,3424.86
2026-07-13T16:51:17.791423,161.2,0,0,0,19,nan,1700.9,1700.9,8479.75,3.2,1.00e-03,4,0.300,11.0,73,0.0,1354,3504,100.2,91.0,0.0,2.1,5087.85,3391.90
2026-07-13T16:51:26.248431,169.7,0,0,0,20,nan,1700.9,1700.9,8455.66,3.2,1.00e-03,4,0.300,3.0,73,0.0,1354,3504,100.0,93.0,0.0,2.1,5073.39,3382.26
2026-07-13T16:51:34.755723,178.2,0,0,0,21,nan,1700.9,1700.9,8506.47,3.2,1.00e-03,4,0.300,4.0,73,0.0,1354,3504,100.1,92.0,0.0,2.1,5103.88,3402.59
2026-07-13T16:51:43.215324,186.7,0,0,0,22,nan,1700.9,1700.9,8458.93,3.2,1.00e-03,4,0.300,9.0,73,0.0,1354,3504,100.4,93.0,0.0,2.1,5075.36,3383.57
2026-07-13T16:51:51.658741,195.1,0,0,0,23,nan,1700.9,1700.9,8442.74,3.2,1.00e-03,4,0.300,2.0,73,0.0,1354,3504,99.8,95.0,0.0,2.1,5065.65,3377.10
2026-07-13T16:52:00.166592,203.6,0,0,0,24,nan,1700.9,1700.9,8507.18,3.2,1.00e-03,4,0.300,10.0,73,0.0,1354,3504,99.3,93.0,0.0,2.1,5104.31,3402.87
2026-07-13T16:52:08.703392,212.1,0,0,0,25,nan,1700.9,1700.9,8535.43,3.2,1.00e-03,4,0.300,10.0,73,0.0,1354,3504,100.3,94.0,0.0,2.1,5121.26,3414.17
2026-07-13T16:52:17.141383,220.6,1,0,1,0,nan,1699.6,1700.9,8364.92,8.4,4.93e-09,4,0.300,4.0,73,0.0,1354,3504,100.9,96.0,0.0,2.1,5018.95,3345.97
2026-07-13T16:52:25.651975,229.1,1,0,1,1,nan,1700.0,1700.9,8509.81,8.2,4.93e-09,4,0.300,3.0,74,0.0,1354,3504,100.1,96.0,0.0,2.1,5105.89,3403.93
2026-07-13T16:52:34.239022,237.7,1,0,1,2,nan,1700.3,1700.9,8585.52,8.2,4.93e-09,4,0.300,3.0,73,0.0,1354,3504,99.1,95.0,0.0,2.1,5151.31,3434.21
2026-07-13T16:52:42.807701,246.2,1,0,1,3,nan,1700.6,1700.9,8567.80,8.2,4.93e-09,4,0.300,3.0,73,0.0,1354,3504,99.8,96.0,0.0,2.1,5140.68,3427.12
2026-07-13T16:52:51.380059,254.8,1,0,1,4,nan,1700.7,1700.9,8571.55,8.2,4.93e-09,4,0.300,3.0,73,0.0,1354,3504,99.9,97.0,0.0,2.1,5142.93,3428.62
2026-07-13T16:52:59.943979,263.4,1,0,1,5,nan,1700.7,1700.9,8562.29,8.2,4.93e-09,4,0.300,3.0,73,0.0,1354,3504,99.6,95.0,0.0,2.1,5137.38,3424.92
2026-07-13T16:53:08.964943,272.4,1,0,1,6,nan,1700.8,1700.9,9020.04,7.8,4.93e-09,4,0.300,11.0,73,0.0,1354,3504,99.4,92.0,0.0,2.1,5412.02,3608.02
2026-07-13T16:53:16.213585,279.7,1,0,1,7,nan,1700.8,1700.9,7248.08,9.7,4.93e-09,4,0.300,12.0,73,0.0,1354,3504,100.4,90.0,0.0,2.1,4348.85,2899.23
2026-07-13T16:53:23.109061,286.6,1,0,1,8,nan,1700.8,1700.9,6894.65,10.2,4.93e-09,4,0.300,11.0,73,0.0,1354,3504,100.8,98.0,0.0,2.1,4136.79,2757.86
2026-07-13T16:53:30.126364,293.6,1,0,1,9,nan,1700.8,1700.9,7016.37,10.0,4.93e-09,4,0.300,15.0,73,0.0,1354,3504,100.8,91.0,0.0,2.1,4209.82,2806.55
2026-07-13T16:53:36.998621,300.4,1,0,1,10,nan,1700.9,1700.9,6871.60,10.2,4.93e-09,4,0.300,6.0,73,0.0,1354,3504,100.9,94.0,0.0,2.1,4122.96,2748.64
2026-07-13T16:53:43.879494,307.3,1,0,1,11,nan,1700.9,1700.9,6880.04,10.2,4.93e-09,4,0.300,4.0,73,0.0,1354,3504,100.8,97.0,0.0,2.1,4128.03,2752.02
2026-07-13T16:53:50.795746,314.2,1,0,1,12,nan,1700.9,1700.9,6915.02,10.1,4.93e-09,4,0.300,3.0,73,0.0,1354,3504,100.4,95.0,0.0,2.1,4149.01,2766.01
2026-07-13T16:53:57.829828,321.3,1,0,1,13,nan,1700.9,1700.9,7032.78,10.0,4.93e-09,4,0.300,12.0,73,0.0,1354,3504,100.4,95.0,0.0,2.1,4219.67,2813.11
2026-07-13T16:54:05.029855,328.5,1,0,1,14,nan,1700.9,1700.9,7199.44,9.7,4.93e-09,4,0.300,14.0,74,0.0,1354,3504,100.1,96.0,0.0,2.1,4319.66,2879.78
2026-07-13T16:54:12.420617,335.9,1,0,1,15,nan,1700.9,1700.9,7390.12,9.5,4.93e-09,4,0.300,15.0,74,0.0,1354,3504,101.0,94.0,0.0,2.1,4434.07,2956.05
2026-07-13T16:54:19.978916,343.4,1,0,1,16,nan,1700.9,1700.9,7556.95,9.3,4.93e-09,4,0.300,11.0,74,0.0,1354,3504,100.4,96.0,0.0,2.1,4534.17,3022.78
2026-07-13T16:54:27.741276,351.2,1,0,1,17,nan,1700.9,1700.9,7760.94,9.0,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,100.6,93.0,0.0,2.1,4656.56,3104.38
2026-07-13T16:54:35.635132,359.1,1,0,1,18,nan,1700.9,1700.9,7893.04,8.9,4.93e-09,4,0.300,11.0,74,0.0,1354,3504,101.0,94.0,0.0,2.1,4735.82,3157.22
2026-07-13T16:54:43.009445,366.5,1,0,1,19,nan,1700.9,1700.9,7373.46,9.5,4.93e-09,4,0.300,6.0,74,0.0,1354,3504,101.0,97.0,0.0,2.1,4424.07,2949.38
2026-07-13T16:54:49.800954,373.2,1,0,1,20,nan,1700.9,1700.9,6790.77,10.3,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,100.6,94.0,0.0,2.1,4074.46,2716.31
2026-07-13T16:54:56.710527,380.2,1,0,1,21,nan,1700.9,1700.9,6908.92,10.1,4.93e-09,4,0.300,4.0,74,0.0,1354,3504,100.7,92.0,0.0,2.1,4145.35,2763.57
2026-07-13T16:55:03.634299,387.1,1,0,1,22,nan,1700.9,1700.9,6922.92,10.1,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,100.6,96.0,0.0,2.1,4153.75,2769.17
2026-07-13T16:55:10.934918,394.4,1,0,1,23,nan,1700.9,1700.9,7299.55,9.6,4.93e-09,4,0.300,9.0,74,0.0,1354,3504,100.1,95.0,0.0,2.1,4379.73,2919.82
2026-07-13T16:55:18.340471,401.8,1,0,1,24,nan,1700.9,1700.9,7404.64,9.5,4.93e-09,4,0.300,4.0,74,0.0,1354,3504,100.5,95.0,0.0,2.1,4442.78,2961.85
2026-07-13T16:55:25.764717,409.2,1,0,1,25,nan,1700.9,1700.9,7423.52,9.4,4.93e-09,4,0.300,5.0,74,0.0,1354,3504,100.9,91.0,0.0,2.1,4454.11,2969.41
2026-07-13T16:55:32.763100,416.2,1,0,1,26,nan,1700.9,1700.9,6997.61,10.0,4.93e-09,4,0.300,11.0,74,0.0,1354,3504,100.9,91.0,0.0,2.1,4198.56,2799.04
2026-07-13T16:55:39.547715,423.0,1,0,1,27,nan,1700.9,1700.9,6783.92,10.3,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,100.6,93.0,0.0,2.1,4070.35,2713.57
2026-07-13T16:55:46.475998,429.9,1,0,1,28,nan,1700.9,1700.9,6927.33,10.1,4.93e-09,4,0.300,14.0,74,0.0,1354,3504,100.6,96.0,0.0,2.1,4156.40,2770.93
2026-07-13T16:55:53.553612,437.0,1,0,1,29,nan,1700.9,1700.9,7076.96,9.9,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,101.0,96.0,0.0,2.1,4246.17,2830.78
2026-07-13T16:56:00.859583,444.3,1,0,1,30,nan,1700.9,1700.9,7305.29,9.6,4.93e-09,4,0.300,11.0,74,0.0,1354,3504,100.8,99.0,0.0,2.1,4383.18,2922.12
2026-07-13T16:56:08.269928,451.7,1,0,1,31,nan,1700.9,1700.9,7409.49,9.4,4.93e-09,4,0.300,5.0,74,0.0,1354,3504,100.8,93.0,0.0,2.1,4445.69,2963.80
2026-07-13T16:56:15.813118,459.3,1,0,1,32,nan,1700.9,1700.9,7542.50,9.3,4.93e-09,4,0.300,11.0,74,0.0,1354,3504,100.9,94.0,0.0,2.1,4525.50,3017.00
2026-07-13T16:56:23.283741,466.7,1,0,1,33,nan,1700.9,1700.9,7470.03,9.4,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,101.1,93.0,0.0,2.1,4482.02,2988.01
2026-07-13T16:56:30.258875,473.7,1,0,1,34,nan,1700.9,1700.9,6974.33,10.0,4.93e-09,4,0.300,11.0,74,0.0,1354,3504,100.3,91.0,0.0,2.1,4184.60,2789.73
2026-07-13T16:56:37.222609,480.7,1,0,1,35,nan,1700.9,1700.9,6962.96,10.1,4.93e-09,4,0.300,7.0,74,0.0,1354,3504,100.9,95.0,0.0,2.1,4177.78,2785.19
2026-07-13T16:56:44.068847,487.5,1,0,1,36,nan,1700.9,1700.9,6845.25,10.2,4.93e-09,4,0.300,5.0,73,0.0,1354,3504,100.7,94.0,0.0,2.1,4107.15,2738.10
2026-07-13T16:56:50.895343,494.3,1,0,1,37,nan,1700.9,1700.9,6825.98,10.3,4.93e-09,4,0.300,3.0,73,0.0,1354,3504,101.1,94.0,0.0,2.1,4095.59,2730.39
2026-07-13T16:56:57.779129,501.2,1,0,1,38,nan,1700.9,1700.9,6883.13,10.2,4.93e-09,4,0.300,6.0,73,0.0,1354,3504,101.0,95.0,0.0,2.1,4129.88,2753.25
2026-07-13T16:57:04.860600,508.3,1,0,1,39,nan,1700.9,1700.9,7080.82,9.9,4.93e-09,4,0.300,4.0,74,0.0,1354,3504,101.1,98.0,0.0,2.1,4248.49,2832.33
2026-07-13T16:57:12.096909,515.5,1,0,1,40,nan,1700.9,1700.9,7235.60,9.7,4.93e-09,4,0.300,14.0,74,0.0,1354,3504,100.2,98.0,0.0,2.1,4341.36,2894.24
2026-07-13T16:57:19.026630,522.5,1,0,1,41,nan,1700.9,1700.9,6928.99,10.1,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,100.9,95.0,0.0,2.1,4157.39,2771.59
2026-07-13T16:57:25.931585,529.4,1,0,1,42,nan,1700.9,1700.9,6904.29,10.1,4.93e-09,4,0.300,8.0,74,0.0,1354,3504,100.2,99.0,0.0,2.1,4142.57,2761.71
2026-07-13T16:57:32.882182,536.3,1,0,1,43,nan,1700.9,1700.9,6950.10,10.1,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,100.5,97.0,0.0,2.1,4170.06,2780.04
2026-07-13T16:57:40.028340,543.5,1,0,1,44,nan,1700.9,1700.9,7145.56,9.8,4.93e-09,4,0.300,8.0,74,0.0,1354,3504,100.8,90.0,0.0,2.1,4287.33,2858.22
2026-07-13T16:57:47.455341,550.9,1,0,1,45,nan,1700.9,1700.9,7426.15,9.4,4.93e-09,4,0.300,13.0,73,0.0,1354,3504,100.8,90.0,0.0,2.1,4455.69,2970.46
2026-07-13T16:57:54.782649,558.2,1,0,1,46,nan,1700.9,1700.9,7326.32,9.6,4.93e-09,4,0.300,4.0,74,0.0,1354,3504,100.7,98.0,0.0,2.1,4395.79,2930.53
2026-07-13T16:58:02.344382,565.8,1,0,1,47,nan,1700.9,1700.9,7561.18,9.3,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,101.0,96.0,0.0,2.1,4536.71,3024.47
2026-07-13T16:58:10.004046,573.4,1,0,1,48,nan,1700.9,1700.9,7658.07,9.1,4.93e-09,4,0.300,15.0,74,0.0,1354,3504,100.7,96.0,0.0,2.1,4594.84,3063.23
2026-07-13T16:58:17.801569,581.2,1,0,1,49,nan,1700.9,1700.9,7796.97,9.0,4.93e-09,4,0.300,9.0,74,0.0,1354,3504,100.5,97.0,0.0,2.1,4678.18,3118.79
2026-07-13T16:58:24.910251,588.4,1,0,1,50,nan,1700.9,1700.9,7107.65,9.8,4.93e-09,4,0.300,14.0,74,0.0,1354,3504,100.5,89.0,0.0,2.1,4264.59,2843.06
2026-07-13T16:58:31.787166,595.2,1,0,1,51,nan,1700.9,1700.9,6875.19,10.2,4.93e-09,4,0.300,11.0,74,0.0,1354,3504,100.8,91.0,0.0,2.1,4125.12,2750.08
2026-07-13T16:58:38.888324,602.3,1,0,1,52,nan,1700.9,1700.9,7099.71,9.9,4.93e-09,4,0.300,11.0,74,0.0,1354,3504,100.8,92.0,0.0,2.1,4259.82,2839.88
2026-07-13T16:58:46.214774,609.7,1,0,1,53,nan,1700.9,1700.9,7325.23,9.6,4.93e-09,4,0.300,12.0,73,0.0,1354,3504,100.4,98.0,0.0,2.1,4395.14,2930.09
2026-07-13T16:58:53.570022,617.0,1,0,1,54,nan,1700.9,1700.9,7354.70,9.5,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,100.8,96.0,0.0,2.1,4412.82,2941.88
2026-07-13T16:59:00.963434,624.4,1,0,1,55,nan,1700.9,1700.9,7392.44,9.5,4.93e-09,4,0.300,13.0,74,0.0,1354,3504,100.6,97.0,0.0,2.1,4435.46,2956.97
2026-07-13T16:59:08.598485,632.0,1,0,1,56,nan,1700.9,1700.9,7634.35,9.2,4.93e-09,4,0.300,13.0,74,0.0,1354,3504,101.0,96.0,0.0,2.1,4580.61,3053.74
2026-07-13T16:59:16.355354,639.8,1,0,1,57,nan,1700.9,1700.9,7756.23,9.0,4.93e-09,4,0.300,11.0,74,0.0,1354,3504,100.6,98.0,0.0,2.1,4653.74,3102.49
2026-07-13T16:59:23.629384,647.1,1,0,1,58,nan,1700.9,1700.9,7273.52,9.6,4.93e-09,4,0.300,11.0,74,0.0,1354,3504,101.3,96.0,0.0,2.1,4364.11,2909.41
2026-07-13T16:59:30.435886,653.9,1,0,1,59,nan,1700.9,1700.9,6805.95,10.3,4.93e-09,4,0.300,4.0,74,0.0,1354,3504,100.6,95.0,0.0,2.1,4083.57,2722.38
2026-07-13T16:59:37.298485,660.7,1,0,1,60,nan,1700.9,1700.9,6861.61,10.2,4.93e-09,4,0.300,5.0,74,0.0,1354,3504,100.8,95.0,0.0,2.1,4116.97,2744.65
2026-07-13T16:59:44.431142,667.9,1,0,1,61,nan,1700.9,1700.9,7131.73,9.8,4.93e-09,4,0.300,14.0,74,0.0,1354,3504,100.2,95.0,0.0,2.1,4279.04,2852.69
2026-07-13T16:59:51.659991,675.1,1,0,1,62,nan,1700.9,1700.9,7228.13,9.7,4.93e-09,4,0.300,5.0,74,0.0,1354,3504,101.0,96.0,0.0,2.1,4336.88,2891.25
2026-07-13T16:59:59.010142,682.5,1,0,1,63,nan,1700.9,1700.9,7349.35,9.5,4.93e-09,4,0.300,5.0,74,0.0,1354,3504,100.5,95.0,0.0,2.1,4409.61,2939.74
2026-07-13T17:00:06.525993,690.0,1,0,1,64,nan,1700.9,1700.9,7515.32,9.3,4.93e-09,4,0.300,7.0,74,0.0,1354,3504,100.2,92.0,0.0,2.1,4509.19,3006.13
2026-07-13T17:00:14.166345,697.6,1,0,1,65,nan,1700.9,1700.9,7639.63,9.2,4.93e-09,4,0.300,6.0,74,0.0,1354,3504,100.5,97.0,0.0,2.1,4583.78,3055.85
2026-07-13T17:00:21.211549,704.7,1,0,1,66,nan,1700.9,1700.9,7044.03,9.9,4.93e-09,4,0.300,4.0,73,0.0,1354,3504,100.3,97.0,0.0,2.1,4226.42,2817.61
2026-07-13T17:00:28.265053,711.7,1,0,1,67,nan,1700.9,1700.9,7052.61,9.9,4.93e-09,4,0.300,5.0,73,0.0,1354,3504,100.4,96.0,0.0,2.1,4231.57,2821.05
2026-07-13T17:00:35.273558,718.7,1,0,1,68,nan,1700.9,1700.9,7007.59,10.0,4.93e-09,4,0.300,13.0,73,0.0,1354,3504,100.6,98.0,0.0,2.1,4204.55,2803.04
2026-07-13T17:00:42.407686,725.8,2,0,2,0,nan,1699.6,1700.9,7108.48,5.1,3.72e-09,4,0.300,13.0,73,0.0,1354,3504,100.9,97.0,0.0,2.1,4265.09,2843.39
2026-07-13T17:00:49.603535,733.0,2,0,2,1,nan,1700.0,1700.9,7195.05,5.0,3.72e-09,4,0.300,13.0,74,0.0,1354,3504,100.3,98.0,0.0,2.1,4317.03,2878.02
2026-07-13T17:00:57.000449,740.4,2,0,2,2,nan,1700.1,1700.9,7396.13,4.9,3.72e-09,4,0.300,4.0,74,0.0,1354,3504,101.0,95.0,0.0,2.1,4437.68,2958.45
2026-07-13T17:01:04.630676,748.1,2,0,2,3,nan,1700.3,1700.9,7628.77,4.7,3.72e-09,4,0.300,7.0,74,0.0,1354,3504,101.0,94.0,0.0,2.1,4577.26,3051.51
2026-07-13T17:01:11.983325,755.4,2,0,2,4,nan,1700.5,1700.9,7351.79,4.9,3.72e-09,4,0.300,15.0,74,0.0,1354,3504,100.8,89.0,0.0,2.1,4411.08,2940.72
2026-07-13T17:01:18.835675,762.3,2,0,2,5,nan,1700.6,1700.9,6851.91,5.3,3.72e-09,4,0.300,4.0,74,0.0,1354,3504,100.6,96.0,0.0,2.1,4111.15,2740.76
2026-07-13T17:01:25.734222,769.2,2,0,2,6,nan,1700.7,1700.9,6897.80,5.2,3.72e-09,4,0.300,11.0,73,0.0,1354,3504,100.7,92.0,0.0,2.1,4138.68,2759.12
2026-07-13T17:01:32.760185,776.2,2,0,2,7,nan,1700.7,1700.9,7025.07,5.1,3.72e-09,4,0.300,10.0,74,0.0,1354,3504,100.9,92.0,0.0,2.1,4215.04,2810.03
2026-07-13T17:01:39.897587,783.3,2,0,2,8,nan,1700.7,1700.9,7136.20,5.0,3.72e-09,4,0.300,13.0,74,0.0,1354,3504,100.6,95.0,0.0,2.1,4281.72,2854.48
2026-07-13T17:01:47.317826,790.8,2,0,2,9,nan,1700.8,1700.9,7419.31,4.9,3.72e-09,4,0.300,12.0,74,0.0,1354,3504,100.1,93.0,0.0,2.1,4451.59,2967.72
