timestamp,wall_time_s,step,epoch,batch_idx,micro_step,loss,vram_mb,vram_peak_mb,step_time_ms,tokens_per_sec,lr,nfr_steps,sbs_active_pct,gpu_util_pct,gpu_temp_c,gpu_power_w,gpu_clock_mhz,mem_clock_mhz,cpu_usage_pct,cpu_temp_c,cpu_power_w,ram_gb,layer_fwd_ms,layer_bwd_ms
2026-07-13T16:38:39.658857,9.1,0,0,0,0,nan,1699.8,1699.8,9046.71,3.0,1.00e-03,4,0.300,6.0,71,0.0,1354,3504,98.6,91.0,0.0,2.2,5428.03,3618.69
2026-07-13T16:38:48.079156,17.5,0,0,0,1,nan,1700.1,1700.1,8418.91,3.2,1.00e-03,4,0.300,10.0,71,0.0,1354,3504,100.2,90.0,0.0,2.2,5051.35,3367.56
2026-07-13T16:38:56.474427,25.9,0,0,0,2,nan,1700.4,1700.4,8394.43,3.2,1.00e-03,4,0.300,2.0,71,0.0,1354,3504,100.1,92.0,0.0,2.2,5036.66,3357.77
2026-07-13T16:39:04.838086,34.3,0,0,0,3,nan,1700.6,1700.6,8362.78,3.2,1.00e-03,4,0.300,3.0,72,0.0,1354,3504,100.1,96.0,0.0,2.2,5017.67,3345.11
2026-07-13T16:39:13.239365,42.7,0,0,0,4,nan,1700.7,1700.7,8400.53,3.2,1.00e-03,4,0.300,5.0,72,0.0,1354,3504,99.7,96.0,0.0,2.2,5040.32,3360.21
2026-07-13T16:39:21.961830,51.4,0,0,0,5,nan,1700.7,1700.7,8721.75,3.1,1.00e-03,4,0.300,4.0,72,0.0,1354,3504,99.7,95.0,0.0,2.2,5233.05,3488.70
2026-07-13T16:39:30.357029,59.8,0,0,0,6,nan,1700.7,1700.7,8383.36,3.2,1.00e-03,4,0.300,13.0,72,0.0,1354,3504,99.5,91.0,0.0,2.2,5030.01,3353.34
2026-07-13T16:39:38.817868,68.2,0,0,0,7,nan,1700.7,1700.7,8460.21,3.2,1.00e-03,4,0.300,4.0,72,0.0,1354,3504,100.1,95.0,0.0,2.2,5076.13,3384.08
2026-07-13T16:39:47.325955,76.7,0,0,0,8,nan,1700.7,1700.7,8507.23,3.2,1.00e-03,4,0.300,3.0,72,0.0,1354,3504,99.8,91.0,0.0,2.2,5104.34,3402.89
2026-07-13T16:39:55.810084,85.2,0,0,0,9,nan,1700.7,1700.7,8483.33,3.2,1.00e-03,4,0.300,11.0,72,0.0,1354,3504,100.2,97.0,0.0,2.2,5090.00,3393.33
2026-07-13T16:40:04.260139,93.7,0,0,0,10,nan,1700.8,1700.8,8449.37,3.2,1.00e-03,4,0.300,11.0,72,0.0,1354,3504,100.0,92.0,0.0,2.2,5069.62,3379.75
2026-07-13T16:40:12.753769,102.2,0,0,0,11,nan,1700.9,1700.9,8492.67,3.2,1.00e-03,4,0.300,10.0,72,0.0,1354,3504,99.8,97.0,0.0,2.2,5095.60,3397.07
2026-07-13T16:40:21.140083,110.6,0,0,0,12,nan,1700.9,1700.9,8385.35,3.2,1.00e-03,4,0.300,2.0,72,0.0,1354,3504,100.0,94.0,0.0,2.2,5031.21,3354.14
2026-07-13T16:40:29.496418,118.9,0,0,0,13,nan,1700.9,1700.9,8354.89,3.2,1.00e-03,4,0.300,10.0,72,0.0,1354,3504,100.4,91.0,0.0,2.2,5012.93,3341.95
2026-07-13T16:40:37.932080,127.3,0,0,0,14,nan,1700.9,1700.9,8434.94,3.2,1.00e-03,4,0.300,3.0,72,0.0,1354,3504,100.5,93.0,0.0,2.2,5060.96,3373.97
2026-07-13T16:40:46.471023,135.9,0,0,0,15,nan,1700.9,1700.9,8538.28,3.2,1.00e-03,4,0.300,10.0,72,0.0,1354,3504,99.9,96.0,0.0,2.2,5122.97,3415.31
2026-07-13T16:40:55.088623,144.5,0,0,0,16,nan,1700.9,1700.9,8616.63,3.1,1.00e-03,4,0.300,10.0,73,0.0,1354,3504,99.6,95.0,0.0,2.2,5169.98,3446.65
2026-07-13T16:41:03.707304,153.1,0,0,0,17,nan,1700.9,1700.9,8617.49,3.1,1.00e-03,4,0.300,3.0,72,0.0,1354,3504,99.4,93.0,0.0,2.2,5170.50,3447.00
2026-07-13T16:41:12.355825,161.8,0,0,0,18,nan,1700.9,1700.9,8647.51,3.1,1.00e-03,4,0.300,7.0,72,0.0,1354,3504,100.5,94.0,0.0,2.2,5188.51,3459.01
2026-07-13T16:41:20.908678,170.3,0,0,0,19,nan,1700.9,1700.9,8551.79,3.2,1.00e-03,4,0.300,2.0,72,0.0,1354,3504,99.8,92.0,0.0,2.2,5131.07,3420.72
2026-07-13T16:41:29.502264,178.9,0,0,0,20,nan,1700.9,1700.9,8592.80,3.1,1.00e-03,4,0.300,5.0,73,0.0,1354,3504,99.8,95.0,0.0,2.2,5155.68,3437.12
2026-07-13T16:41:38.101289,187.5,0,0,0,21,nan,1700.9,1700.9,8598.04,3.1,1.00e-03,4,0.300,10.0,73,0.0,1354,3504,100.0,93.0,0.0,2.2,5158.82,3439.21
2026-07-13T16:41:46.638103,196.1,0,0,0,22,nan,1700.9,1700.9,8536.04,3.2,1.00e-03,4,0.300,4.0,73,0.0,1354,3504,99.5,96.0,0.0,2.2,5121.63,3414.42
2026-07-13T16:41:55.203320,204.6,0,0,0,23,nan,1700.9,1700.9,8564.64,3.2,1.00e-03,4,0.300,2.0,72,0.0,1354,3504,100.4,91.0,0.0,2.2,5138.79,3425.86
2026-07-13T16:42:03.724042,213.1,0,0,0,24,nan,1700.9,1700.9,8520.13,3.2,1.00e-03,4,0.300,4.0,73,0.0,1354,3504,100.2,93.0,0.0,2.2,5112.08,3408.05
