timestamp,wall_time_s,step,epoch,batch_idx,micro_step,loss,vram_mb,vram_peak_mb,step_time_ms,tokens_per_sec,lr,nfr_steps,sbs_active_pct,gpu_util_pct,gpu_temp_c,gpu_power_w,gpu_clock_mhz,mem_clock_mhz,cpu_usage_pct,cpu_temp_c,cpu_power_w,ram_gb,layer_fwd_ms,layer_bwd_ms
2026-07-13T17:35:34.786688,139.9,0,0,0,16,nan,2145.8,2145.8,9063.63,3.0,1.00e-03,4,0.300,2.0,73,0.0,1354,3504,101.0,90.0,0.0,2.9,5438.18,3625.45
2026-07-13T17:35:43.894038,149.0,0,0,0,17,nan,2145.8,2145.8,9106.49,3.0,1.00e-03,4,0.300,4.0,74,0.0,1354,3504,100.5,94.0,0.0,2.9,5463.89,3642.60
2026-07-13T17:35:53.101243,158.2,0,0,0,18,nan,2145.8,2145.8,9205.88,2.9,1.00e-03,4,0.300,4.0,73,0.0,1354,3504,100.1,93.0,0.0,2.9,5523.53,3682.35
2026-07-13T17:36:02.110111,167.2,0,0,0,19,nan,2145.8,2145.8,9007.68,3.0,1.00e-03,4,0.300,7.0,73,0.0,1354,3504,100.8,96.0,0.0,2.9,5404.61,3603.07
2026-07-13T17:36:11.098329,176.2,0,0,0,20,nan,2145.8,2145.8,8987.28,3.0,1.00e-03,4,0.300,6.0,73,0.0,1354,3504,100.9,96.0,0.0,2.9,5392.37,3594.91
2026-07-13T17:36:20.096984,185.2,0,0,0,21,nan,2145.8,2145.8,8997.84,3.0,1.00e-03,4,0.300,4.0,73,0.0,1354,3504,99.6,93.0,0.0,2.9,5398.70,3599.14
2026-07-13T17:36:29.133624,194.2,0,0,0,22,nan,2145.8,2145.8,9034.89,3.0,1.00e-03,4,0.300,4.0,73,0.0,1354,3504,99.9,96.0,0.0,2.9,5420.93,3613.96
2026-07-13T17:36:38.183380,203.3,0,0,0,23,nan,2145.8,2145.8,9048.87,3.0,1.00e-03,4,0.300,3.0,73,0.0,1354,3504,100.1,90.0,0.0,2.9,5429.32,3619.55
2026-07-13T17:36:47.207616,212.3,0,0,0,24,nan,2145.8,2145.8,9020.82,3.0,1.00e-03,4,0.300,2.0,73,0.0,1354,3504,99.8,94.0,0.0,2.9,5412.49,3608.33
2026-07-13T17:36:56.224968,221.3,0,0,0,25,nan,2145.8,2145.8,9016.76,3.0,1.00e-03,4,0.300,6.0,74,0.0,1354,3504,100.2,92.0,0.0,2.9,5410.06,3606.70
2026-07-13T17:37:05.151565,230.2,1,0,1,0,nan,2144.4,2145.8,8880.18,7.9,4.93e-09,4,0.300,7.0,73,0.0,1354,3504,100.5,94.0,0.0,2.9,5328.11,3552.07
2026-07-13T17:37:14.249918,239.3,1,0,1,1,14952.000000,2144.9,2145.8,9095.78,7.7,4.93e-09,4,0.300,5.0,73,0.0,1354,3504,100.0,95.0,0.0,2.9,5457.47,3638.31
2026-07-13T17:37:21.728592,246.8,1,0,1,2,nan,2145.2,2145.8,7477.64,9.4,4.93e-09,4,0.300,12.0,73,0.0,1354,3504,100.6,94.0,0.0,2.9,4486.58,2991.05
2026-07-13T17:37:29.012901,254.1,1,0,1,3,nan,2145.4,2145.8,7282.91,9.6,4.93e-09,4,0.300,12.0,73,0.0,1354,3504,101.2,94.0,0.0,2.9,4369.74,2913.16
2026-07-13T17:37:36.521825,261.6,1,0,1,4,nan,2145.6,2145.8,7508.36,9.3,4.93e-09,4,0.300,2.0,73,0.0,1354,3504,100.7,98.0,0.0,2.9,4505.02,3003.35
2026-07-13T17:37:44.242386,269.3,1,0,1,5,nan,2145.6,2145.8,7718.76,9.1,4.93e-09,4,0.300,13.0,73,0.0,1354,3504,100.8,95.0,0.0,2.9,4631.26,3087.50
2026-07-13T17:37:51.959565,277.0,1,0,1,6,nan,2145.7,2145.8,7716.46,9.1,4.93e-09,4,0.300,12.0,73,0.0,1354,3504,100.9,95.0,0.0,2.9,4629.87,3086.58
2026-07-13T17:37:59.792259,284.9,1,0,1,7,nan,2145.7,2145.8,7830.16,8.9,4.93e-09,4,0.300,4.0,73,0.0,1354,3504,100.5,98.0,0.0,2.9,4698.10,3132.07
2026-07-13T17:38:07.465622,292.6,1,0,1,8,nan,2145.7,2145.8,7671.99,9.1,4.93e-09,4,0.300,14.0,73,0.0,1354,3504,100.4,97.0,0.0,2.9,4603.19,3068.80
2026-07-13T17:38:15.078745,300.2,1,0,1,9,nan,2145.7,2145.8,7612.61,9.2,4.93e-09,4,0.300,13.0,73,0.0,1354,3504,100.0,97.0,0.0,2.9,4567.56,3045.04
2026-07-13T17:38:22.771935,307.9,1,0,1,10,nan,2145.8,2145.8,7692.56,9.1,4.93e-09,4,0.300,12.0,73,0.0,1354,3504,101.1,98.0,0.0,2.9,4615.54,3077.02
2026-07-13T17:38:30.431750,315.5,1,0,1,11,nan,2145.8,2145.8,7658.22,9.1,4.93e-09,4,0.300,11.0,73,0.0,1354,3504,101.1,89.0,0.0,2.9,4594.93,3063.29
2026-07-13T17:38:38.309962,323.4,1,0,1,12,nan,2145.8,2145.8,7877.49,8.9,4.93e-09,4,0.300,4.0,73,0.0,1354,3504,100.4,97.0,0.0,2.9,4726.50,3151.00
2026-07-13T17:38:46.579083,331.7,1,0,1,13,nan,2145.8,2145.8,8268.46,8.5,4.93e-09,4,0.300,14.0,73,0.0,1354,3504,100.8,96.0,0.0,2.9,4961.07,3307.38
2026-07-13T17:38:54.405778,339.5,1,0,1,14,nan,2145.8,2145.8,7823.67,8.9,4.93e-09,4,0.300,22.0,73,0.0,1354,3504,101.3,97.0,0.0,2.9,4694.20,3129.47
2026-07-13T17:39:03.576290,348.7,1,0,1,15,nan,2145.8,2145.8,9169.95,7.6,4.93e-09,4,0.300,26.0,74,0.0,1354,3504,101.5,93.0,0.0,2.9,5501.97,3667.98
2026-07-13T17:39:12.360057,357.4,1,0,1,16,nan,2145.8,2145.8,8782.94,8.0,4.93e-09,4,0.300,18.0,74,0.0,1354,3504,101.6,96.0,0.0,2.8,5269.76,3513.18
2026-07-13T17:39:23.395152,368.5,1,0,1,17,nan,2145.8,2145.8,11031.24,6.3,4.93e-09,4,0.300,23.0,75,0.0,1430,3504,101.5,94.0,0.0,2.8,6618.75,4412.50
2026-07-13T17:39:33.450443,378.5,1,0,1,18,nan,2145.8,2145.8,10054.02,7.0,4.93e-09,4,0.300,26.0,75,0.0,1430,3504,101.5,95.0,0.0,2.8,6032.41,4021.61
2026-07-13T17:39:42.409239,387.5,1,0,1,19,nan,2145.8,2145.8,8957.85,7.8,4.93e-09,4,0.300,10.0,76,0.0,1683,3504,100.1,95.0,0.0,2.8,5374.71,3583.14
2026-07-13T17:39:51.409880,396.5,1,0,1,20,nan,2145.8,2145.8,8999.58,7.8,4.93e-09,4,0.300,22.0,77,0.0,1683,3504,101.6,91.0,0.0,2.8,5399.75,3599.83
2026-07-13T17:40:00.373036,405.5,1,0,1,21,nan,2145.8,2145.8,8962.61,7.8,4.93e-09,4,0.300,19.0,75,0.0,1354,3504,101.7,91.0,0.0,2.8,5377.56,3585.04
2026-07-13T17:40:09.509564,414.6,1,0,1,22,nan,2145.8,2145.8,9135.34,7.7,4.93e-09,4,0.300,20.0,76,0.0,1582,3504,102.1,91.0,0.0,2.8,5481.20,3654.14
2026-07-13T17:40:19.044120,424.1,1,0,1,23,nan,2145.8,2145.8,9533.24,7.3,4.93e-09,4,0.300,17.0,76,0.0,1582,3504,102.2,90.0,0.0,2.8,5719.94,3813.30
2026-07-13T17:40:27.254340,432.3,1,0,1,24,nan,2145.8,2145.8,8209.04,8.5,4.93e-09,4,0.300,12.0,76,0.0,1582,3504,101.6,95.0,0.0,2.8,4925.42,3283.62
2026-07-13T17:40:35.924537,441.0,1,0,1,25,nan,2145.8,2145.8,8669.63,8.1,4.93e-09,4,0.300,18.0,76,0.0,1582,3504,102.1,96.0,0.0,2.8,5201.78,3467.85
2026-07-13T17:40:45.376435,450.5,1,0,1,26,nan,2145.8,2145.8,9450.62,7.4,4.93e-09,4,0.300,21.0,76,0.0,1354,3504,102.2,97.0,0.0,2.8,5670.37,3780.25
2026-07-13T17:40:54.274358,459.4,1,0,1,27,nan,2145.8,2145.8,8897.39,7.9,4.93e-09,4,0.300,26.0,76,0.0,1544,3504,101.6,97.0,0.0,2.8,5338.43,3558.96
2026-07-13T17:41:02.958050,468.0,1,0,1,28,nan,2145.8,2145.8,8681.54,8.1,4.93e-09,4,0.300,25.0,77,0.0,1683,3504,102.0,97.0,0.0,2.8,5208.93,3472.62
2026-07-13T17:41:12.050868,477.1,1,0,1,29,nan,2145.8,2145.8,9089.83,7.7,4.93e-09,4,0.300,19.0,78,0.0,1683,3504,101.7,95.0,0.0,2.8,5453.90,3635.93
2026-07-13T17:41:20.153193,485.2,1,0,1,30,nan,2145.8,2145.8,8099.51,8.6,4.93e-09,4,0.300,14.0,78,0.0,1670,3504,100.6,94.0,0.0,2.8,4859.71,3239.80
2026-07-13T17:41:28.084743,493.2,1,0,1,31,nan,2145.8,2145.8,7930.74,8.8,4.93e-09,4,0.300,22.0,78,0.0,1670,3504,100.9,98.0,0.0,2.8,4758.45,3172.30
2026-07-13T17:41:37.119038,502.2,1,0,1,32,nan,2145.8,2145.8,9033.00,7.7,4.93e-09,4,0.300,12.0,76,0.0,1354,3504,101.2,91.0,0.0,2.8,5419.80,3613.20
2026-07-13T17:41:46.318955,511.4,1,0,1,33,nan,2145.8,2145.8,9199.31,7.6,4.93e-09,4,0.300,4.0,76,0.0,1392,3504,100.8,97.0,0.0,2.8,5519.59,3679.73
2026-07-13T17:41:54.853314,519.9,1,0,1,34,nan,2145.8,2145.8,8532.55,8.2,4.93e-09,4,0.300,14.0,76,0.0,1392,3504,100.7,97.0,0.0,2.8,5119.53,3413.02
2026-07-13T17:42:02.463770,527.6,1,0,1,35,nan,2145.8,2145.8,7607.96,9.2,4.93e-09,4,0.300,4.0,76,0.0,1531,3504,101.3,97.0,0.0,2.8,4564.78,3043.18
2026-07-13T17:42:10.025333,535.1,1,0,1,36,nan,2145.8,2145.8,7560.79,9.3,4.93e-09,4,0.300,4.0,76,0.0,1531,3504,100.6,97.0,0.0,2.8,4536.47,3024.31
2026-07-13T17:42:17.576528,542.7,1,0,1,37,nan,2145.8,2145.8,7550.40,9.3,4.93e-09,4,0.300,11.0,75,0.0,1354,3504,100.7,97.0,0.0,2.8,4530.24,3020.16
2026-07-13T17:42:25.167669,550.3,1,0,1,38,nan,2145.8,2145.8,7589.69,9.2,4.93e-09,4,0.300,2.0,75,0.0,1354,3504,100.6,96.0,0.0,2.8,4553.82,3035.88
2026-07-13T17:42:33.610552,558.7,1,0,1,39,nan,2145.8,2145.8,8441.56,8.3,4.93e-09,4,0.300,16.0,76,0.0,1354,3504,101.1,97.0,0.0,2.8,5064.93,3376.62
2026-07-13T17:42:42.903230,568.0,1,0,1,40,nan,2145.8,2145.8,9291.49,7.5,4.93e-09,4,0.300,20.0,76,0.0,1392,3504,101.2,94.0,0.0,2.8,5574.89,3716.59
2026-07-13T17:42:52.145894,577.2,1,0,1,41,nan,2145.8,2145.8,9240.74,7.6,4.93e-09,4,0.300,13.0,76,0.0,1506,3504,101.0,95.0,0.0,2.8,5544.45,3696.30
2026-07-13T17:43:00.855274,585.9,1,0,1,42,nan,2145.8,2145.8,8708.07,8.0,4.93e-09,4,0.300,13.0,77,0.0,1657,3504,101.1,97.0,0.0,2.8,5224.84,3483.23
2026-07-13T17:43:09.425809,594.5,1,0,1,43,nan,2145.8,2145.8,8568.92,8.2,4.93e-09,4,0.300,13.0,76,0.0,1354,3504,100.7,98.0,0.0,2.8,5141.35,3427.57
2026-07-13T17:43:17.814135,602.9,1,0,1,44,nan,2145.8,2145.8,8387.16,8.3,4.93e-09,4,0.300,15.0,76,0.0,1354,3504,101.1,97.0,0.0,2.8,5032.30,3354.86
2026-07-13T17:43:25.958100,611.0,1,0,1,45,nan,2145.8,2145.8,8142.79,8.6,4.93e-09,4,0.300,4.0,76,0.0,1670,3504,100.4,92.0,0.0,2.8,4885.67,3257.11
2026-07-13T17:43:34.104748,619.2,1,0,1,46,nan,2145.8,2145.8,8145.36,8.6,4.93e-09,4,0.300,10.0,77,0.0,1670,3504,101.1,93.0,0.0,2.8,4887.22,3258.14
2026-07-13T17:43:42.623833,627.7,1,0,1,47,nan,2145.8,2145.8,8517.55,8.2,4.93e-09,4,0.300,5.0,77,0.0,1670,3504,100.7,97.0,0.0,2.8,5110.53,3407.02
2026-07-13T17:43:52.675664,637.8,1,0,1,48,nan,2145.8,2145.8,10050.84,7.0,4.93e-09,4,0.300,14.0,76,0.0,1354,3504,101.0,96.0,0.0,2.8,6030.51,4020.34
2026-07-13T17:44:02.312151,647.4,1,0,1,49,nan,2145.8,2145.8,9635.67,7.3,4.93e-09,4,0.300,18.0,76,0.0,1354,3504,101.4,95.0,0.0,2.8,5781.40,3854.27
2026-07-13T17:44:12.424075,657.5,1,0,1,50,nan,2145.8,2145.8,10111.27,6.9,4.93e-09,4,0.300,18.0,76,0.0,1354,3504,101.1,94.0,0.0,2.6,6066.76,4044.51
2026-07-13T17:44:21.197036,666.3,1,0,1,51,nan,2145.8,2145.8,8771.87,8.0,4.93e-09,4,0.300,4.0,76,0.0,1468,3504,101.3,96.0,0.0,2.6,5263.12,3508.75
2026-07-13T17:44:31.018914,676.1,1,0,1,52,nan,2145.8,2145.8,9819.03,7.1,4.93e-09,4,0.300,10.0,76,0.0,1468,3504,100.0,93.0,0.0,2.6,5891.42,3927.61
2026-07-13T17:44:44.477045,689.6,1,0,1,53,nan,2145.8,2145.8,13456.24,5.2,4.93e-09,4,0.300,8.0,75,0.0,1354,3504,97.6,94.0,0.0,2.5,8073.75,5382.50
2026-07-13T17:44:53.837210,698.9,1,0,1,54,nan,2145.8,2145.8,9359.51,7.5,4.93e-09,4,0.300,20.0,75,0.0,1354,3504,100.5,95.0,0.0,2.5,5615.71,3743.81
2026-07-13T17:45:02.296206,707.4,1,0,1,55,nan,2145.8,2145.8,8458.48,8.3,4.93e-09,4,0.300,5.0,75,0.0,1354,3504,100.6,93.0,0.0,2.5,5075.09,3383.39
2026-07-13T17:45:11.066405,716.2,1,0,1,56,nan,2145.8,2145.8,8768.96,8.0,4.93e-09,4,0.300,4.0,76,0.0,1657,3504,101.1,96.0,0.0,2.5,5261.38,3507.58
2026-07-13T17:45:19.854076,724.9,1,0,1,57,nan,2145.8,2145.8,8786.89,8.0,4.93e-09,4,0.300,4.0,77,0.0,1657,3504,101.0,94.0,0.0,2.5,5272.14,3514.76
2026-07-13T17:45:28.897714,734.0,1,0,1,58,nan,2145.8,2145.8,9042.26,7.7,4.93e-09,4,0.300,2.0,76,0.0,1354,3504,100.6,94.0,0.0,2.5,5425.36,3616.90
2026-07-13T17:45:37.352141,742.4,1,0,1,59,nan,2145.8,2145.8,8452.36,8.3,4.93e-09,4,0.300,16.0,76,0.0,1354,3504,101.6,95.0,0.0,2.5,5071.41,3380.94
2026-07-13T17:45:45.265452,750.4,1,0,1,60,nan,2146.6,2146.6,7912.68,8.8,4.93e-09,4,0.300,6.0,75,0.0,1354,3504,100.5,95.0,0.0,2.5,4747.61,3165.07
2026-07-13T17:45:52.451647,757.5,1,0,1,61,nan,2145.8,2146.6,7185.33,9.7,4.93e-09,4,0.300,9.0,75,0.0,1354,3504,100.0,95.0,0.0,2.5,4311.20,2874.13
2026-07-13T17:45:59.755629,764.8,1,0,1,62,nan,2145.8,2146.6,7303.49,9.6,4.93e-09,4,0.300,9.0,74,0.0,1354,3504,100.8,97.0,0.0,2.5,4382.10,2921.40
2026-07-13T17:46:07.008685,772.1,1,0,1,63,nan,2145.8,2146.6,7250.37,9.7,4.93e-09,4,0.300,10.0,74,0.0,1354,3504,100.4,97.0,0.0,2.5,4350.22,2900.15
2026-07-13T17:46:14.596214,779.7,1,0,1,64,nan,2145.8,2146.6,7586.75,9.2,4.93e-09,4,0.300,13.0,74,0.0,1354,3504,100.5,94.0,0.0,2.5,4552.05,3034.70
2026-07-13T17:46:22.211808,787.3,1,0,1,65,nan,2145.8,2146.6,7614.94,9.2,4.93e-09,4,0.300,12.0,74,0.0,1354,3504,101.2,96.0,0.0,2.5,4568.97,3045.98
2026-07-13T17:46:30.243997,795.3,1,0,1,66,nan,2145.8,2146.6,8031.51,8.7,4.93e-09,4,0.300,10.0,74,0.0,1354,3504,101.2,93.0,0.0,2.5,4818.91,3212.61
