t_s,vram_alloc_mb,vram_reserved_mb,smi_used_mb,gpu_util_pct,gpu_temp_c,cpu_ram_mb
0.0,20.9,26.0,324,2,68,3408.7
0.118,76.0,86.0,524,2,68,3477.3
0.235,205.5,226.0,524,4,68,3555.2
0.353,335.0,346.0,644,8,68,3631.2
0.47,335.0,346.0,644,8,68,3706.9
0.588,464.5,486.0,784,8,68,3779.4
0.705,464.5,486.0,784,6,68,3852.2
0.823,45.2,630.0,928,50,69,3874.6
0.941,206.2,630.0,928,50,68,3952.6
1.058,206.2,630.0,928,13,68,4023.8
1.176,335.7,630.0,928,6,68,4096.1
1.294,335.7,630.0,928,6,68,4170.0
1.412,465.2,630.0,928,8,68,4249.7
1.529,45.2,630.0,928,8,68,4304.3
1.646,76.7,630.0,928,49,68,4353.0
1.764,206.2,630.0,928,49,68,4428.6
1.882,335.7,630.0,928,8,68,4515.4
2.0,335.7,630.0,928,8,68,4590.4
2.118,465.2,630.0,928,8,68,4670.7
2.236,465.2,630.0,928,7,68,4747.4
2.354,52.3,630.0,928,47,69,4788.8
2.474,206.3,630.0,928,8,68,4871.4
2.594,335.8,630.0,928,8,68,4953.9
2.723,335.8,630.0,928,7,68,5043.0
2.842,465.3,630.0,928,9,68,5124.8
2.961,45.3,630.0,928,9,70,5170.6
3.081,206.4,630.0,928,39,69,5261.9
3.2,206.4,630.0,928,17,68,5352.6
3.318,335.9,630.0,928,9,68,5432.6
3.438,465.4,630.0,928,9,68,5503.4
3.559,470.4,630.0,928,8,69,5556.8
3.678,76.9,630.0,928,45,69,5607.9
3.801,206.4,630.0,928,45,68,5678.8
3.923,335.9,630.0,928,8,68,5763.2
4.044,335.9,630.0,928,8,68,5850.0
4.164,45.5,630.0,928,14,69,5954.7
4.284,77.0,630.0,928,14,69,5999.9
4.406,206.5,630.0,928,43,68,6092.9
4.527,336.0,630.0,928,10,68,6204.6
4.646,465.5,630.0,928,7,68,6269.2
4.766,465.5,630.0,928,7,68,6358.7
4.886,49.0,630.0,928,40,69,6389.3
5.007,206.5,630.0,928,16,68,6467.5
5.129,336.0,630.0,928,16,68,6541.2
5.251,336.0,630.0,928,6,68,6624.7
5.372,465.5,630.0,928,9,68,6695.8
5.492,45.6,630.0,928,17,69,6749.8
5.612,77.1,630.0,928,17,69,6792.7
5.729,206.6,630.0,928,35,68,6866.9
5.848,336.1,630.0,928,9,68,6952.9
5.968,336.1,630.0,928,9,68,7030.6
6.089,465.6,630.0,928,8,68,7110.6
6.209,45.6,630.0,928,7,69,7147.4
6.329,77.1,630.0,928,46,69,7202.9
6.449,206.6,630.0,928,46,68,7270.2
6.569,336.1,630.0,928,7,68,7345.7
6.69,336.1,630.0,928,6,68,7417.8
6.81,465.6,630.0,928,6,68,7481.0
6.929,45.7,630.0,928,7,68,7540.8
7.049,77.2,630.0,928,47,69,7582.9
7.168,206.7,630.0,928,6,68,7665.2
7.288,336.2,630.0,928,6,68,7762.7
7.406,336.2,630.0,928,9,68,7841.5
7.525,465.7,630.0,928,9,68,7928.8
7.646,45.7,630.0,928,9,71,7963.8
7.764,206.7,630.0,928,46,69,8037.9
7.883,206.7,630.0,928,8,68,8119.3
8.003,336.2,630.0,928,8,68,8191.1
8.124,465.7,630.0,928,8,68,8269.1
8.244,465.7,630.0,928,7,68,8340.9
8.365,45.8,630.0,928,46,70,8367.7
8.485,206.8,630.0,928,46,68,8453.4
8.604,336.3,630.0,928,9,68,8555.1
8.724,465.8,630.0,928,9,68,8657.9
8.843,465.8,630.0,928,8,68,8729.9
8.965,45.8,630.0,928,8,71,8758.6
9.087,206.9,630.0,928,46,69,8829.0
9.208,206.9,630.0,928,6,68,8900.2
9.329,336.4,630.0,928,5,68,8917.6
9.448,336.4,630.0,928,5,68,8928.6
9.569,336.4,630.0,928,3,68,8943.4
9.689,336.4,630.0,928,3,68,8960.1
9.81,336.4,630.0,928,3,68,8956.7
9.93,465.9,630.0,928,2,68,8954.3
10.05,465.9,630.0,928,3,68,8945.0
10.172,465.9,630.0,928,2,68,8942.8
10.293,465.9,630.0,928,2,68,8937.4
10.412,465.9,630.0,928,2,68,8931.0
10.531,465.9,630.0,928,2,68,8922.3
10.651,465.9,630.0,928,2,68,8914.1
10.771,465.9,630.0,928,2,68,8906.2
10.891,465.9,630.0,928,1,68,8897.7
11.011,465.9,630.0,928,2,68,8890.3
11.132,465.9,630.0,928,2,68,8882.5
11.252,465.9,630.0,928,2,68,8873.1
11.372,465.9,630.0,928,1,68,8864.9
11.494,465.9,630.0,928,1,68,8856.6
11.614,45.9,630.0,928,2,71,8848.8
11.734,45.9,630.0,928,43,69,8848.3
