wall_s,epoch,opt_step,batch_idx,seq_len,tokens_cum,loss,perplexity,lr,grad_total,grad_svmo,grad_nmf,grad_stb,grad_lora,scaler_scale,skipped,fwd_ms,bwd_ms,step_ms,vram_alloc_mb,vram_peak_mb,cpu_ram_mb,disk_read_mb
36.27,0,0,0,19,76,3.15737,23.5088,0.001,,,,,,4096.0,,17263.4,18984.2,36255.1,22.4,964.6,12853.5,24893.3
68.79,0,1,1,20,156,3.36557,28.95,0.0,2.85576,0.0,2.85576,0.0,0.0,4096.0,False,8775.6,23654.2,32506.4,25.5,970.7,13110.3,24893.3
94.15,0,1,2,21,240,3.45189,31.56,0.0,,,,,,4096.0,,4279.8,21054.1,25355.2,28.6,977.0,12963.1,24893.3
115.25,0,2,3,22,328,2.67844,14.5624,0.001,2.19154,0.0,2.19154,0.0,0.0,4096.0,False,3631.2,17396.3,21103.7,25.5,983.1,13209.7,24893.3
142.4,0,2,4,23,420,1.82992,6.2334,0.001,,,,,,4096.0,,6049.5,21073.2,27144.6,28.6,983.3,13077.8,24893.3
167.17,0,3,5,24,516,3.36835,29.0307,0.000992403876506104,1.72144,0.0,1.72144,0.0,0.0,4096.0,False,4457.5,20222.5,24760.1,25.5,989.4,13523.8,24893.3
196.65,0,3,6,25,616,2.08215,8.0217,0.000992403876506104,,,,,,4096.0,,6929.6,22541.1,29480.0,28.6,989.5,12908.0,24893.3
230.06,0,4,7,25,716,1.81136,6.1187,0.0009698463103929542,0.95132,0.0,0.95132,0.0,0.0,4096.0,False,3635.9,29685.3,33403.6,25.5,992.5,11941.6,24893.3
261.64,0,4,8,25,816,2.05008,7.7686,0.0009698463103929542,,,,,,4096.0,,9771.9,21781.1,31577.3,28.6,989.5,11985.5,24893.3
291.68,0,5,9,26,920,1.80387,6.0731,0.0009330127018922195,0.84803,0.0,0.84803,0.0,0.0,4096.0,False,9139.4,20807.1,30032.4,25.5,995.6,13026.0,24893.3
315.24,0,5,10,27,1028,2.13274,8.4379,0.0009330127018922195,,,,,,4096.0,,4146.7,19395.2,23559.6,28.6,995.7,12981.9,24893.3
337.31,0,6,11,27,1136,2.05708,7.8231,0.000883022221559489,0.62443,0.0,0.62443,0.0,0.0,4096.0,False,5025.7,16939.1,22055.3,25.5,998.7,13115.4,24893.3
362.89,0,6,12,28,1248,1.90233,6.7015,0.000883022221559489,,,,,,4096.0,,6541.9,19010.8,25580.1,28.6,998.8,13086.3,24893.3
