t_s,vram_alloc_mb,vram_reserved_mb,smi_used_mb,gpu_util_pct,gpu_temp_c,cpu_ram_mb
0.0,656.0,668.0,962,4,52,4078.7
0.122,656.6,670.0,964,4,52,4169.9
0.239,850.3,870.0,1174,2,52,4276.5
0.357,979.8,990.0,1294,13,52,4410.3
0.475,1109.3,1130.0,1434,13,52,4543.6
0.592,1109.3,1130.0,1434,14,52,4662.3
0.71,1111.8,1132.0,1436,8,52,4784.7
0.827,690.2,1274.0,1578,52,54,4820.3
0.945,851.2,1274.0,1578,52,52,4944.3
1.062,980.7,1274.0,1578,18,52,5079.3
1.179,1110.2,1274.0,1578,11,52,5211.8
1.297,690.4,1274.0,1578,11,54,5264.8
1.414,851.4,1274.0,1578,60,53,5367.4
1.533,980.9,1274.0,1578,13,53,5484.6
1.65,1110.4,1274.0,1578,13,53,5601.2
1.768,1110.4,1274.0,1578,11,53,5707.2
1.886,694.2,1274.0,1578,45,55,5751.6
2.003,851.7,1274.0,1578,20,54,5874.8
2.121,981.2,1274.0,1578,20,53,5990.8
2.239,1110.7,1274.0,1578,9,53,6106.9
2.357,691.0,1276.0,1580,33,57,6154.0
2.474,852.0,1276.0,1580,33,54,6261.7
2.591,981.5,1276.0,1580,30,54,6379.0
2.709,1111.0,1276.0,1580,11,54,6494.0
2.827,1111.0,1276.0,1580,11,54,6596.4
2.945,698.3,1276.0,1580,16,56,6642.4
3.063,852.3,1276.0,1580,47,54,6753.1
3.18,981.8,1276.0,1580,10,54,6864.9
3.298,1111.3,1276.0,1580,10,54,6978.5
3.416,691.6,1276.0,1580,14,56,7043.1
3.534,852.6,1276.0,1580,52,55,7129.9
3.652,852.6,1276.0,1580,52,54,7240.1
3.771,982.1,1276.0,1580,11,54,7344.9
3.888,1111.6,1276.0,1580,12,54,7455.6
4.007,691.8,1276.0,1580,52,58,7497.5
4.124,852.9,1276.0,1580,52,54,7608.1
4.241,982.4,1276.0,1580,10,54,7720.9
4.359,1111.9,1276.0,1580,14,54,7838.3
4.477,1122.1,1276.0,1580,14,55,7932.3
4.594,723.6,1276.0,1580,35,55,7985.7
4.712,853.1,1276.0,1580,25,54,8088.9
4.829,982.6,1276.0,1580,25,54,8200.4
4.947,1112.1,1276.0,1580,13,54,8317.3
5.065,692.4,1276.0,1580,12,56,8376.8
5.182,853.4,1276.0,1580,49,55,8470.7
5.301,853.4,1276.0,1580,49,54,8578.9
5.42,982.9,1276.0,1580,13,54,8689.8
5.538,1112.4,1276.0,1580,11,54,8803.3
5.657,692.7,1278.0,1582,11,57,8847.4
5.775,853.7,1278.0,1582,51,54,8952.7
5.893,983.2,1278.0,1582,12,54,9064.2
6.011,1112.7,1278.0,1582,12,54,9187.2
6.13,693.0,1278.0,1582,12,56,9266.3
6.251,854.0,1278.0,1582,57,55,9341.5
6.37,854.0,1278.0,1582,19,54,9455.2
6.488,983.5,1278.0,1582,19,54,9572.7
6.607,1113.0,1278.0,1582,12,53,9683.5
6.725,693.3,1278.0,1582,33,56,9718.4
6.842,854.3,1278.0,1582,33,54,9839.9
