wall_s,epoch,opt_step,batch_idx,seq_len,tokens_cum,loss,perplexity,lr,grad_total,grad_svmo,grad_nmf,grad_stb,grad_lora,scaler_scale,skipped,fwd_ms,bwd_ms,step_ms,vram_alloc_mb,vram_peak_mb,cpu_ram_mb,disk_read_mb
37.17,0,0,0,19,76,3.15607,23.4781,0.001,,,,,,4096.0,,17621.4,19522.9,37151.9,54.8,975.6,12759.5,24893.3
69.9,0,1,1,20,156,3.36498,28.9329,0.0,23.10799,0.0,0.0,0.0,23.10799,4096.0,False,9029.8,23525.8,32717.8,74.0,996.9,13104.8,24893.3
104.79,0,1,2,21,240,2.23147,9.3135,0.0,,,,,,4096.0,,5304.6,29573.9,34889.9,93.3,1019.7,12369.5,24893.3
140.37,0,2,3,22,328,2.02472,7.574,0.001,10.9682,0.0,0.0,0.0,10.9682,4096.0,False,7400.5,28052.3,35576.6,74.0,1041.0,12866.5,24893.3
167.34,0,2,4,23,420,1.3992,4.052,0.001,,,,,,4096.0,,4587.8,22300.4,26961.6,93.3,1025.2,12973.6,24893.3
204.22,0,3,5,24,516,2.61135,13.6174,0.000992403876506104,10.28664,0.0,0.0,0.0,10.28664,4096.0,False,7229.6,29427.0,36875.7,74.0,1046.5,12900.1,24893.3
235.8,0,3,6,25,616,1.32272,3.7536,0.000992403876506104,,,,,,4096.0,,8263.9,23299.7,31579.3,93.3,1030.8,12986.1,24893.3
264.29,0,4,7,25,716,1.32404,3.7586,0.0009698463103929542,4.32383,0.0,0.0,0.0,4.32383,4096.0,False,3807.3,24511.1,28472.5,74.0,1049.3,12986.1,24893.3
299.1,0,4,8,25,816,1.52996,4.618,0.0009698463103929542,,,,,,4096.0,,4583.3,30159.4,34813.6,93.3,1030.8,12986.0,24893.3
337.59,0,5,9,26,920,1.18036,3.2556,0.0009330127018922195,3.97825,0.0,0.0,0.0,3.97825,4096.0,False,3810.9,34502.9,38475.7,74.0,1052.1,12400.8,24893.3
377.99,0,5,10,27,1028,1.64615,5.1869,0.0009330127018922195,,,,,,4096.0,,10102.6,30216.1,40395.0,93.3,1036.3,12922.2,24893.3
425.9,0,6,11,27,1136,1.61781,5.042,0.000883022221559489,4.83013,0.0,0.0,0.0,4.83013,4096.0,False,6592.1,41138.2,47895.9,74.0,1054.8,11900.0,24893.3
462.36,0,6,12,28,1248,1.54573,4.6914,0.000883022221559489,,,,,,4096.0,,8497.9,27944.2,36458.2,93.3,1039.1,12476.2,24893.3
509.39,0,7,13,30,1368,1.53635,4.6476,0.0008213938048432696,2.93488,0.0,0.0,0.0,2.93488,4096.0,False,9919.4,36879.7,47019.0,74.0,1063.2,11519.9,24893.3
547.24,0,7,14,31,1492,1.51363,4.5432,0.0008213938048432696,,,,,,4096.0,,9827.1,27956.3,37850.0,93.3,1047.4,13292.7,24893.3
594.41,0,8,15,33,1624,1.35628,3.8817,0.00075,2.9761,0.0,0.0,0.0,2.9761,4096.0,False,11999.6,34947.1,47156.0,74.0,1071.5,12915.9,24893.3
639.05,0,8,16,35,1764,0.89364,2.444,0.00075,,,,,,4096.0,,10399.9,34215.3,44636.5,93.3,1058.5,11545.2,24893.3
686.95,0,9,17,37,1912,1.16187,3.1959,0.0006710100716628344,1.75597,0.0,0.0,0.0,1.75597,4096.0,False,12868.9,34850.2,47896.9,74.0,1082.6,11369.2,24893.3
728.64,0,9,18,38,2064,1.80056,6.0531,0.0006710100716628344,,,,,,4096.0,,17703.3,23954.3,41683.8,93.3,1066.8,12984.3,24893.3
765.63,0,10,19,42,2232,1.15796,3.1834,0.0005868240888334653,2.36128,0.0,0.0,0.0,2.36128,4096.0,False,7443.2,29368.4,36969.6,74.0,1096.5,12870.9,24893.3
799.76,0,10,20,45,2412,1.12835,3.0906,0.0005868240888334653,,,,,,4096.0,,7818.7,26273.5,34123.8,93.3,1086.3,12737.4,24893.3
844.91,0,11,21,51,2616,1.55952,4.7565,0.0005,1.9194,0.0,0.0,0.0,1.9194,4096.0,False,9107.9,35863.0,45133.7,74.0,1121.5,13222.1,24893.3
984.45,0,11,22,56,2840,1.50547,4.5063,0.0005,,,,,,4096.0,,10308.6,129180.7,139527.2,93.3,1116.8,12214.2,24893.3
1026.88,0,12,23,66,3104,1.85237,6.3749,0.00041317591116653486,1.70327,0.0,0.0,0.0,1.70327,4096.0,False,11119.4,31137.1,42427.2,74.0,1163.1,12194.5,24893.3
1074.58,0,12,24,70,3384,1.42188,4.1449,0.00041317591116653486,,,,,,4096.0,,17130.4,30526.8,47690.2,93.3,1155.7,12732.8,24893.3
1117.24,0,13,25,72,3672,1.54494,4.6877,0.0003289899283371657,1.77619,0.0,0.0,0.0,1.77619,4096.0,False,9440.5,33075.7,42652.9,74.0,1179.8,12646.3,24893.3
1162.88,0,13,26,82,4000,0.88505,2.4231,0.0003289899283371657,,,,,,4096.0,,11043.0,34556.3,45641.8,93.3,1189.0,12499.2,24893.3
1217.54,0,14,27,86,4344,1.25785,3.5179,0.0002500000000000001,1.34443,0.0,0.0,0.0,1.34443,4096.0,False,11239.9,43254.5,54653.1,74.0,1218.6,11602.1,24893.3
1267.01,0,14,28,95,4724,1.07618,2.9335,0.0002500000000000001,,,,,,4096.0,,13269.5,36138.5,49463.6,93.3,1225.1,12614.9,24893.3
1348.03,0,15,29,103,5136,1.4423,4.2304,0.0001786061951567303,1.31225,0.0,0.0,0.0,1.31225,4096.0,False,14100.4,66708.9,81018.3,74.0,1265.9,10760.9,24893.3
1415.36,0,15,30,108,5568,1.35933,3.8936,0.0001786061951567303,,,,,,4096.0,,21643.2,45624.0,67320.8,93.3,1261.2,11609.2,24893.3
1484.2,0,16,31,113,6020,1.33793,3.8111,0.00011697777844051105,1.31061,0.0,0.0,0.0,1.31061,4096.0,False,15265.2,53396.7,68828.3,74.0,1293.6,11229.6,24893.3
1547.71,0,16,32,126,6524,1.2711,3.5648,0.00011697777844051105,,,,,,4096.0,,17285.6,46159.1,63508.0,93.3,1311.2,11485.2,24893.3
1632.37,0,17,33,148,7116,1.54007,4.6649,6.698729810778065e-05,1.09475,0.0,0.0,0.0,1.09475,4096.0,False,16899.6,67031.5,84657.4,74.0,1390.9,11876.3,24893.3
1714.42,0,17,34,165,7776,1.62136,5.06,6.698729810778065e-05,,,,,,4096.0,,19073.6,62867.9,82023.3,93.3,1419.6,12187.5,24893.3
1827.24,0,18,35,227,8684,1.45833,4.2988,3.0153689607045842e-05,1.2077,0.0,0.0,0.0,1.2077,4096.0,False,25017.2,87574.3,112808.1,74.0,1610.5,11378.4,24893.3
1940.88,0,18,36,242,9652,1.65141,5.2143,3.0153689607045842e-05,,,,,,4096.0,,23630.1,89909.5,113635.3,93.3,1633.7,11665.3,24893.3
2018.96,0,19,37,256,10164,1.08822,2.969,7.59612349389599e-06,1.05162,0.0,0.0,0.0,1.05162,4096.0,False,15848.3,62055.6,78078.9,74.0,1337.0,11669.5,24893.3
