t_s,vram_alloc_mb,vram_reserved_mb,smi_used_mb,gpu_util_pct,gpu_temp_c,cpu_ram_mb
0.0,656.0,668.0,1062,4,68,4037.1
0.118,656.6,670.0,1064,2,68,4133.5
0.235,720.8,730.0,1274,2,68,4226.2
0.355,850.3,870.0,1274,5,68,4324.0
0.474,979.8,990.0,1394,11,68,4421.0
0.592,1109.3,1130.0,1534,11,68,4521.7
0.71,1109.3,1130.0,1534,8,68,4615.8
0.828,1111.8,1132.0,1536,5,68,4738.2
0.948,690.2,1274.0,1678,52,70,4784.6
1.069,851.2,1274.0,1678,52,68,4887.3
1.188,980.7,1274.0,1678,14,68,4987.0
1.307,980.7,1274.0,1678,8,68,5092.9
1.426,1110.2,1274.0,1678,8,68,5208.5
1.544,690.4,1274.0,1678,13,70,5240.5
1.663,851.4,1274.0,1678,54,69,5352.0
1.783,980.9,1274.0,1678,9,69,5466.5
1.902,1110.4,1274.0,1678,9,69,5578.5
2.029,1113.6,1274.0,1678,12,69,5667.6
2.149,722.2,1274.0,1678,51,69,5721.6
2.273,851.7,1274.0,1678,7,69,5808.5
2.397,981.2,1274.0,1678,7,69,5861.8
2.523,981.2,1274.0,1678,8,69,5923.7
2.65,1110.7,1274.0,1678,5,69,5976.9
2.777,1110.7,1274.0,1678,5,69,6035.6
2.906,691.0,1276.0,1680,5,70,6051.7
3.029,722.5,1276.0,1680,51,70,6087.8
3.156,852.0,1276.0,1680,5,69,6139.9
3.282,852.0,1276.0,1680,4,69,6167.0
3.406,981.5,1276.0,1680,4,69,6173.4
3.53,981.5,1276.0,1680,5,69,6185.0
3.652,981.5,1276.0,1680,2,69,6188.4
3.774,981.5,1276.0,1680,2,69,6194.3
3.895,981.5,1276.0,1680,1,69,6198.5
4.018,981.5,1276.0,1680,5,69,6206.6
4.14,1111.0,1276.0,1680,2,69,6207.1
4.261,1111.0,1276.0,1680,2,69,6205.8
4.381,1111.0,1276.0,1680,2,69,6204.4
4.503,1111.0,1276.0,1680,6,69,6196.3
4.625,1111.0,1276.0,1680,1,69,6193.0
4.745,691.3,1276.0,1680,1,69,6194.3
4.864,691.3,1276.0,1680,46,70,6198.6
4.985,722.8,1276.0,1680,7,69,6200.6
5.107,852.3,1276.0,1680,7,69,6201.2
5.227,852.3,1276.0,1680,1,69,6194.2
5.348,852.3,1276.0,1680,1,69,6185.6
5.47,852.3,1276.0,1680,4,69,6187.9
5.591,852.3,1276.0,1680,4,69,6181.8
5.71,852.3,1276.0,1680,1,69,6170.5
5.831,852.3,1276.0,1680,1,69,6168.2
5.952,852.3,1276.0,1680,1,69,6155.6
6.073,852.3,1276.0,1680,4,69,6150.8
6.194,852.3,1276.0,1680,1,69,6147.7
6.314,852.3,1276.0,1680,0,69,6136.7
6.435,852.3,1276.0,1680,0,69,6135.3
6.556,852.3,1276.0,1680,4,69,6129.0
6.679,852.3,1276.0,1680,0,69,6117.3
6.8,852.3,1276.0,1680,0,69,6109.3
6.921,981.8,1276.0,1680,0,69,6104.3
7.04,981.8,1276.0,1680,4,69,6098.7
7.16,981.8,1276.0,1680,1,69,6091.4
7.28,981.8,1276.0,1680,1,69,6087.9
7.4,981.8,1276.0,1680,1,69,6080.9
7.521,981.8,1276.0,1680,4,69,6078.2
7.64,981.8,1276.0,1680,0,69,6069.7
7.76,981.8,1276.0,1680,0,69,6058.7
7.88,981.8,1276.0,1680,1,69,6049.8
8.001,981.8,1276.0,1680,4,69,6045.1
8.121,981.8,1276.0,1680,4,69,6036.9
8.242,981.8,1276.0,1680,0,69,6027.9
8.363,981.8,1276.0,1680,1,69,6029.2
8.482,981.8,1276.0,1680,4,69,6016.5
8.604,981.8,1276.0,1680,4,69,6013.8
8.725,1111.3,1276.0,1680,1,69,6004.5
8.845,1111.3,1276.0,1680,0,69,5996.4
8.965,1111.3,1276.0,1680,0,69,5990.8
9.086,1111.3,1276.0,1680,4,69,5983.6
9.206,1111.3,1276.0,1680,1,69,5980.4
9.328,1111.3,1276.0,1680,1,69,5971.1
9.451,1111.3,1276.0,1680,1,69,5961.5
9.574,1111.3,1276.0,1680,4,69,5953.1
9.695,1111.3,1276.0,1680,0,69,5940.1
9.816,1111.3,1276.0,1680,0,70,5927.4
9.936,1111.3,1276.0,1680,0,69,5917.2
10.057,1111.3,1276.0,1680,4,69,5905.2
10.178,1111.3,1276.0,1680,1,70,5896.7
10.298,1111.3,1276.0,1680,1,70,5888.4
10.419,1111.3,1276.0,1680,1,70,5888.5
10.544,1111.3,1276.0,1680,4,70,5883.9
10.664,1111.3,1276.0,1680,1,70,5877.5
10.786,1111.3,1276.0,1680,1,70,5867.1
10.907,1113.8,1276.0,1680,0,70,5856.1
11.027,691.6,1276.0,1680,49,71,5849.6
11.148,691.6,1276.0,1680,0,70,5840.6
11.269,691.6,1276.0,1680,0,70,5828.1
11.39,691.6,1276.0,1680,0,70,5818.0
11.511,691.6,1276.0,1680,4,70,5805.2
11.633,695.1,1276.0,1680,4,70,5794.5
11.754,723.1,1276.0,1680,0,69,5785.8
11.876,723.1,1276.0,1680,0,70,5775.5
11.997,723.1,1276.0,1680,4,69,5778.3
12.119,852.6,1276.0,1680,4,70,5795.1
12.24,852.6,1276.0,1680,1,70,5804.4
12.362,852.6,1276.0,1680,1,70,5811.4
12.483,852.6,1276.0,1680,4,70,5821.4
12.605,852.6,1276.0,1680,4,70,5840.4
12.726,852.6,1276.0,1680,2,70,5857.9
12.847,852.6,1276.0,1680,2,70,5872.8
12.969,852.6,1276.0,1680,2,70,5880.3
13.092,982.1,1276.0,1680,5,70,5873.4
13.212,982.1,1276.0,1680,2,70,5873.1
13.333,982.1,1276.0,1680,2,70,5882.3
13.455,982.1,1276.0,1680,2,70,5894.3
13.576,982.1,1276.0,1680,5,70,5907.1
13.698,982.1,1276.0,1680,1,70,5904.1
13.821,1111.6,1276.0,1680,2,70,5906.9
13.941,1111.6,1276.0,1680,2,70,5907.8
14.063,1111.6,1276.0,1680,5,70,5905.9
14.184,1111.6,1276.0,1680,2,70,5900.3
14.306,1111.6,1276.0,1680,2,70,5911.2
14.428,691.8,1276.0,1680,2,72,5925.6
14.548,723.4,1276.0,1680,50,70,5987.3
