t_s,vram_alloc_mb,vram_reserved_mb,smi_used_mb,gpu_util_pct,gpu_temp_c,cpu_ram_mb
0.001,1281.2,1288.0,1731,8,66,3392.7
0.123,718.2,1288.0,1731,4,66,3468.5
0.241,847.7,1288.0,1731,9,66,3556.5
0.359,977.2,1288.0,1731,9,66,3654.6
0.477,1106.7,1428.0,1871,8,66,3740.6
0.595,1106.7,1428.0,1871,8,66,3818.4
0.714,687.4,1548.0,1991,34,67,3850.2
0.831,718.9,1548.0,1991,34,66,3906.8
0.949,848.4,1548.0,1991,30,66,3987.3
1.067,977.9,1548.0,1991,7,66,4066.5
1.186,977.9,1548.0,1991,7,66,4159.4
1.305,1107.4,1548.0,1991,12,66,4241.2
1.423,687.5,1548.0,1991,6,66,4294.7
1.541,719.0,1548.0,1991,6,66,4344.1
1.659,848.5,1548.0,1991,57,66,4426.8
1.777,978.0,1548.0,1991,9,66,4531.2
1.898,978.0,1548.0,1991,8,66,4618.8
2.016,1107.5,1548.0,1991,8,66,4706.6
2.134,687.5,1548.0,1991,8,68,4739.5
2.251,848.6,1548.0,1991,54,67,4824.3
2.369,848.6,1548.0,1991,54,66,4931.7
2.487,978.1,1548.0,1991,9,66,5018.8
2.606,1107.6,1548.0,1991,9,66,5103.3
2.724,1107.6,1548.0,1991,9,66,5181.5
2.842,687.6,1548.0,1991,9,67,5216.3
2.96,848.6,1548.0,1991,48,67,5308.9
3.078,978.1,1548.0,1991,9,67,5406.4
3.195,978.1,1548.0,1991,9,66,5501.0
3.316,1107.6,1548.0,1991,10,67,5580.9
3.434,687.7,1548.0,1991,6,67,5626.0
3.552,848.7,1548.0,1991,6,67,5721.0
3.67,848.7,1548.0,1991,51,67,5813.3
3.788,978.2,1548.0,1991,9,66,5915.4
3.906,1107.7,1548.0,1991,8,66,6007.9
4.024,687.8,1548.0,1991,8,67,6070.5
4.145,848.8,1548.0,1991,47,67,6147.9
4.262,978.3,1548.0,1991,14,67,6271.9
4.38,978.3,1548.0,1991,14,66,6394.4
4.497,1107.8,1548.0,1991,10,66,6512.5
4.616,691.4,1548.0,1991,45,68,6549.3
4.733,848.9,1548.0,1991,16,67,6651.3
4.851,978.4,1548.0,1991,16,66,6742.4
4.969,978.4,1548.0,1991,8,66,6829.8
5.088,1107.9,1548.0,1991,9,66,6925.2
5.206,688.0,1548.0,1991,9,69,6966.4
5.324,849.0,1548.0,1991,51,67,7069.5
5.441,978.5,1548.0,1991,10,66,7204.6
5.559,1108.0,1548.0,1991,10,66,7305.8
5.678,1108.0,1548.0,1991,11,66,7400.8
5.796,695.1,1548.0,1991,40,68,7444.4
5.913,849.1,1548.0,1991,18,66,7547.3
6.031,978.6,1548.0,1991,18,66,7662.0
6.149,1108.1,1548.0,1991,11,66,7780.6
6.267,688.2,1548.0,1991,21,68,7846.7
6.385,849.2,1548.0,1991,21,67,7922.6
6.503,849.2,1548.0,1991,38,66,8014.6
6.621,978.7,1548.0,1991,9,66,8088.3
6.744,1108.2,1548.0,1991,8,66,8169.1
6.863,1108.2,1548.0,1991,8,66,8250.8
6.982,688.3,1548.0,1991,22,68,8268.2
7.103,849.3,1548.0,1991,34,66,8346.2
7.222,978.8,1548.0,1991,34,66,8430.0
